,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.268921071161676,0.135771895487033,0,0,0,0,0,0,0,0,0,0,0.186356327630464,0,0,0,0,0,0,0,0,0,-0.311955189494999,0,0,0.904821843844897,-0.197541127019389,0,0,-0.00200495402799756,0,0,0,0,0,0,0,0,0,0.0202515042317621,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.22654756391032,0,0,0,0,0,0,0.12003898018982,0.113723306856396,0,0,0,0,0.10589722704695,0,0.0205038637565569,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154673133095749,0,0,0,0.256716338122196,0,0,0,0,0,0,0,0,0,0,0,-0.114404576537166
X601939.CH.EQUITY,0.297738301661259,0,0,0,0.167646646691834,0,0,0,0,0.0325747826677511,0,0,0,0,0,0,0,0.0304092170824446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13988791108273,-0.108240381269926,0,0.107137207269016,0,0,0.419476754815493,0,0.0766713319791164,0,0,0,0,0,0,0,0,0,0.0236003003070554
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.517432334500243,0.164024676022879,0.0222031876620838,0.538627949697399,0,0,0,0,0.463893790966396,0,0,0,0,0,0,0,-0.332131464468382,0,0,0,0,0,0,0,0,-0.635376001298151,0,0,0,0,-6.93889390390723e-18,0,-0.195892487364077,0,0,0,0,0.322724495231793,0,0.233221396507018,0,0,-0.259880427361338,-0.43585375171468,0
X5.HK.EQUITY,-0.199856407082187,-0.0347023737608163,0,0,0,0,0,0,0,0,0,0,0,0,0.642599091519734,0,0,0.0874148485416737,0,0.374526193368183,0,0,0.232587234503565,0.0774113770690531,0,0,0,0,0,0,-0.109979974662043,0,0,-0.141439971875148,0,0,0,-0.109521954958254,0,0,0,0,0.0356498238326169,0,0,0,0,0,-0.130300284370744,0.0778247387269183,0,0
X601988.CH.EQUITY,-0.101053368245381,0,0,0,0.374952461560338,0,0,0,0,0,0,0,0,0,0,0.0643392688742229,0,0,0.451405982752718,0,0,0,0,-0.110413565500564,0,0,0,0,-0.322334080266001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792228564828109,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.225207365718899,-0.0660160909908058,0,-0.125170000427454,0.0308212352524516,0,0,0,0.671648878028599,0,0.0907610594353929,0,0,0,0,0.146470788077421,0,0,0,0,-0.0284041178187659,0,0.325032616599369,0,0,0.129609911940926,0,0,0,0,0,0,-0.230655802567535,0,0,0,0,0,0,0,0,0.0841841427003927,-0.146169512196765,0,0,0,0,0,0,0,0.0956243064303066
X1299.HK.EQUITY,0,0,0,0,0.198399821902286,0,0,0,0,0,0,-0.117394756398162,0,0,0,0.0557665769525254,0,0,0,0,0,0.139140795856793,0,0,0,0.167533056519413,0,0,0,0.0431146013421377,0,0.14439527506583,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.121063185193341,0,0,0,0,-0.0087155358420093,0,0,0,0
X601628.CH.EQUITY,0,0.0491376547269961,0,0.00587163482728571,0,0,0,0,0,0,0.12518265530453,0,0,0.386462610576692,0,0,0,0,0.00653521871141214,-0.0177484851359852,0,0,0,0,0,0,0,0,0,0,-0.0513441360812861,0,0,0,0,0.104394628059403,0,0,0.118707697778958,0.0475522265682085,0,0,0,0,0,0.075902526870241,0,0,0,0,0,-0.114079898025422
X601328.CH.EQUITY,0,0,0,0.0274594666962166,0,0,0.507295333171063,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249133054260324,0,0,0.248868301349347,0,0.227740636668372,0.0394495420399845,0,0,0,0,0,0,0,-0.23764571011713,0,0,0,0,0,-0.0218218802061979,0.134618900434654,0,0,0,-0.0506844618247324,0,0,0,0,-0.0550173694589966,-0.216911118136881
X601166.CH.EQUITY,0,0,0,0.262778494030959,0,0,0,0,0,0,0,0.231912314004099,0,0,0.0082440315151779,0,0,0,0,0.0508383196731203,0,0.114554190233044,0,0,0,0,0,0,0,0.157950578254489,0.0661048365928514,0,0,0,0,0,0.0122827640338847,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249664659049573,0
X600000.CH.EQUITY,0,0,0.476402170788583,0,0,0,0.335640237456356,0,0,0,0.23412493056883,0,0,0,0,0,0,-0.122826443575724,0,0,0,0.0749538120349656,0,0,0,0.108719594350302,0,0,0,0.0453855781727657,0,-0.0393078558302532,0,0,0,0,0.00576271977937239,0,-0.373385825250457,0,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.089805422028647,0,0,0,0.376372403849565,0,0,0,0,0,-0.07241476048873,0,0,0.155412383846198,0,0,-0.087868713548233,0.00935389408339998,0,0,0,0,0,0,0,0,0.373553285466452,0,0,0,0,0,0,0,0,0.0829747859276397,0,0,-0.110612242082459,0,0,0,0
