,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.208286302214942,0,0.106636702205211,0,0,0,0,0.273080830671457,0.0495223459583919,1.38777878078145e-17,0,0,0,0,0,0,0,0.13076743669254,0,0,0,-0.0440593413784159,0,0,0,0,0,0,0,0.100101309127144,0,0,0,0,0.0545460844218982,0,0,0,0,0,0,0,0,0,0.0118944984367109,0.055125210772955,0,0,0,0,0,0
X601939.CH.EQUITY,0.457999210847797,0,0,0.0182049869617445,0,0,-0.0318994255597715,0,0,0,0.192632074382253,0,0.226684331608661,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.00854087605450855,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.165270686188061,0,0,0,0,0,0,0,0,0.0301701660311417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149665667669601,0,0,0.0800571502424141,0,0.175627321289924,0.201158564190339,0,0,0,0,0,0
X601288.CH.EQUITY,0.425978841421403,0.0833249387991851,0.0660781072724131,0,0.162822363138251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03114858590381,0,0,0,0,0,0,0,0,0,0,0.0889210645943564,0,0.0523086307461842,0,0,0,0,0,0,0,0.0599390734890457,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0220655239731696,0,0.524326042859256,0,0,0,0,0,0.222041687566901,0,0,0,0,0,0,0.174272910992524,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0550759927106749,0,0,0,0,0,-0.0660152639827047,0,0,0,0,0,0.0673835046894211,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.0216993677953971,0,0,0,-3.46944695195361e-18,0,0,0,0,0.415391894520797,0,0,0,0,0,0,0,0,0,0,0.0541550690223901,0,0.125594371987503,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.0850113854765909,0,0,0,0,0.0600137199957876,-2.16840434497101e-19,0,0,0,0,0,0,0.26955778237069,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.113976591537679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535599161755642,0,0.200965659677921,0,0,0.054102007507558,0,0,0.194240528056752,0,0,0,0,0,0,0,0,0.00136382061301464,0,0,0,0.190278737461611,0,0,0,0,0
X5.HK.EQUITY,0,-0.177293597352641,0,-0.101238702768481,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,1.22641214902486,-0.802476769450053,0,0,0,0.479463010622714,0,0,0,0,0,0,0,0,0,0,0,0.419457702232281,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.0863698401507549,-0.0136083104948792
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0598048320160211,0,0,0,0,0,0,0.0782506135558812,0.286631901764329,-6.93889390390723e-18,0.0856471715098897,0,0,0,0.213058817737407,0,0,0.0450764535645411,0,0,0,0,0,0,0.0185687913768886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0758639298615034,0,0.00780597496813906
X601658.CH.Equity,0,0,-0.0622619232369864,0.619831604325348,0,0,0,0,0.0332631420274497,0,0,0,0,0,-0.451639351782989,0,0,0,0,0,0,0,0.147976059629624,0,0.0902607993760024,0,0,-0.00598682927232186,0.853157504254238,0,0,0,0,0,0,0,0.0701103374611104,0,0,-0.141395147129132,0,0,0,0,0,0,0,0,0,-0.0923682981465481,0,0,0
X601328.CH.EQUITY,0,0,0,0.214467979325707,0,0,0,0,-0.0197580356996723,-0.0799636316914349,0,0,0.283414830900994,0,0,0.011498699220331,0,0,0,0,0.221731799087056,0,0,0,0,0,0,0,0,0.0350417760425179,0.18160108646911,0,0,0.113970233414449,0,0.0482591797154713,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.0229869065164024,0,0.0419084467110377,-0.0320568915451224
X601166.CH.EQUITY,0,0.0887865688621362,0,0,0,0.276573919494122,0,0,0.0457300229887851,0,0.0416665861628714,0,0,0,0,0,0,0,0.0142088696090722,0,0.0201759933370207,0,0,0,0,0,0,0,0,0,0.198414716959087,0,0,0,0,0,0,0.0274867557892751,0,0,0,0.00988643350311778,0.0148750172560829,0,0,0.186941501323253,0.0671867666764224,0,0,0.0480650591638647,0.0069216576585182,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.3762495035778,0,0,0,0,0,0,0,0,0,0.173894251249441,0,0,0.0500588389313712,0,0.122144258016394,0,0,0,0,0,0,0.0522270766268588,0,0,0,0,0,0.00740481394171669,0,0.0530965372321166,0,0,0,0.102753300947248,0.0648140363441633,0,0,0,0,0,-0.0278999049051415,0
X000002.CH.EQUITY,0,0,0.182814270583157,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264359509143431,0,0.0011528631341605,0,0,0.492457216988359,0,0.207681569240704,0,0,0.168260627545202,0,0.00193610845910316,0,0,0,0,0,0,-0.0662978938601771,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.216276356056762,0,0,0.00533451250565214,0.46387698181872,0,0,0,0,0,0,0,0,0,0,0,0.0309299559251436,0,0,0,0,0,0.0362649648029763,0,0,0,0.0084632416169494,0,0,0,0.0153761694247794,0,0,0,0,0,0,0,0,0,0,0.00180908144894431,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,-0.0424326933781894,0,0,0,0,0,0,0.454375687902491,0,0,0,0,0,0.193603393396604,0,0,0,0,0,0,0,0.0710759779877732,0,0,6.93889390390723e-18,0,0,0.222560867795791,0,-0.183525911356492,0.145613383920225,0,0,0.0763674143927394,0,0,0,0,0,0.0181996746984945,0,0,0,0,0,0.0170909764149373
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0850524897834664,0,0,0,0,0.0015733379816861,0.0186903175836831,0,0.24684140548333,0.240233865151185,0,0,0,0,0,0,0,0,0,0,0.298610667639646,0,0,0,0.125298267503748,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0.0443770001886174,0,0,0.0856416997264993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179463057336908,0.00919075394893804,0.479900740646164,0,0,0,0,0,0,0.0616666750806876,0,0,0,-0.0873221435115008,0,0,0,0,0,0,0.0583345813396341,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.479891079018377,0,0,0,0,0,0,0,0,0,0,0.0627824901400611,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0653657585952039,0,0,0,0,0,0.0404494728992111,0,0,0,0,0,0,0,0.151672873265848,0,0,0,0,0,2.77555756156289e-17,0.159097189044202,0,0,0,0,-0.0144885454907473,0
X601601.CH.EQUITY,0,0,0.0357142047115907,0.0753982367209788,0,0.0266151673548625,0.0347908076838209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431646298389906,0,0,0,0,0,0,0,0,0,0,0.00138532012088372,0,0,0,0,0,0,0,0,0,0.123292254540118,0,0,0,0,0.182431178970333,0,0,0,0,0
X600016.CH.EQUITY,0,0.0744674948226774,0,0.123429078938691,0,0,0,0,0,0,0.240860808641668,0,0.13077119967537,0,0,0.0349633728848478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124317877844789,0,0,0,0,0.265848005637743,0,0,0,0,0,0,0
