,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.105627174378651,0.479492351296029,0,0,0,0,0,0,0,0.13549412316277,0,0.170743327437564,0,-0.0114584225794364,0,0.0658910299105225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332235697570388,0,0,0,0,0,-0.0154325113838162,4.33680868994202e-19,0,0.0350554942929524
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.074415540554349,0.257721103501685,0,0,0,0,0,0,0.0360219831644353,0.342690788350472,0,0.090030129452451,0.0765375551133696,0,0,0,0,0.0324910668417891,0.0253653637048189,0,0,0,-0.0290891237566285,0,0,0,0,0,0,0,0,0.0789725894042679,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X601939.CH.EQUITY,0.180599891811194,0,0,0.463443211710684,0.0374396790690658,0.0913788438627811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173402781573249,0,-0.0243808976977456,0,0,0.0101044994857325,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242395542359379,0,0,0.0207113437178627,0,0.0226600211132279
X601288.CH.EQUITY,0,0,0.178248191073726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225856921685895,0,0,0.23493833209699,0,-0.00723747530757588,0,0,0,0,0,0,0,0,0,0,0,0,0.206909858055258,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.241033525145637,0,0.188162304897485,0,0,0,0.315635342207253,0,0,0,0,0,0,0.183928898598998,-0.19259432518352,0,0,0,0,0,0.0816972398438301,0,0,-0.0591350978832126,0,0,0,0,0.190482652452725,0,0,0,0,0,0,0,0,0,0,0,0,0.184055280333079,-0.0241500631432915,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.148038929360839,0,0,0.121745118776604,0.191527355165056,0.119067352320663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408911083894969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150271828735486,0,0,0.141191256471446,0,-0.0254216258392575,0,0,0.0767564006102146,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0286491319213067,0,0,0,0,0,-0.0319130196440671,0,0,0,0,0,0.784680802852097,0,0,0.0492423314978541,0,0,0.0817372138948521,0,0,0,0,0,0,0,0,0,0,0,0.0953515420267137,0.0780736462081511,-0.0254072022099293,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.289207695646851,0,0,0,0,0,0,0,0.0406190274825107,0,0,0,0,0.0844623304581846,0,0,0,0,0,0,0,0,0.0650581489912838,0,0.152040974027059,0,0.0106612249577037,0.270497596289021,0.0387328778756048,0.0764313830548938,0,0,0,0,0,0,0,0,-0.0936629417014004,-0.0755608709655227,0,0.0493386324364222,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.132005871297065,0,0.0610437574303449,0,0,0,0,0,0,0,0,0,0,0,0,0.114798958490012,0,0,0,0,0,0,0,0.140403931436201,0,0,0,0,0,0,0,0,0,0,0,0.332008999052387,0.046523996556908,0,0,0.0884694027455358,0,0.0550123745498644,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.238776124811565,0,0.0622092327685235,0,0,0,0,0,0,0,0,0.353616807999221,0,-0.00898447807180327,0,0,0,0,0,0,0,0,0.357429806691883,0,0,0,0,0,0,0,0,0,0.0226356054321089,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0410305999190551,0,0,-0.010236693904131,0.107285819215437,0,0,0,-0.0544422663187911,0
X601166.CH.EQUITY,0.132754682790531,0,0.123723824941655,0,0,0,0.0917830937875877,0,0,0,0,0.367533225917225,0,0,0,0.0751989525961913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0249200915863884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386519925938766,0,0
X600000.CH.EQUITY,0,0,0,0,0.0753034469209969,0,0.0857295285875604,0,0,0,0.314423310261427,0,0.037977259586423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360532826735472,0,0,0,0,0,0,0,0,0,0.159401852444949,0,0,0
X11.HK.EQUITY,0,0,0,0,0.155508283680048,0.125847684297621,0,-0.0787087414048011,0,0,0,0,0,0,0,0,0.263091298495199,0,0,0,0.109689449467733,0,0,0,0,0.231832729110396,0,-0.250412304885697,0,0.377662763103927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155156811118177,0.254365930300237,0.0530445435753733,0,2.16840434497101e-19,0,0.174794997084355,0
X601319.CH.EQUITY,0,0,0,0,0,0,0.0111069758731981,-0.49804844915834,0,0,0,0.266618478996021,0,0,0,0,0,0,0,0,0.111019592181242,0,0,0.188360268049079,0,0.053114833184633,0.30706937407093,0,0,0,0,0,0,0.0581811991730862,0.33704255198713,0,0,0.2506676600365,0,0,0,0,-0.292281235472867,0,0,0,0,0,0,0,0,0.218967794318752
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0829805358023939,0,0,-0.261253654861863,0,0,0,0,0,0,0,0,0,0.0250517098635073,0,0,0.333216271381283,0.284698043565359,0,0.177837002473821,0.32853961081883,0,0,0,0,0,0,0,0,0,0,0,0.381870749105062,-0.137095548848133,0,0,0,0,-0.0136484272984569
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909256579323209,0,0,0,0,0.134198219150731,0,0,0,0.598954927177386,0,0,0,0,0,0,0.0397478936430256,0,0,0.0230210170452356,0,0,0,0,0,0,-6.93889390390723e-18,-0.0793126378902206,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.238602519419609,0,0.0587673325172696,0.0170914812319427,0.0393845077293242,0,0,0,0,0,0,0,0,0,0,0,0.0677937997504823,0,0,0,0,0,0,0.103345950320579,0,0,0,0,0.0884463285509074,0,0,0,0,0.0109901853201281,0,0,0,0,0,0,0,0.0193509639737234,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.354352572735858,0.259484367933667,0,0,0.288558958645791,0.0187828965625949,0,0,0,0,0,0.180436018991086,0,0,0,0,0,0,0,0.0607831766751633,0,0,0.0811705186590396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159126387167753,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,-0.454342554426703,0,0,0,0,0.00706458626811536,0,0,0,0,0,0,0.662886536890012,0,0,0.0171300368926377,0,0,0,0,0.441021833215809,0.0733817076538081,0,-0.0786905065576568,-0.313344525358464,0,0,0,0,0.0466422665616611,0,0,0,0,0,0,0,0,-0.015547192050671,0,0,0,0,0,0,0,0.0723132599407832
X688.HK.EQUITY,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.0390764580739571,0,0,0,0,0,0,0,0.141017732576804,0,0,0,0,0,0.434874476781218,0,0,0,-0.122190004376465,0,0.085708314066497,0,0,0,0,0,0,0,0,0.0954356181091802,0,0,0,0,0,0,0,0,0,0.1005062833747
X267.HK.EQUITY,0,0,0,0.00540223344733377,0.155572151415516,0,0,-0.215996530654255,0,0,0,0,-0.0924599348971967,0,0,0,-0.360381586940902,0,0,0,0,0,0,0,0,0,0,0,0,0.164615709693858,0,0.083224126723886,0,0.169773535750501,0.215906457773435,0,0,0,0.279074440214701,0,0.134712091571981,0,0,-0.327564528406904,0,0.350101983341429,0,0,0.218689883624731,0,0,0
X600016.CH.EQUITY,0,0,-3.46944695195361e-18,0.0947876692110426,0,0,0,0,0,0.153239737494258,0.0876749605306379,0.0956061697363832,0,0,0,0,0.120428470353445,0,0,0,0,0,0,0,0,0,0,0.0940377573103539,0,0,0,0,0,0,0,0,0,0,0.20610261374257,0,0.068443858857598,0.0512889962243682,0.0792248221556381,0,0,0,0,0,0,-0.0299442907504676,0,0
X601998.CH.EQUITY,0.0435739844129048,0,0,0,0,0,0,0,0,0.540810215760348,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019370686137716,0,0,0,0,0,0.0115489793680581,0,0,0,0,0,0.0158553414250553,0,0,0,0,0,0,0.275202171808917,0,-3.46944695195361e-18,0,0,0,0,0,0,0
X600030.CH.EQUITY,0.0476942618098342,0,0,0,0,0,0,0,0,0,0,0,0.0424997432278522,0.0433367235317536,0,0.123740223458111,0,0,0,0,0.0476164526658263,0,0,0,0,0,0.00347295346970056,0,0,-1.35525271560688e-20,0,0,0,0.0421888606574822,0,0.578705376426096,0,0.0693290021570854,0,0.0372039184849403,0,-0.0791308514294882,0,0,0.114826449985519,0,0.017860484375537,0,0,0,-0.00436587135611862,0
X000001.CH.EQUITY,0,0.0230444255270659,0,0.0335799426953766,0,0.0665081650075039,0,0,0.139552845068482,0,0,0,0,0,0,0,0.0994215121732039,0,0,0,0,0.0113123163692868,0,0,0,0,0,0,0,0,0,0.15888820189103,0,0,0,0,0,0.0712350492645575,0,0,0,0.165409756220991,0.0371495306570995,0,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0.051668007133706,0,0,0.151653298765131,0,0,0.120032991979215,0,0,0,0,0.121879382310254,0,-0.225611012812385,0,0,0,0.0731610748944739,0.210327294336914,0,0,0,0,0,0,0.189970112534992,0,0.291074058679294,0,0,0,0,0,0,0.0331895402332052,0,0,0,0,0,0,0,-0.012546734157112,0.133376068077255,0,0,-0.0812196641585457,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356679995246178,0,0,0.199443359487168,0.0167823526299478,0.226618005547866,0,0,0,0,0,0,0,0.277437765485761,0,0,-0.0201128391549223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0776521994039298,0,0,0,0,0,-0.283298376771804
X601818.CH.EQUITY,0,-0.0596323080457919,0,0,0,0,0.216685048533749,0,0,0.142996911637143,0,0,-0.0667020603762409,-0.0176286283115852,0,0.0657129447199287,0,0,0,0,0,0.492222870179297,0,0,0,0,0.193705127699965,0,0,0,0,4.33680868994202e-19,0,0,-0.0254215920549348,0,0,0,0,0,0,0.0696211668768148,0,0,0,0,0,0,3.46944695195361e-18,0,0,0
X1113.HK.EQUITY,-0.260100149534665,0,0,0,0,0,-0.0978216221276156,0.172850183314612,0,0,0,0,0,0,0,0.0233158079970394,0,0,0,0.0135430616349464,0,0,0,0,0,0.234647890571012,0,0,0,0,0,0.00115811668010089,0,0,0,0,0,0,0,0,0,0,0,-0.155789937161856,0.0401829576508897,0.443351279129708,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0886944533431681,0.0137000725335691,0,0.1681548458282,-0.0999582318130144,0,0,0,0,0.0573957118028428,0,0,0,0,0,0.190247490422662,0,0.19331146179553,0,0.135867538110269,0,-0.143648272249353,0,0,0,0,0.0536575397084442,0,0,0,0,0.186755377770136,0,0,0,0.0651779925652142,0,0,0,0,-0.137801525776154
X12.HK.EQUITY,0,0,0,0,0,0,0,0.247003095781157,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.172084750952064,0,-0.0765227225184444,0,0,0,0,0,0,0,0.394987310991998,0.301377181949636,0,0,0,0,0,0.0434112645594596,0.238869579826692,0,0,0,0,0,0,0,0,0,0,0,-0.353229684828055,0,0,0.262401504493457
X001979.CH.EQUITY,0,0,0.104467385177538,0,0,0,0,0,0.136346439032733,0,0,0,0,0,0,0.384119619357771,0,0,0,0,0,0,0,0.0254984604163222,0,0.0533592190308562,0,0,0,0,0.0663935855134545,0,0,0,0,0,0,0.026278201231548,0,0.122072241161311,0,0,0,0,0,0,0,0,-0.0689089207694027,0,0,0
