,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0261428212293753,0,0,0,0,0,0,0,0,0.184869872909027,0,0,0,0,0.481757055005921,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,-0.146946746747243,0,0,0.487661011559688,0,0,0,0,0,0,0,0,0.0678622785452019,0,0.02410106514701
X601318.CH.EQUITY,0,0,0,0,0,0,0.15047530193267,0,0.271692203297333,0,0,0,0,0,0,0,0,0.28040720019488,0.0779167913498683,0,0.0412393674176746,0,0,0,0,0.102570064840212,0,0,0,0,-0.0116230188636493,0,0,0,-1.73472347597681e-18,0.0601104401020364,0,0,0,0,0.0208350714490123,0,0,0,0.00121286381829555,0,0,0.0270234932324027,0.0186189399488289,0,0,0
X601939.CH.EQUITY,0,0,0,0.667806624608671,0.0438790027357145,0.0420695179548191,0,0,0,0.244418692116969,0,0,0,0,0,0,0,0,0,0,0.0938249112523685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00200996111059709,0,0.015286133585494,0,0,0,0,0,0,0,0,0,0,0,0.0790032769106495
X601288.CH.EQUITY,0,0,0,0,0,0,-0.412172954109445,0,0.0300909031681173,0,0.942792340076656,0,0,0,0,0,0,0,0,-0.143770568700461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15193375731495,0,0,0,0,0,0,0,0,0,0,0.0491706628206206,0,0,0,0
X5.HK.EQUITY,0,0.0438848251506723,0,0,0,0.137093501801771,0.349969736718073,0,0,0,0,0,0,0,0.0591997970394292,0,0,0,0,-0.010503846468078,0,0,0,0,0,0.00101793500254713,0,-0.216575954865475,0,0,0,0,0,0,0,0,0.114921580848536,0.00839668092048935,0,0,0.318550735053144,0,0,0,0,0,-0.119951804190481,0,0.0407598593367718,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.360843678015235,0,0,0,0.0907091198999186,0,0,0,0,0,0,0.0959043329780444,0.0396837967628306,0,0,-0.0706068503321012,-0.0727782699424316,0,0,0,0.243546334939766,0,0,0,0,0,-0.223275338509345,0,0,0,0,0,0,0,0,0.0698310472190884,0,0,0,0,0,0,0,0,-0.0302448426091379,0,-0.126574370424742,0
X1299.HK.EQUITY,0,0,0,0,0.232720053181973,-0.00260992136126195,0,0,0,0,0,0,0,0,0,0,0.194689763042995,0,0,0,0,0,0,0,0,0.0347532574721878,0,0.0397678950834789,-0.116285229826228,0.0914466575682484,0.0457816919039577,0,0,0,0,0,0.527341047151537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00867679036024701
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.418434495713253,0,0,0,0,0,0,0,0.261130048409579,-0.0417820790091481,0,0,0,0,0,0,0,0,0,0.00732492728999801,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,-0.00467168658140669,0,0.210989706283238,0,0,0,0,-0.108275506469101,0,0,0,0
X601628.CH.EQUITY,0,0.0276239824408822,0,0.00384587893628903,-0.0406323786918889,0,0,0,0,0,0,0.0908718437291081,0,0,0,0,0,0.165662901741467,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.407104509332596,0,0,0,0,0,0.208210553057955,0.106730697978253,0,0.0862173119663651,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.102657593907375,0,-0.0542352575545286,0,0,0.415383431298136,0,0,0,-0.040141574235374,0,0.460661593170446,0,0,0,0,0,0,0.139908210588365,0,0.0937792119806982,0,0,0,0,0,0,0,0,0,-0.0897956595000943,0,0,0,-0.0902789265056128,-0.191384632929573,0,0,0,0,-6.93889390390723e-18,0,-0.0595155254756403,0,0,0,0,0,0,0
