,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.142629036095487,0,0,0,-0.166478734706786,0.278575483912331,0,0,0.128952182454796,0,0,0,0.22716337880299,0,-0.0746246164479674,0,-0.121639623993352,0,0,0,-0.146112865767979,0,-0.244357525631967,0,0,0,-0.204549268930397,0,0,0.847670594497795,0,-0.00173240071128845,0,-0.120819827888868,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.132390285594025,0,0,0,0,0,0,0.172261394198584,0,0,0,0,0.0951112044884436,0,0.12421333771935,0,0,0,0,0,0,0,0,0,0,0.0880614642672231,0,0,0.329141356710768,0,0.189244221269036,0,0,0,0,0.00752019366890477,0.0336627846760577,0,0,0,0,0,0,0,0,-0.113774425324111
X601939.CH.EQUITY,0.291049045646453,-0.14372320931841,0,0,0,0,0,0,0,0,0.160861329591863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138709018816562,0,0,0,0,0,0,0,-0.160400669785978,0,-0.191872756318715,0.224495776409345,0,0.0254880974372886,0.609925718371055,0,-0.0201517684779076,0,0,0,0.112802484495417,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.345135703068797,0.162585705139163,0.414238882356582,0,0,0,0,0,-0.0866509942342026,0.337623292138062,0,0,-0.159919302884998,0,0,0,0,0,0,0,0,0,0,0,0,-0.545300296510213,0,0,0,0,0,0,0,0,0,0,0,0.249796428760155,0,0.195907880332602,0,0,0,-0.138719038275308,0
X5.HK.EQUITY,0,0,0,0,0,0.119493870726351,0,0.211289197771098,0,0,0,-8.67361737988404e-19,-0.0294645833728228,0,0.127886799527616,0.119355952888046,0,0.0997300747037874,0.00453231943267797,-0.0856767333291556,0,0.0799898113337172,0,0,0,0,0,0,0,-0.0621027090997248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125211146290222,0,0,0,0.194935036966046,0,0,0,0
X601988.CH.EQUITY,-0.0575079594823663,0,0,-0.00885182923252261,0.514128858327559,0,0,0,0,0,0,0,0,0,0.169880529674271,0,0,0,0,-0.0954357807138158,-0.152015989512338,0,0.272101479232768,0,0,0,0,0,0,-0.323252913150352,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0890263493255284,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.166019363351919,-0.0793967123350264,0,0,0,0,-0.137736583195902,0,0,0.601043341065432,0.0820544460844223,0,0,0,0.113315659846202,0,0,0,0.291852131345573,0,0,0,0,0,0,0,0.104117660921958,0,0,0,0,0,-0.156955161767293,0,0,0,0,0,0,0,0,0,0,0,-0.00899895419046894,0,0,0,0,0,0.059830550464819
X1299.HK.EQUITY,0,0,0,0,0.289850907005957,0,0,0,0,-0.0162432490894896,0,-0.0953536508108943,0,0,0,0,0.00294220774605613,0,0,0,0,0,0,0,0,0.146764307139702,0,0,0.134250458942256,0,0.120602439390554,0,0,0,0,0,-0.00451026870957534,0,0,0,0,-0.117867955095796,0,0,0,0,0,-0.00240749460822099,0,0,0,-0.0361380743087662
X601628.CH.EQUITY,0,0.183940217327087,0,0,0,0,0,0,0,0.156559095154396,0,0,0,0.209700507472846,0,-0.078074773445264,0,0,0,0,0,0,0.0248183335740907,0,0,0,0,0,0,0,0,-0.0119017712304693,0,0,0,0.1991964542548,0,0,0,0,0,0.181776660106663,0.229135583601154,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0429130894020043,0,0,0.182958088423434,0,0,0.0103568524931641,0,0.11738376589424,0,0,0.0622036091219858,0,0,0.0387873124487955,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334832478478872,0,0,0.333486189050541,0,0,0,0,0,0,6.93889390390723e-18,0,-0.198080515443009,0,0,0,0,0,0,0.0145739794198932,-0.130536022058677,1.38777878078145e-17,0.163284634879067,0
