,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.245134285993326,0,0.253456449040829,0,0,0,0,0,0,0,0.0467546313613439,0.247381592382443,0,0,0,0,0.0614489820014364,0,0,-0.139734543898884,0,0,0,0,0,-0.0994119693493166,0,0,0,0,0,0,0,0.0180103120051104,0,0,0,0,0.0596369180190143,0,0,0,0,0,0,0,0.0885524754994719,0,0,0,0,0
X601318.CH.EQUITY,0,0,-0.0572614186420843,0,0,0.0645134046231656,0,0,0.220664382609205,0,0,0,0.132814800645743,0,0,0,0.215607029503597,0,0,0,0,0,-0.0158839849743072,0,0,0,-0.11548348665408,0,0,0,-0.148491693361093,0,0,0,0,0.222511978797307,0,0,0,0.13630878163253,0.288422631683739,0,-0.245142459636447,0.250081373926999,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.611488903516112,0,0,0,0.0243834049740212,0,0,0,0,0,0.136903519815827,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350289913692524,0.00595403604290259,0,0,0,0,0.0435114942577291,0,0,0.258561031750449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.341188242509281,0,6.93889390390723e-18,0,0,0.392422422676283,0,0,0,0,0.0296161482895208,0,0,0,0,0,0.0499663249294229,0.125771288873848,0,0,0,-0.0694160386689402,0,0,0,0,-0.0125264462849983,0,0,0,0,0,0,0,0,-0.0645349958536882,0,0,0,0,0,0,0.166837495716385,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.191626725678926,0.0529359973029891,0.167096393353797,0,0.0860075469740674,0,-0.054213264282049,0,0,0,-2.77555756156289e-17,0.176925205768438,0,0,0,0,0,0.480726671570259,0,0,0,0,0,0,0,0,0,0,0,0.337445992689571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197324535832876,-0.0143425261127157,0,0,-0.100591296362251,0
X601988.CH.EQUITY,0.105843229693227,0.147302828936497,0.299451794942786,0,0,0,0,0,0.103952607791705,0,0,0,0,-0.0549500309626707,0,0,0,0,0.12046779411995,0,-0.0416526676767058,0,0,0,0,0,0,0,0,0,0,0,0,0.164852573410526,0.118159463902676,0,0,0,0,0,0,0,0,0.0354474958506671,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.1597832235308,0,0,0.0290421741315076,0,0.135598397673854,0,0.356033478844901,0,0.0420155068270859,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0737079023515565,0,0,0.11388891289979,0,0,-0.0205514841836203,0.0741290458894098,0,0.0271292360156665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0940913882624403,0,0.179387988903613,0,0.033115001365643,0,0,0,0,0.0581901360441772,0,0.369730847944125,0.025217662301797,0,0.0575260429568977,0,0,0.0168081016529094,0,0.162628338368666,0,0.0645673993762276,0,0,0,0.003630675016534,0,0,0,0.0211121885050515,0,0,0,0,0.004862901054036,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.255248242491496,0.148985638072077,0,0,0,0,0,0.134715479526451,0,0,0,0,0,0,0,0,0,0,-0.24766294485186,0,0.0479902525093465,0,0,0.0537028371985221,0,0.0102649368143227,0,0.0350141661576176,0,0,0,0.154759238810782,0.104736820969319,0,-0.0747654995297103,0,0,0,0,0,0,0,0,0,0,0,0.0947803633056432,0,0,0,0,0,0.128848660677311
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.116737249253638,-0.52033802726598,0,0,0,0,0,-0.0497020712146212,0,0,0,0,0,0.795555323583022,0,0,0,0.0183691368263967,0,0,0,0,0,0,0,0,0,0,0,-0.568387653796592,0,0,0.189178404554034,0,0,0.089096733313762,0.25637105864869,-0.119223477652442,0,-0.0168703046664375,0,0,0.0151976557011182
X601166.CH.EQUITY,0,0,0,0,0,0,0.468181205981947,0.0230200941005526,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000548356163570393,0,0,0.0476707917832529,0.0956333948234399,0,0,0,0.353995433667662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00678319761753347
X601328.CH.EQUITY,0,0,0.0847763459693754,0,0,0,0,0,0,0,0,0,0.548215854861876,0,0,0,0,0,0,0,0,0,0,0,0,-0.0339826044981446,0,0,0,0,0,0,0.0555650489445939,0.140727830300459,0,0,0,0,0,0,0,0,0.0540083732913958,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.14540058008566,0.0639940514055077,0.097775058273889,0,0,0,0,0.0913675608618864,0,-0.00176070403660522,0.435012581462797,0,-0.0817792405675937,0,0,0,0,0,0,0,0,-0.0267599502718428,0,0,0,0,0,0,0,-0.0228654200409485,0,0,0,0,0,0,0,0,-0.102477179144356,0.353631819526341,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0.0960363468561239,0.0639783258233998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295474640691769,0,-0.115938068504079,0,0,0,0,0.0124351429646611,0,0,0,0,0,0,0.473937445136262,0.104549808459,0,0,0,0,0,0,0.27403681481,0,0.0211927918302863,0,0,0,0,-0.137105851790905,0,0,0,0,0,0,0
