,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X17.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.344115200222979,0.346878221809751,0,0.0064656404623068,0,-0.0753968760216087,0,0,-2.16840434497101e-19,0,0,-0.0141116985949473,0,0,0,-0.0282695556804344,0,0,0,0.0863280135307423,0,0,0,0.142278241089988,0,0,-0.0319901819194039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.0758600004890627,-0.0434833286740673,-0.111148072423197,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.204470012816388,0,0.290901790065465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00208962253543282,0.0607336026981271,0,0,-0.0123032760236148,0,0,0,0,-0.262028778436827,0.27241237682404,0,0.194219434417483,0,0,0,0,0,0.0650048468643302,0,0,0,0
X601939.CH.EQUITY,0.460250806227062,0,0,0.0615520228260441,0.111374231073482,0,0,0.0319895572462518,0,0,0,0,0.156864922391308,0,0,0,0,0,0,0,0.139574826187764,0,0,0.017766511581995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316386300535085,0,0,0,0,0.0140721195261857,0,-0.147389740810679,0,0,0,0,0,0
X601288.CH.EQUITY,0.392734038176012,0,0.206369928916277,0,0.151950997569079,0.0740722604295173,0,0.0445516919906761,0,0,0,0,0,0,0.0213591084254176,0,0,0,0,0,0,0,0,0,0,0,0,0.0733167352068624,0,0,0,0,0,0.0476975827147791,0,0,0,0.0590891259580815,0.164149449808875,0,0,0.0217201710200891,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.243272993643416,0,0.00363308575954117,0,0,0,-0.0443995184727447,-0.317828485776434,0,0.252829824044596,0,0,0,0.056922892364997,0,0,0,0.147892891411849,0.0313792446404729,0,0,-0.0878799864247239,0.593419297267631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044815608831357,0,0.0867786031818672,0.0504515263448378,0,0,0,0,0,0,0,0,-0.314626543066856,0
X601988.CH.EQUITY,0.0756838922419942,0,0.193714404841367,0.142046434744233,0,0,0,0.0819390752637926,0,0.121057092753784,0.255546770727313,0,0,0,-0.316540503956936,0,0,0,0,0,0.0246930032298803,0,0,0,0,0,0,0.0739321441635277,0,0,0,0,0,0,0,0,0,0,0,0,0.0434982080098279,0,0,0,0.13972985054562,0,0,0,0,0.0086245200632188,0,0.0803524105571566
X600036.CH.EQUITY,0,0.187581290308225,0,0,0,0,0,0,0,0,0,0,0.131924281767169,0.0673953387324896,0,0,0,0.0503318780350067,0,0,0,0,0,0.109558036609973,0,0,0,-0.0230687827513161,0,0,0.32553019640617,0,0,-0.0115135203579612,0,0,0,0,0,0,0.0390943274212742,0,0,0,0,0,0.113318357230883,0,0.17348659087876,0.0483924997846022,0,0
X601628.CH.EQUITY,0,0,0,0.0581366105789251,0,0,0,0,0,0.0709807653384646,0,0,0,0.0200809405763783,0,0,0,0,0,0.193133115632448,0,0,0,0,0,0,0,0.0314584593235477,0,0,0,0,0,0.056103316413325,0,0,0,0,0,0,0.0839003491192673,0,0,0,0,0,0,0,0.0344795257579527,0.17094066935093,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0689474385460054,0,0,0,0,0.195440533061682,0.0166854581959005,0,0.112187929020771,0,0.187494988530058,0,0,0,0,0,0.342214160820229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701095281520997,0,0,0.0199099117656273,0.022949717458662,0,0
X601166.CH.EQUITY,0,0,0.0149281311973923,0,0,0.128908867329209,0,0.091609554710544,0,0,0,0,0,0.160782029215101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457681340287323,0,0,0.184067606740388,0,0,0,0,0,0.0869437363417702,0,0,0,0,0,0,0,0,0,0,0,-0.0818973511966062
X601328.CH.EQUITY,0,-2.16840434497101e-19,0,0,0,0.121698031031321,0,0,0,0,0,0.162708198308807,0,0,0,0,0.00513578847901688,0,0,0.27036866248056,-0.169480718034338,0.183768289149331,0.0277794185082895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951500125297794,0,0.213789082481103,0,0,0,-0.00346425228085833,0,0,0,0,-0.0342910357590345,0
X600000.CH.EQUITY,0,0.0915450829326833,0,0,0,0.0983119254397138,0.292460754304317,0,0,0,0.231073242823563,0,0.213617705368995,0,0,-0.0116602294447996,0,-0.0534509212895837,0,0,0,0.0371126674429588,0,0,0,0.132021750066108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363663675128097,0,6.93889390390723e-18,0,0,0,0.0890667460133587
X000001.CH.EQUITY,0,0.0726806461584619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0878736074893723,0,0,0,0.0937872125814323,0,-0.213848304860157,0,-0.0288195747915493,0.276661534755428,0,0,0.158750968430612,0,-0.166153463586128,0,0,0,0,-0.0280617514006616,0,0.363026331126935,0,0,0,-0.132834798021629
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.149480964395336,0,0.114528000673703,0,0,0.140572450119516,0,0,0,0,0.313081920990751,0,0,0.0818936324629964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221471140130311,0,0,0,0,0,0,0,0,0,0.0935451979211166,0,0.0751721433637597,0.071937963910322
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,-0.201092512530569,0,0,0,0,0,0,0,0,0,0,0.381720008790111,0,0,-0.0784723188526257,0,0,-0.0870997609917031,0,0,0,0.171730655731647,0.0416005255687878,0,-0.12597444984253,0.116239187588319,0,0,0,0,0,0.00936348213512637,0,0,0,0,0.073134850105583,0,0,0.249484009537544,0,0.163839997056226,0,-0.0600177059660673
