,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X000001.CH.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X002142.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X12.HK.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X601155.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,3.46944695195361e-18,0,0.313530156874325,0.148073851366819,0,0.314762836277026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110500401025279,0,0,0,0.0677643063793272,0.00410824892426253,0,-4.33680868994202e-19,0.0540899295271033,0.0421658065154042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.0804416050171856,0,0,0,0,0.149972599672323,0,0,0.0703240712809137,0,0.275111042773995,0,0.123978523212057,0.118992896733238,0,0,0.182618545836296,0,0,0.0505467030968198,0,0,0,0,0,0,0,0,0.0495815147202998,0,0,0,0,0,0.0596086976559321,0,0,0,0,-0.0234198157009289,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.120731815765068,0,0,0,0,0,0.106463908608876,0,0,0,0,0,0,0,0,0,0,0,0,0.0491716301863377,0.34148480187131,0,0.130680283553099,0,0,0,0,0,0.0247870833451694,0,0,0,-0.130350409245119,0,0,0,0,0,-0.0384876131270155,0,0,0,0,0.0925906319780421,-0.00137654054358712,-0.0848482610464844,0,0
X601939.CH.EQUITY,0.606559314878135,0.0197639952798465,0,0,0,0,0,0,0.15341282716693,0,0.0155855307715739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171593369110861,0,-0.0127993186116983,0,0,0,0,0,0,0.0489209522725584,0.0899882165186831,0,0,0,0,0,0,0,0,0,0,0.233878154882466,-0.0531536413328146,0.0570996014379306,0,0
X601288.CH.EQUITY,0,0,0,0.18336589499953,0,0,0.44961152850621,0,0,0,0.0232606290562204,0.016228400650927,0,0,0,0,0,0.10623383803457,0,0,0,0.000977648118885673,0,0,0.0422192721042287,0,0,0.0394141645411037,0,0,0,0,0.0711791832712538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0539398175402918
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.103470281448249,0.269288500724196,0,0,0,0,0.144246185248392,0,0,0,0,-0.161212299524802,0.244515648175654,0,0,0,0,0,0.0538161471469023,0,-0.0164356495351186,0,0,0,0.0630455906324641,-1.0842021724855e-19,0,0,0,0,0,0.170896337406875,0,0,0,0,0,0,0,0.155731086925336,0,0,0,-0.0173424274431691,0
X601988.CH.EQUITY,0.0930036078560985,0,0,0,0.356348844377019,0,0,0.114473091554425,-0.0170818655888339,0,0,0,0.058290946241453,0,0,0,0,0,0.178804428063094,0.00783498877078553,0,-0.0150533794088563,0,0,0.105822490856469,0,0,0,0,0,0,0,-0.157693035946979,0,0,0,0,0,0,0.0702983555056106,0,0,-0.0183968382709082,-0.0255589305418171,0,0.114165437569902,0,0,0,0,0,0,-0.116289177558691
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.165775005534439,0,0,0,0,0,0,0,0,0.215126073281784,0,0,0.143686518090151,0,0,0,0,0,0,0,-0.0229402207039501,0,-0.0162172578276985,-0.172214540286834,0,0.110196142722503,-1.73472347597681e-18,0,0,0.347323070902104,0,0,0,0,0,0,0,0,0.111567476583327,0,0,0,0,0
X5.HK.EQUITY,0,0.271603898263921,0,0.0586534884665731,0,0,0,0,0,-0.0290708668781363,0.0239655651543507,0,0.0734179021682639,0,0,0,0,0,0,0,0,0,0,0.267605755179942,0,0,0.0902046579345816,0,0,0,0,0,0,0,0,0,0,0.194807483711199,0,0,0,0,0,0,0.115498782685557,0,0,0,0,0,0,-0.0514984470434836,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106684903227652,0,0,0.297679060943435,0,0,0,0,0,0,-0.00177875512238869,0,0,0,0,0,0,0,0,-0.209826416769961,-0.188375671483391,0,0,-0.135892246449999,0,0.0408812943257592,0,0,0,0,0.13803919272209,0.180986152142231,0,0.0463609658552665,0,0,0,0,-0.455986375905169,0
