,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.279469704479624,0,0.257482817410414,0,0,0,0,0.0595758434604586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0890856051635059,0,0,0,0,0,0,0,0,0,0.00287890136801172,0,0,0,0.0836049056051538,0,0.0833281662426973,0,0,0,0,0,0
X601318.CH.EQUITY,0.118976962527232,0,0,0,0,0,0,0,0.182634392035483,0,0,0,0,0,0,0,0.165495754892695,0,0,0,0,0,0,0,0.0752187512438862,0,0,0,0,0,-0.0516990059304147,0.153122575675322,0,0,0.148600440771385,0,-8.67361737988404e-19,0,0,0,0.0457796114638469,0,0,0.027781981204331,0,0,0.0551800958899158,0,0.135259187629652,0,0,0,0
X601939.CH.EQUITY,0.219540228903237,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0189575994831323,0.265520506928569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423609357537266,0,0.199796555244546,0,0,0,0,0,0,0,0,0.18210434619875,0,0,0,0.0410485069084822,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.392467248558479,0,0,0,0,0.265389289940921,0,0,0,-0.0209274444954095,0,0,0,0,0.0436411615276038,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205887803157702,0,0,0,0.00219754080385037,0,0,0.0976714631400791,0.0141833402892112,0,0,0
X5.HK.EQUITY,0.0259528690189599,0,0,0,0,0,0,-0.0463508147742462,0,0,0,0,0,0,0,0,0,0,0.386539784881343,0,0.130389872089897,0,0,0,0,-0.0877363738620408,0,0,0,0,0.580587349622618,0,0,0,0,0,0,0,0,0.0582422010667011,0,0,0,0,0,0,0,-0.172308558395362,0,0,0,-0.0306251333009654,0
X601988.CH.EQUITY,0.445108335711574,0,0,0,0,0,0,0,0.0137872274063995,0,0,0,0,0,0,0,0,0,0.0701478996586461,0,0,0,0.0258204635184513,0,0,0,0,0,0,0,0,0,0.160824293873511,0,0.0234972150786736,0,0,0,0,0,0,0,0,0,0,0,0,0.2416985124886,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.225263285496377,-0.0262366067867888,0,0,0,0,0.0958331080391973,0,0,0.54943920322793,0,0,0,0,0,0,0,0,0,0,0.0391824767929617,0,0,0,0,0,0,0.0588486350206952,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.031905671413559,0,0,0,0.0357327121773997
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0735924983236313,0,0,0,0.413773810909892,0,0,2.77555756156289e-17,0.115534365956087,0,0.0512170101933218,0,0,0,0,0,0,-0.0336962314070982,0.397780949866438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.219689198620069,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0249905647623287,0,0,0,0,0,0,0,-0.0797757086661397,0,0.0187149868605301,0,0.199302821172708,0,0,0,0,0,0.254502554187618,0,0,0,0,0,0.0567265696134867,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0821029848715807,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.105420446578515,0,0,0,0.275259291158986,-0.265825753501585,0,0.208239425161544,-0.258630972143337,0,0,0,0,0,0,0,0.527315896712789,0,0,0,0,0,-4.33680868994202e-19,0,0.0585481195863824,0,0,0,0,0,0,0,-0.067287644283739,0,-1.07979171198659,0,0,0,1.34480004490548,-0.183101795723246,0,0,0,0,0,0,0
