,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,-0.213478936800815,0,0,0,0,0,0,-0.0562772639646042,0.165923225025779,0,0,0,0,0,0,0,0,0,0,0,0,-0.209950646186275,0,0,0,0,-0.170276841000426,0,0,0,0,-0.237413410180527,0,0,0.0560658194378078,0,0.734059619230344,0,0.330780451616344,0,0,0,0,0,0,-0.0182604019494619,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0525100592862195,0,0.0705285406541396,0,0,0,0,0.07459983968554,0,0,0,0,0,0,0,0,0,0.194045498606095,0,0,0,0,0,0,0,0,0.0287171703487786,0,0,0,0,0.310947521091166,0,0,-0.0125627193618949,0,0.198639365268219,0,0,0,0,0,0,0,0,-0.0537802884432574
X601939.CH.EQUITY,0.323671704469511,0,0,0,0,0,0,0,0,0.0151919533039249,0,0,0,0,0,0,0,0.131745227216645,0,0,0,0,0.0246549551688486,0,0.0224267042964548,0,0,0,0.1386607897309,0.0996754495061915,0,0,3.46944695195361e-18,0,-0.174258888285537,-0.0172587180037964,0,0,0.444483311532159,0,0,0,0,0,0,0,0,0,0,0,0,0.108934380164532
X601288.CH.EQUITY,0,0,0,0,0,0.000158624401533546,0,-0.19738502746984,0.112019457151575,0.00655378892682859,0.371268834345948,0.128272576922245,0,0,0.145847188355696,0,0,0,0,0,-0.0751256205587276,0,0,0,0,0,0,0,0,0,-0.553962640607581,0,0,0,0,0,0,0,0,0,0,0.137178349528643,0,0,0,0,0.266472648982577,0,0,0,-0.114746627757774,0
X5.HK.EQUITY,-0.154884522292895,-0.10488695395797,0,0,0,-0.0463770120340311,0,0,0,0,0,0,0,0,0,0.304265356345976,0,0,0,0.2943713114177,0.0470898979652362,0,0,0,0.417774244104239,0,0,0,0,0,0,0,-0.0247988001393166,0,0,0,0,0,0,0,-0.172812736377277,0,0.183114730099737,0,0,0,-0.0188786159152676,0,0,0,0,0
X601988.CH.EQUITY,0.0401037692793088,0,0.0919755919336908,0.332092471657756,0,0,0.0472508743344719,0,0,0,0.181264458969638,0,0,0,0,0,0.114685862646934,0.110619644194328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128940133455548,0,0,0,0,0.143150861155793,0.17198941408317,0,0,0,0,0,-0.0320926140053837,0
X600036.CH.EQUITY,0,0.242178258731199,-0.0113778478416956,0,0,0,0,0,-0.110796128598598,0.0614754197123888,0,0,0.534842706991648,0,0,0,0,0.0198793113716889,0,0,0.294764233388246,0,-0.105981093168204,0,0,0,0,0.0976419043937467,0,0,0,0,0.328903556759751,0,-0.155755629729621,0,0,0,0,0,0,0,0.107030230796676,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.0923751197771559,0.0139386474003016,0,0,0,0,0,0.0248225651343321,0,0,0,0,0.144016267224016,0.222464363304406,0,0,0,0,0,0,0,0,0,0,0.0237290136710524,-0.00253934526403356,0,0,0.0207339174868645,0,0.304964924845448,0,0,0,0,0,0,0,-0.104678655402897,0,0,0,0,0,0,0.0778005107469832,0,0,0,0,0
X601628.CH.EQUITY,0,0.0374087928078525,0,0.0535042200048708,0,0,0,0,0,0,0,0,0,0.318784018248071,0,0,0,0,0,0,0,0,0.0861959464060947,0.0277428969054149,0,0,0,0,0,0,0,0,-0.0540574297709917,0,0,0,0.0451250045695245,0.23059952534727,0.00747351184792344,0,0,0,0,0,0,0.140931525031718,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.29986374575448,0,0,0,0,0,0.191358215682846,0,0,0,0,0,0,0,0.254991606970297,0,0.0542253985149129,0,0,0.0881806246835445,0,0,0,0,0,0,0,-0.172545310884325,0,0,0,0,0,0,0,0,0,0.0875341954791258,0,0,0,0,0,0,0,-0.230117646268484
X601166.CH.EQUITY,0,0,0,0.255414868776837,0,0.135390463692981,0,0,0,0,0,0,0,0.453248152246956,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0717354902430121,0,0,0,0,0,0,0,0,0,0,0.151157969366801,0,0,0,0,-0.0330849382111483,0,0,0,0,0,0,0,-0.105975640764608
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184415870121562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134120729014609,0,0.284006068676369,0,0,0,0,0.0331977759679131,0,0,-0.118969496050722,0,0
X600000.CH.EQUITY,0.0132526008267965,0,0,0,0,0,0.544322711419719,0,0,0.0126107893295285,0,0,0,0,0,0,0,0,0,0,0,0.0144094798818712,0,0,0,0.34005168332768,0,0,0.125527073933491,-0.0297108209368631,0,0,0.0471035504725398,0,0,0,-0.147540614651092,0,0,0.0564837121966418,0,0,-0.365556976272955,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,-0.0900784868515995,0,-0.21537589064039,0.05324930571408,0,0.422137440874506,0,0.117623929522976,0,0.0534756749264906,0,0,0.221297634811503,0,0.151883095261774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102034147468179,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219856093674637,0,-0.0470227881164871,0,0.100094788733496
X16.HK.EQUITY,0,0,0,0,0,0,0,0.147053854954747,0,0.0014375908549786,0,0,0,0,0,0,0,0,0,0,0.0345326985375651,0,0,0,0,0.173828445235924,0,0,0,0.154501402103408,0,0.180266572275023,0.0660466539606955,0,0.054660391226523,0,0,0,0,0,0.331345829770527,0,0,0,0,0.0661461484419615,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0.0175045453502903,0.154740496114113,0,0,0,0,0,0,0,0,0.305673916718525,0,0,0,0,0,0,-0.136153452673587,0,0,0.0902976327532779,0,0,0.410974570785056,0,0,-0.374429288234052,0,-0.0264181332510919,0.342745277889917,0,0,0,0,0,0,0,0,0,0.136114524236876,0,0,-0.0757605992388071,0,0,0,0.215435024805664,-0.166626261164581,0.0215769615813876
X11.HK.EQUITY,0.167936158138503,0,0,0,0.107748630397947,0.0791947414492072,0,0,0,0,0,-0.0140234054048133,0,0,0,0,0,0,0,0.179216976849457,0,0,0,0,0,0,0.000303084596911163,0,0,0.0908899340826127,0,0.132951657632409,0.213321741869559,-0.053987988250549,0,0,0,0,0,0,0,0,-0.00545345236719887,0,0,0,0,0,-0.0761681643439111,0,0,0
X388.HK.EQUITY,0,0.147302340556277,0,0,0.309105699714424,0,0,0,-0.0941241300468798,0.00650351968216151,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.301838889322727,0,0,0,0,0.0495628112376197,0.160479179615084,0,0.0191092685131314,0,0,0,0,0.00192692954405519,-0.261607392314573,0,0,0,0,0,0,0,-0.0495470911692081,0,3.46944695195361e-18,0,0,2.16840434497101e-19,0.194683339422354,0,0,0,0
X600030.CH.EQUITY,0.0503633812130116,0.0270498216468647,0,0,0,0.209352691859067,0,0,0,0,0,0,0,0,0,0,0,0.0713109759298619,0,0,0,0,0,0.0516240606748391,0,0,0,0,0,0,0,0,0,0,0,0,0.354241138462204,0.0300674643635139,0,0.0773860636987875,0,0,0,0,0,0,0,0.107116432373709,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.0845107225059867,0,0,0,0,0,0,0,0,0.107152718550101,0,0,0.24073907462482,0.22529071634601,0,0,0,0,0,0,0,0.0344231862802869,0.259672302077367,0,0.085764703529659,0.228633076500033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.131453439073098,0,0.461147098812231,0,0,0,0,0,0,0,0,0,0,0.202936685309462,0,0,0,0,0,-0.160910481257721,0.0165983520405032,0.0555091741218151,0.133571637536478,0,0,0,0,0,0,0,0,0.0247586171609111,0,0,0,0,0,0,0,-0.0946461309114991,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0384191911417061,0,0.317775456773002,0,0,0,0,0,0,0.0326626846278609,0.0872665569662004,0,0,0,0,0,0,0,0,0,0,0,0.110220732890398,0.13731791577988,0.190238568747825,0,0,0,0,0,-0.0964755368412991,0,0,0,0,0,0,0,0.0699099940216685,0,0,0,0,0.079628723888475,0,0,0.188610747007279,0,0
X688.HK.EQUITY,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0182174633995429,0,0,0,0,0,0,0,0,0,0,0.176242792063594,0.0767125768686805,0.2996284235646,0.168515261346808,0,0.231933340488261,0,0,0,0,0,0,0,0,0,0,0,0.00556755020195763,0,-0.0701531723183825,0,0,0,0,0,0,0,0,-0.0249603245483853
