,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X001979.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.277867251513567,0,0.0753692721012992,-0.0165338969432441,0,0.375539995888759,0,0,0,0.0984855973082002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11209355221335,0.00383454125160904,0.0038408718726301,0.0372435737472986,0,0,0,0,0,0,0,0,0.126066700063337,0,0,-0.0164258661434779,0,0,0,0,0,0,-0.018688935241405,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.245527791084866,0,0,0,0,0,0.154214913713134,0,0,0,0.0689171828675511,0,0.0704980397113663,0,0,0,0,0,0.128332098947904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869070425365216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895577580403391
X601939.CH.EQUITY,0.474110493819892,0.145882280306983,0,0,0,0,0,0.163979144514454,0,0,0,0,0,0,0,0,0.0225611118733798,0,0,0,0,-0.147074351836625,0,0,0,0,0,0,0,0.151916413928812,0,0,0.103829326920689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189876303207635,0.112913704740279,0,0
X601288.CH.EQUITY,0,0,0.0193065559905481,0,0,0.111229343594047,0,0.465592092950456,0,0,-0.072034745352731,0.116194866498987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702865917519268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643411336841733,0.0428429288346219,0.0356519957140002,0,0,-0.0352126279582226
X600036.CH.EQUITY,0,0.0404068492672625,0,0,0,0,0.262506024099575,0.0121712209500771,0,0,-0.0681501039599043,0,0.255714327453452,0,0,0.137457789157922,0,0,0.121584587254258,0.0226588221459755,0,0,0.0163400796585911,0,0,0.0692977329069815,0.1951315977828,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.129988643107555,0,0,0,0,0,0,0,0,0,0,0.155051187071003,-0.106973057099854,0,0
X601628.CH.EQUITY,0,0,0,0.0644241798547042,-0.00923650036886835,0,0,0,0,0,0,0,0,0,0,-0.198096186090048,0,0,6.93889390390723e-18,0,0,0.078596104899832,0,0,0.0503905307367445,0,0,0,0,0,0,0,0,0.0176032380802294,0.657891743909202,0,0,0,0,0,0,0,0,0,0,0,-0.00746622504413947,0.108659778790627,0,0,0,0,0.224712779408626
X1299.HK.EQUITY,0,0,-0.187568772353496,0,0.0322938330892255,0,0,0,0,0,0.245234474363019,-3.46944695195361e-18,0,0,0.207167352351569,0,0,0,0,0.149291021010418,0,0,0.0754368405921703,0,0,0,0,0,0,0,0.0385964276613438,0,0.0596575357219028,0,0,0,0,0,0.0452883419512904,0,0.0743618992967811,0.138740856389985,0.175677282873821,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.139805149059629,0.425252345850399,0.0657701964869671,0,0,0,0,-0.0134659009715677,0.0469414082149487,0,0.281107626040722,0,0,0,0.0240290045400865,0,0,0,0,0,0.0580000137844372,0,0,0,0,0,0,0,0.0860902110887851,0,0,0,0,0,0.0449028173115185,0,0,0,0,0,0.0312480584761471,0,0,0,0,0,0,0,-0.0238828200839913,0,0
X5.HK.EQUITY,0,0.106408153922679,0,0,0,0,0,0,0,0,0.0018643642420067,0,0,-0.0328912446743048,0,0,0,0,0,0,0.227677411332335,0,0.192620470178263,0.128784770996012,0,0,0,0,0,0,0,0,0.0638190444132196,0,0,0,0,0,0.160093234635941,-0.0810947953593837,0,0.055755454114039,0.306535157149927,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,1.73472347597681e-18,0,0.297041024125674,0.0134400683464206,0,0,0,0,0,0.0951104448915122,0.11835183303295,0,0.00424612131763904,0,0,0,0,-0.0166983797084307,0,0,0,0,0,0,0.0985883759389726,0,0.0566280852822924,0.342624323133161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102334798054904,0,0,0,0,-0.0945655007337242
