,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0426489811273221,0.236184756758794,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.0630956532674573,0,0,0,-0.0345594400549975,0,0,0,0,0,-0.279559854916876,0,0,0,0.123775483964178,0,0.578228130499282,-0.12796878232613,0.111957656783258,0,0,-8.67361737988404e-19,0,0,0,-0.0802298734298676,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0526749241923349,0,0.0699644100790224,0,0,0,0,0.0741018244122819,0,0,0,0,0,0,0,0,0,0,0.195415900249676,0,0,0,0,0,0,0,0.0286657904809527,0,0,0,0,0.31155831913198,0,0,-0.0125016316669607,0,0.201329308586726,0,0,0,0,0,0,0,0,-0.0510507567570983
X601939.CH.EQUITY,0.285860740550664,0,0,0,0,0.0109346689653505,0,0,0,0.0331272357994982,0,0,0,0,0,0,0,0.072770065821263,0,0,0,0.0412597613042551,0,0.0285344655673858,0,0,0,0,0.166095553707051,0.105896078578881,0,0,0,-0.127062353818871,0,0,0,0,0.425053118679837,0,0.0252737999690391,0,0,0,0,0,0,0,0,0,0,0.136698287724447
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.19972299973331,0.177620077630911,0.0095596993788382,0.381042364959466,0,0,0,0.139654945017521,0,0,0,0,0,-0.0765613504738359,0,0,0,0,0,0,0,0,0,-0.591676678250147,0,0,0,0,0,0,0,0,0,0,0.206971652403658,0,0.0194090077102968,0,0,0.237022687955463,0,0,0,-0.112776920889002,0
X5.HK.EQUITY,-0.204574591079578,0,0,0,0,0,0,0,0,0,0.0230827276901461,0,0,0,0,0.288804032508112,0,0,0,0.288544308154118,0.0166959201247258,0,0,0.454302994037857,0,0,0.0503764097335965,0,0,0,0,0,-0.169047711468192,0,0,0,0,0,0,0,-0.141253202342869,0,0.217772630031197,0,0,-0.0386129237815094,-0.0999370658954146,0,-0.0995838885951272,0,0,0
X601988.CH.EQUITY,0,0,0.118901881302059,0.162734286461528,0,0,0.0234999278925082,0,0,0,0.216426616919836,0,0,0,0,0,0.0661640024114091,0.170031206979561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152498931076355,0,0,0,0,0.164529737476979,0.195120498853718,0,0,0,0,0,-0.0194605049708216,0.0516639946700161
X600036.CH.EQUITY,0,0.241420275753507,-0.0114114177764588,0,0,0,0,0,-0.10956591097303,0.0606535727313664,0,0,0.530902058844635,0,0,0,0,0.020119572299207,0,0,0.292389916116925,-0.107586867307757,0,0,0,0,0,0.0960021907555244,0,0,0,0,0.327287513918419,-0.154015588342276,0,0,0,0,0,0,0,0,0.108140091959553,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.0616524376416678,0,0,0.181755693622734,0,0,0,0.0198787025243123,0,0,0,-0.016188750683586,0.0197898783452175,0.156581814710392,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.18309087930368,0,0,0,0.0309054914953682,0,0.0952693160126461,0,0,0,0,0,0,0,-0.00579627035329272,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0290761975572329,0.0561567639787462,0.0584555772944925,0,0,0,0,0,0,0.040366745197813,0,0,0.396609530747359,0,0,0,0,0,0,0,0.0502747413247836,0,0,0,0,0,0,0,0,0,0,-0.0644395771637501,0,0,0,0.121217097318203,0.178697039128392,0.0807462032458629,-0.0448648686507087,0,0,0,0,0,0,0,0,0,0,0,-0.130358573851206
X601328.CH.EQUITY,0,0,0.00970555954784583,0,0,0,0.45699848771538,0,0,0,0,0,0.0316286740061328,0,0,0,0,0,0,0,0.25795477169449,3.46944695195361e-18,0.0244443554057788,0,0,0.165602686301018,0,0.102825899384673,0,0,0,0,0,0,0,-0.0938763596805876,0,0,0,0,0,0,0,0.109567584707659,0,0,0,-0.129886058865847,0,0,0,-0.222223508050464
