,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X267.HK.EQUITY,0.256354409876227,0,0,0,0,0.171352099377501,0,0,0.00555134461827644,0,0.12634492516252,0,0,0,0,0,0,0,0,0,0.00578967601904845,0,0,0,0,-0.0574692324348743,0,0,0,0,0.0933366503168664,0.194107589649638,0,0,0.0226245774683936,0,0,0,0,0,0,0,0.248979546866339,0,0,0,0.0760068636673557,-0.207661140060473,0,0.122883469454933,0,0,0
X002736.CH.EQUITY,0.146883127745244,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121728429525215,0,0,0,0,0,-0.0748109575242058,0,0,0,0.0846737771501034,0,0,0,0,0,0,0,0.269081564296754,0,0,0,0,0,0,0.237644703896324,0,0,0,0,0.0114932028625944,0,0,0.00348926287944255,0,0.0209336992063846,0,-0.0343357893765927,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.158003952275431,0.0702446900332048,0,0,0,0,0,0,0,0,0,0,0,0,0.00431309502330035,0,0,0,0,0,0,0,0,0,-0.0327784468023144,0.34014885198067,0.0943808276763831,0,0.203374066782094,0.0784906298420557,0,0.0929862835733631,0,0,0,0,0.00705557764763161,0,0,0,0.256319343670854,0,0.00474923424123075,0,0.110712504380935,0
X001979.CH.EQUITY,0,0,0,0,-0.12379819774864,0,0,0,0,-0.041024960439514,0,0,0,0,0,0.220995263722638,0,0,0.803561986672713,0,0,0,0,0,-0.0278839598364561,0,0,0,0,0,0,0,0,0,0,0.182316956758891,0,-0.0884528399645258,0,0,0,0,0,0,-0.199876814207651,0,0,3.46944695195361e-18,0,-0.0259066467481502,0,-0.056231538458367,0
X601229.CH.EQUITY,0,0,0,0,0,0.210143326905792,0,0,0,-0.189856584285862,0,0.221242910285684,0,0,0,0.154322492061837,0,0,0,0.221258724421731,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15146193470452,0,0,0,0,0,0.0316285119052947,0,0,0,0,0,0,0,0,0,0,0.00459172755474226,0,0.11187417201094
X12.HK.EQUITY,0,0,0,0,0,0.0289070896436351,0,0.523393109778705,-0.0967809060564581,0.132762464199448,0,0,0,0,0,0,0.124745387464307,0,0,0,0.2943399585471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10709564108238,0,0,-3.46944695195361e-18,0,0,-0.12512129805657,0,0,0,0,0.0218502693381447,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.183804122720762,0,0,0,0,0,-0.263973023683625,0,0,0,0,0,0.114681033717544,0,0,0,0,0.218587082540364,0,0,-0.0603455828671901,0,0.0457567165085501,0,0,0.81148109257462,0,0,0,0,-0.718101405797885,0,0,0,0.130573132908719,0,0.318366999629314,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.076169774090651,0,0,0,0,0.163298353731188,0.0861332459303288,0,-0.212048670877043,0,0,-0.285421101510826,0,0,0,0,0,0.0334332023553209,0,0.0673068329370972,0.0293191591419052,0,0.0606300009129893,0,0,0,0.0846154810958468,0,0,0,0,0,0,0,0.106396293323435,0,0,0.168558136687695,0,0,0.732489830602832,0,-0.0531690162386282,0
X000776.CH.EQUITY,0,0,0,0.0664550121212247,0.0282146442652652,0,0,0,0,0,0.208869402643648,0.027060562388741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102055037539473,0,0.354831910925241,0,0,0,0.204920203958923,0,0,0,0,0,0,0,0.103469766398462,0.12068421012653,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0.293418708785698,0,0,0,0,0,0,0,-0.210010988851247,0,0,0,0,0,0,0,0.0871612079369697,-0.0766930608968114,0,0,0,0,-0.401462044821968,0,0,0,-0.223899366049734,0,-0.0895861694010297,0,0,0,0,0.155389347030975,0,0,-0.108333571347751,0.24800036160497,0.319163857669988,0.415226127063391,0.174325039446787,0,0,0,0,0,-0.0536105322940109,-0.102191477452257,-0.0607821801154664
X600918.CH.Equity,0,0,0,0,0.0576300056477847,0,3.46944695195361e-18,0,0,-0.0219767370309367,0,0,0.126209763335976,0,0,0,0,0,0,0,0,0.520628115718106,0,0,0,0,0,0,0.0662628522735667,0,0,0,0.209288271880718,0,0,0.0223757764301113,0,0,0,0.0507972751549696,0,0,-0.042883480539553,0,0,0,0,0,0,0,-0.0719257950222465,0,0
X601169.CH.EQUITY,0,0,0,0,0.0893695598699193,0,0.0300260411915919,0,0,-0.0525282812954208,0.150448352911914,0,0,0,0,0,0.108935976764379,0,0,0,0,0,0,0.0328431300502451,0,0,0,0,0,0,0,0,0.0881277149440615,0,0,0,0,0,0,0.0981426067945172,0,0.190113546498029,0,0,0,0,0,0.0289389158582172,0,0,0,0.00453940240213752,0.0359806076867657
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607357083554522,0,0,0,0,-0.331221606863547,0,0,0,0,0,0,0,0,0,0,0.13171219744549,0,0,0,0,0,0,0.181731512032103,0,0.178938497721607,0,0,0,-0.123761884069123,0.633478164655934,0,-0.059380232936608,0,0,0,0,-0.0482388149575802,0
FXI.US.EQUITY,-0.144895929889338,-0.143870113975232,0,0,0,0,0,0,0.076567404159801,0,0,0,0,0.207661221284104,-0.223889455295661,0,0,0,0,0,0,0.0929751972341413,0,0,0.128640360443397,0.0932023776494474,0,0,0,0,0.166660981812647,0,0,0,0,0,0,0,0,0,0.065316214259792,0,0.013584342300159,0,0,0,0,0,0,0,0,-0.465112280493843,0
VXFXI.INDEX,0,0,0,-0.10533855108979,0,0,0,0.0104759151825898,0,0,0,0,0,0,-0.0137948600552666,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,-0.655198790701319,0,0,0,0,0,0,0,0,0,0,0.0780677608987829,0,0,0,0,0,0,0,0.332395340156822,0,-0.168796629344382,-0.509846809273434,0,0.0277998384377537
CN2YR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
