,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X601336.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.0182123128368537,0.504606459832918,0,0,0,0.0464054659106363,0,0,0,0.0563211388088148,0,0.0982587218200045,-0.0441113316781114,0,0,0.0962586880473085,0,0,0,0,0,0,0,0.0567141426695864,0,0,0,0,0,0,0,-0.0487182233578784,0,0,0,0,0,0.0798394723627133,0,0,0,0,0,0,0,-0.0594833470502322,0,0,0,0,0.00981226014958028
X601318.CH.EQUITY,0,0,0,0,0,0,0.0296502984656916,0,0.0390154171526551,0,0,0,0,0,0,0,0.309023219013952,0.07497198487689,0,0,0,0,0,0,0.137420623340148,0,0,0,0,-3.46944695195361e-18,-0.00629860075628985,-8.67361737988404e-19,0,0,0,0.0471906943530199,0,0,0.227076735044176,0,0,0,0,0,0,0.0339670312295854,0,0.0604528862239575,0,0,0,0
X601939.CH.EQUITY,0.14181055971403,0,0,0.613257713150273,0,0,0,0,0,-1.73472347597681e-18,0.0137772708073855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190000180818884,0,0,0,1.73472347597681e-18,0,0,0,0.130604458796145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00669319283889854,0,0.0182158875470509
X601288.CH.EQUITY,0,0.129562983225754,0.208920353029214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394726620715441,0,0.0827171507472491,0,0,0,0,0,0,0,0.0279758925318151,0,0,0,0.00938472683963641,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.299539564322846,0,0,0,0,0,0,0,0.552636083209525,0,0.0749961553972699,0,0,0,0,0,0,0,0,0,0,0,0.298572997369105,0.00534822600349782,0,0,0.235268432604564,0,0,0,0,0,0,0,0,0,0,0,-0.328680635778625,-0.156250870519895,-0.0729246863380528,0.00481438053616476,0,0,0
X601988.CH.EQUITY,0.0185102182586379,0,0.0455332536989232,0,0.0390980507903655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611417213717824,0,0,0,0,0,0,0,0.112242444222709,0,0,0,0,0,0,0,0,0.0443585920269846,0,0,0,0,0.063180170935281,0,0,0,0,0,0.0908660457070183,0,0
X600036.CH.EQUITY,0,0,0,0,-0.0246952628307737,0,0,0,0.0322849307955369,0,0,0,0,0,0,0,0.0393795195303952,-0.0207358340318076,-1.73472347597681e-18,0,0,0,0,0,0.753859368636663,-0.00620517608797013,0,0.0329163581628267,0,0.103463786371196,0,0,0,0,0,0,0,0,0,0,0,0,0.0655498696786152,0,0.0710408128535658,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.267367624263376,0,0,0,0,0,0,0,0.191732056740951,0,0,0,0,0,0.0912563177275715,0,0.044931187814951,0,0,0,0,0,0.104729168557474,0,0.0888628551440198,-0.00483082500180332,0,0,0,0.15812453740663,0,0.107226319159588,0,0,0,0,0,0,0,0,-0.146651874067521,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.219232548697329,0,-1.73472347597681e-18,0,0,0.0308362258911002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504187310408788,0,0,0,0,0,0,0,0,0,0.422555480463235,0,0,0,0,0,0.236206611091971,0,0.029446632633331,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.171362836052965,0,0,0,0.115683695065434,0,0,0,0,0,0,0,0.261848142197612,0,0,0,0,0,0,0,0.22814371572766,0,0,0,0,0.0671719839257832,0,0,0,0.00572992045908358,0,-0.00584413240727328,0,0,0,0,0.203138483109138,0,0,0,0,0,0.00224560273594377,0,0,0,0.0287609752442597,0,0,0
