,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.141891953880271,0,0.081034598010258,0,0,0,0,0,0,0,0.356057267572323,0.0933190348276318,0,0,-0.130400202518782,0,0,0,0,0,0,0,0,0,0,0,0,0.080512859534603,0,0,0,0,0,0,0,0.206814956897106,0,0,0,0,0,0.0820820824822071,0,0,0,0.0560672851705973,0,0,0,0,0,0.0445718401774353
X601318.CH.EQUITY,0,0,0,0,0,0,0.042120156890983,0,0.130652060309627,0,0.0373790696847778,0,0,-0.149717385843797,0.0761080003552201,0.010790206473777,0,0,0,0,0,-0.0171072895691443,0,0,0,0,0,0,0,0,0,0,0.175052001443306,0,0,0,0,0,0,-0.230762078547362,0,0.373567540716563,0.101982813381004,0.196555516374156,0,0,0,0,0.187615950892918,0,0,0,0
X601939.CH.EQUITY,0.165854269656832,0,0,0.294802862953413,0,0.138135985039644,0,-0.0570603709087912,-0.0388767914713862,0,0,0,0,0,0.0414712910841077,0,0,0,0,0,-0.0135577489301327,0.085543869508339,0,0,-0.0370182409318749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490281818237977,-0.0710854491178421,0,0,0,0,-0.0222923995149724,0,0,0.0367792180633453,0,0,0,0
X601288.CH.EQUITY,0.491980845036319,0,0.159754335926847,0,0.0146873097810286,0.221941488890643,0,0,0,0,0,0,0,0.029535865195026,-0.127674981875252,0,0,0,0,0,0,-0.0137012762069967,0,-0.0446340431891271,0,0,0,0,0,0,0,0,-0.0359587765949885,0,0.163606802278939,0,0,0,0,0,0,0,0,0.00256006332362107,0,0,0,0,0,0.275732193127837,0,0,0
X5.HK.EQUITY,0,-0.0696027372221924,0.127668492291076,0.0736473583439202,0,0.0694185393268646,0,-0.170605674349984,0,0,0,0,0.268137625052002,0,0,0,0,0,0,0.66653824120653,0,0,0,0,0.0830094499965839,0,0,-0.124293855618218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121229649380695,0,0,0,0,0,0
X601988.CH.EQUITY,0.19821597408815,0,0.0850351654034264,0.0214543254890186,0,0,0,0,0.031312841857154,0,0.0789218118675084,0,0,-0.329371379448953,0,0,0,0,0,0,0,0,0.499504653457093,0.0687645518946753,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.11558128404734,0,0,0,0,0,0,0,0,0.0302340519685067
X600036.CH.EQUITY,0,0.00756943595371178,0,0,0,0,0,0.111195959463368,0,0,0,0,0,0,0.274614890654337,0.177002114596738,0,0.00420872308411153,0,0.0871523474257719,0,0,0,0,0,0,0,0,0,0,0,0,0.116822483421859,0,-0.00261724426363664,0,0,0,0,0,0,0,0.0939435406805295,0,0,0,0,0.128073640721438,0,0,0.0190893367003439,0,0
X1299.HK.EQUITY,0,0,0,0,0,-0.016353967098395,0.0160063785666129,0,0,0,0.213327410830168,0,0,0,-0.151602098772588,0,0,0,0.31178257116424,0.255656014486631,0,0,0,0.0510447707663793,0,0,0,0.119331778721943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0314439592288772,0,0.125776124438561,0,0,-0.023143745664352,0,0,0
X601628.CH.EQUITY,0.338490870808111,0.293954574638801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00656309499475372,0,0,0,0,0,0,0,0,0,0.0223077149537328,0,0,0,0,0,0,0.116682115204121,0,-0.0870513798210894,0,0,0,0,0,-6.93889390390723e-18,0,0,-0.0492031150520286,0.0614594016733764,0,-0.213000360185682,0,0.00377428896123431,0,0.205317058110949
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
