,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.0572624621912727,0,0.139718389442596,0.178340648179588,0,0.351061456957962,0,0,0,0.000604481329070426,0,0.133057661202588,0,0,0,0,0,0,0,0,0,0.011968694539028,0,0,0,0,0,0.104102645798593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.167374181544297,0,0,0,0,0.00035803136973756,0,0,0.24546562084643,0,0,0,0,0,0.0592428631399054,0.164753895302167,0,0.040350912586185,0.165184603610363,0,0,0,0,0,0,0,0.00334659408041503,0,0,-0.104252508293324,0.0757749037838882,0,0,0,0,0,0.108405720630153,0,0.100454334290782,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0353589106286086
X601939.CH.EQUITY,0.255388142786792,0,0,0,0,0,0,0,0,0,0,0,0,0.415753580415663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201766891123177,0.102963808125702,0,0,0,0.0188627626313938,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.343977617888742,0,0.026551684421508,0,0,0.487887742119468,0,0,0,0,0,0.00729145337111144,0,0,0.0356543775644086,0,0,0.00911857446299979,-0.0256039450002385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.100395678539189,0,0,0,0
X5.HK.EQUITY,0,0,0,-0.0199111147826813,0,0,0,0.152507261375566,0,0,0,0,0.163216708674548,0,0,0,0,0,0,0,0,0.245880050685314,0.838356340773365,0,0,0,0.228807964793829,0,0,0,0,0,0,0.0396219155086189,0,0,0.0689193225142947,0,0,0,0,0,-0.29617086987513,0,-0.107745172500269,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0592274230168835,0,0,0,0,0,0,0,0,0.107903583747096,0,0,0,0,0.219810826854962,0,0.0740002944562123,0,0,0,0,0,0.22023519374148,0,0,0,0,0,0,0,0.103771551341126,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136883012956045,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.117636210041392,0,0,0,0.267543576601326,0,0,0,0.166832843304878,0,0,0,0,0,0,0,0,0,0,0.0482798063058699,0,0,0,0.161331933983337,0,0.150334972627419,0,0,0,0,0.0358544196269164,0,0,0,0,0,0,0,0,0,0.0241657513831931,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.119852243146023,0,0,0.141539143735793,0,0,0.278533736710686,0,0,0,0.0933569395780713,0,0,0,0,0,0,0.00846830796278439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.399131910320248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109545229180076,0,0,-2.77555756156289e-17,0.116284618113533,0,0,0,0.140628943744302,-0.0362346391475232,0,0,0,0.0130138030191042,0.258808099909977,0,0,0,0,0.116153107106721,0,-0.0463643248364948,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.170774201569767,0,0,0,0,0,0.219853704330452,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983423508589936,0,0,-0.148025864100856,0,0,0,0,0,0,0,0,0.783510224873839,0,0,0,0,0,0.37774282126887,-0.274239553932322,0,0,0,0
