,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X17.HK.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.0210497538520288,0,0,0.178664015678164,0,0,0,0,0,0,0,0,-0.0106155153846332,0,0,0,0,0,0,0,0.0418595320211,0,0,0.113386082397716,0,0,0,0,0,0,0,-0.165157119489484,0,0.0639743101219903,0,0,0.224537382049842,0,0.0388977762472869,1.0842021724855e-19,0,0.0877244384471146,0,-0.120833414115949,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.108190298946582,0,0.100629587532965,0,0,0.34320936002264,0,-0.032054588437709,0,0,0,0,0,0,0,0,0,0,0,-0.00352252998047635,0,0,0,0,0,0,0,-0.0694138704872481,0.334228291731683,0,0.164867881510202,0.00527317318114044,0,0,0,0,-0.0769847603390254,0,0,0,0
X601939.CH.EQUITY,0.241326609683039,0,0,0,0.0172291771668166,0,0,0,0,0,0,0,0,0.179876178375819,0,0,0,0,0,0.18480810230294,0.069869166995584,0,0,0,0,0,0,0,0,0,0,0,0,0.0676683851296282,0,0,0,0,0.0645643739199387,0,0,0.124408198199217,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.350235995002008,0.0015309146121103,0.0947415299119607,0,0,0,0,0,0.131100497705826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130039107121076,-0.0511550412388663,0,0,0,0.117139490420078,0,0,0.232234111413962,0,0,0,0,0,0.127881735770828,0,0,0,0
X5.HK.EQUITY,0,-0.200703478869061,0,0.412222353165812,0,0,0,-0.101855879306712,0,0,0,0,0,0,0,0.00555873461853382,0,0.061934901052942,0,0.117402261618725,0,0.484533837711609,0,-0.236964691048534,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.0330468143185835,0,0,0,0.0369618220993734,0,0,0,0.131727716482513,0,0,0,0,-0.221611482852738,0,0,-0.162971511860988,0
X601988.CH.EQUITY,0,0,0.0418780385348117,0.280997154000761,0,0,0,0,0.0285613176880197,0.163191802636012,0.308827106973371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0646372232187282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0718913546966719,0.0248798931340355,0,0.20510704113301
X600036.CH.EQUITY,-0.0382688077745399,0.20245046763636,0,0,0,0,0,0,0,0,0,0.0969261671657856,0,0.28051768075614,0,0,0,0,0.143664230140146,0,-1.73472347597681e-18,0.0861877421577673,0,0,0,0,-0.0441484585482044,0,0,0,0,0,0.131077137183713,0,0,0,0.0660378344395692,0,0,0.0419843875250836,0.178746546224511,0,0,0,0,0,0.0643983345573346,0,0,0.0974607093629492,0,0
X1299.HK.EQUITY,0,0.0996488271758499,0,0,0,0,0,0,0,0,0,0,0,-0.0140786508977359,0.089519549576015,0,0,0.126029337681788,0.234364815796605,0,0.1826566078424,0.158518402452858,-0.0212191024314562,0.100136270370087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.240199866986999,0,0,0,0,0,0,0,0,0,0,0,0,-0.0544033773771794
X601628.CH.EQUITY,0,0,0,-3.46944695195361e-18,0.0413241352951175,0,0,0,0,0,0,0,0,0,0,0,0.129406795366334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052426165245244,0,0,0,0,0,0.300781772614196,0,0,0,0,0,0,0,0,0,0.153786804974357,0,0
X601166.CH.EQUITY,0,0,0.0837402750354672,0,0,0.117899243766833,0,0,0,0,0,0,0,0,0,0,0.210024331034539,0,0,0,0,0,0,0,0,0,0.0735564602624968,0,0,0,0,0,0.382994351431246,0.212458901853176,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0332492768182968,0,0,-0.10672814668294
