,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.24817172550631,0,0.397472747078051,0,0,0,0,0.0848611243655443,0,-3.46944695195361e-18,0.139752211390871,0,0,0,0,0,0,0,0.019806990614981,0,0,-0.0552665211913684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119154915110303,0,0.126574982899837,0,0
X601939.CH.EQUITY,0.353800879360963,0,0,0.28659857948034,0,0,-0.0959514088551548,0,0,0,0.0027764119231051,0,0.140048613332983,0,-0.0647190447954203,0,0,0,0,0,0,0,0,0,0,0.0315978243927532,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0.201204148084014,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.154235141139728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1209519447532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175456713707066,0,0,0,0,0,0,0,0.129971622426798,0.0854774469300525,0,0,0.142894709777243,0,0,0,0,0,0
X601288.CH.EQUITY,0.471868966291015,0,0,0,0.258437113635834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872353972728183,0,0,0,0,0,0,0,0,0,0,0.0273672775112932,0,0.0348847594947573,0,0,0,0,0,0,0,0.0708961975645032,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.153192529294437,0,0.417223030318231,0,0,0,0,0,0.247465504690177,0,0,0,0,0,0.147267904205962,0,0,0,0,0,0,0,0,0,0,0,0.043362734200604,0,0,0,0,0,0,0,0,-0.0643528338718714,0,0,0.0845560564749517,0,0,0,0,0,0,0,0,0,0,0,0,0.104828308610058
X600036.CH.EQUITY,0,0,0.0498514058650689,0,0,0,0,0,0,0,0,0.358418490806009,0,0.0319784297278122,0,0,0,0,0,0,0,0,0.0288249806876291,0,0.127351876603329,0,0,0,0,1.73472347597681e-18,0,0,0,0.0697248425823521,0,0,0,0,0,0.0523209313252151,0,0.0123949002494009,0,0,0,0,0,0,0.277578074777303,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0848817966332874,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055739919202991,0.244770730314827,0,0,0.130178148730133,0,0,0,0.1341885815191,0,0,0,0,0,0,0,0,0,0,0,0.146694466871275,0.0443615789629134,0,0,0,0
X5.HK.EQUITY,0,-0.186366754529783,0,-0.0883498032383362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18774726112234,-0.770209367233429,0,0,0.493172841957858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43725526548338,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.0833302159674313,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0775117637360641,0,0,0,0,0,0.122869000957738,0,0.233778840106979,0,0.125537440840473,0,0,0,0.173419060894734,0,0,0.0575375306170165,0,0,0,0,0,0,0,0.0265601879148737,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525717343721465,0,0
X601658.CH.Equity,0,0,0,0.0982031121738828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323483597273566,0,0,0,0,0,0,0.362658686029318,0,0,0,0.131780080481411,0.0591303977997914,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X601328.CH.EQUITY,0.232540819057981,0,0,0.0633145346064046,0,0,0,0,0,0,0,0,0.0846960624382559,0,0,0,0,0,0,0,0.0895334473914737,0,0,0,0,0,0,0,0,0.0249547045445814,0.106271106342816,0,0,0,0,0,0.103903759193594,0,0.174759043911904,0,0,0,0.171560716806785,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0355740028106158,0.074301813714708,0,0,0,0.272406945904977,0,0,0,0,0.0923390538519589,0,0,0,0,0,0,0.120563983925874,0,0,0.045314869936301,0,0,0,0,0,0,0,0,0,0.147094369184668,0,0,0,0,0,0,0.0220654334533628,0,0.00397075441639297,0,0.00218212348764422,0,0,0.100462890201058,0,0.07315287650579,0,0.0322992888504076,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.331877987844346,0,0,0,0,0,0,0,0,0,0.165145136478955,0,0.00895737102108088,0,0,0.213358117548556,0,0,0,0,0,0,0.0221059821541555,0,0,0,0,0,0,0,0,0,0.122793118077847,0,0,0.11387336603011,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.223963537538992,0,0,0.00216695847786459,0.4595865502075,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.00803697274604878,0.0334106269483397,0,0,0,0,0,0,0.0479045779208803,0,0,0,0.0185459703461124,0,0,0,0,0,0,0,0,0,0,0,0.00939650184439468,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.0624198452481655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.418083322253474,0,0.231967744285125,0,0.0745482827385943,0,0.137949282789949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,-0.0564799442600044,0,0,0,0,0,0,0,0,0,0,0.055326000385056,0,0,0,0,0,0,0.111500641018117,0,0,0,0,0,0.0404486067579378,0,0,0,0.290951642313617,0,0,0,0,0.0115938998524801,0,0,0,0.18136223715811,0,0.351277665726022,0,0,0,0.0143662012183274,0.0234019450243528,0,0
