,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X601336.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X002736.CH.EQUITY,X601788.CH.EQUITY,X823.HK.EQUITY,X601881.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601998.CH.EQUITY,0.285087996158539,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0801873936787156,0,0,0,0,0.0946188077415984,0.109022951332856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082334683487522,0,0,0,0,0,0,0,0,0,-0.0249961268034185,0,0,-0.0309095020242999,0,0,0.22628144975024,-0.199520405901122,-0.0960856026002585,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406163434939919,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170582314108234,0,0,0.0168758994500036,0,0,0,0,0,0,0,0.0263733287440825,0,0,0,0,0,0,0,0,0,0.286825653745458,0,0,0
X11.HK.EQUITY,-0.0790095845028938,0,0,0,0,0,0,0.0173803459669508,0.355433314320819,0,-0.116548952007452,0,0,0,0,0,0,0,0,0,0.235069890560176,0,0,0,0,0,0,0.168322580436106,0,0,0,-0.0970708471965145,0,0.0400474267454684,0,0,0,0,0,0,0.18427048220681,0,0,0,0,0,0.0200062559422727,0,0,0,0.0811502628702681,-0.0620526537920746,0.0203764530493004
X1109.HK.EQUITY,0.188682832855692,0,0,0,0,1.38777878078145e-17,0,0,0.232117549094172,0,0,0,0,0,0,0,0,0,0.20284173961327,0,0,0,0,-0.227621752714393,0,0,0,0,0,0.337334587522095,-0.0723875644185279,0,0,0.205655000628363,0,-0.149306212447614,0,0.199936802047335,0,0,0,0.0658936270417529,0,0,0,0,0.244795987666411,0,0,0,0,0.182653972483337,-0.235346471888314
X2388.HK.EQUITY,0.0613034897639538,0,0,0.00922055441442806,0,0,0,0.0553231038568625,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.283505589501542,0,0,0,0,0,0,0,0,0,0,0,0.118885485440875,0,8.67361737988404e-19,0,0,0,0.0543224167330831,0,0,0,0.416055365470478,0.02574975163883,0,0,-0.0394027908741293,0
X2007.HK.EQUITY,0.0756409886057181,0,0,0,0,0,0.0743930452828439,0.188874506526703,0.131630964877071,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.065365010373721,0,0.0934396379561613,0,0.151777503751805,0.0835414867454101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123940610218189,0,0,0,0,0.108414602702276
X267.HK.EQUITY,0,0.0784764824975365,0,0,0,0,0,0.0136133299396497,0.0669714589510228,0,0.160831655046366,0,0,0,0.171636336119706,0,0,0,-3.46944695195361e-18,0,0.0479664897767711,0.182000387218483,0,0,0,0,0,0,0,0,0,0,0,0.0334199012666636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0370245512692499,0
X600048.CH.EQUITY,0,0,0,0,0,0.112316255711957,0,0,0,0.000840957374178188,0,0,0,0.0356495349998869,0,0,0.294690699348435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523074448274223,-0.027114354057764,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0.0720792360262919,0.291390378172037,0,0,0,0,0,0,0,0,0,0.0486708648823266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0208476844168615,0.107114562408574,0,0,0,0,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0.006774958735291,0,0,0,0,0,0,0,0,0.01035645305626,0,0,0,0,0.0356142268247683,0,0,0,0,0,0,0,0,0,0,0,0,0.230457177645213,0,0.411842693934348,0,0.0266571561552139,0,0,0.0597811545174673,0,0,0.00807645005591583,0,0,0,0,0.244988895926786,0,-0.0569849110305952,0
X002142.CH.EQUITY,0,0,0,0,0,0,0.473757824999381,0,0,0,0.0647449065029644,0,0,0,0,0,0,0,0,0,0,0,0.208299019164344,0,0,0.0749539153468947,0.0173309124470155,0,0,0,0,0,0,0,0,0.000270714157491742,0,0,0,0,0.0964915984714009,0,-0.0550679989574956,0,0,0,0,0,0,0,0,0,0.105007837330783
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.211234891677537,0,0,0,0.0338312865244392,0.0237560286839879,0,0,0,0,0.0590869800981813,0,0,0,0,0,0,0,0,0,0,0.388456908830703,0,0,0.114696778203102,0,0.048168265753146,0,0,0,0,0,0,0,0.153182029385934,0,0,0,0,0,-0.0106241613442559,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501638560388245,0,0,0,0,0,0,0.01963482018491,0.123610642333142,0,0.115198968718198,0,0,0,0,0.0319720091331098,0,0.0840706939027763,0,0,0,0,0,0,0,-0.45810298968677,0.0886840630281547,0,0,0,0,0,0,0,0,0.080634727199642,0.225593957126403,-6.93889390390723e-18,0,-0.0148113427064676
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0538097526350103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741949064574474,0,0,0,0,0,0,0.54675225043249,0,0,0,0,0.0235668237239348,0,0,0.0795351787791502,0,0,0,0,0,0,0,0.105449743644301,0.0834239703653811,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,-0.0275757098896521,0,0,0,0,0,0,0,0,0,0.37815166452632,0,0,0,0,0.0944796364035553,0,0,0.350684087828596,0,0,-0.0955791177442775,0,0,0,0,0,0,0,0,0,0.0707618341552537,0,0,0,0,0.102398917913719,0.165025494556964,0,0,0,0,-0.0430410619614632
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.053446933865837,0,0,0.186745859748091,0,0,0.0998385336746067,0.0672098759552641,0,0,-0.00888505316692857,0,0,0,0,0,0,0,0,0,0.274251906095474,0,0,-0.0689332260506711,0,0,0,0,0,0,0,0,0,0,0.106757603439851,0,0,0,0,0,-0.0180766404353942,0,0
X000166.CH.EQUITY,0,0,0,0.00407958831436589,0,0,0,0,-0.0295244433418775,0,0,0,0,0,0.0665605292408129,0,0,0.227863908353776,0,0,0,0,0,0,0.0654999633848564,0,0,0.108168787656335,0,0,0,2.16840434497101e-19,0,0,0,0,0.282310551579835,0,0,0,0.0257034882142675,0.0381848606168559,0,0,0,0,0,2.16840434497101e-19,0.0744597851856945,0,0,0.0927529083841322,-0.105465301488662
X601336.CH.EQUITY,0,0.102552732101585,0,0,0,0.33213237967248,0.0381830640746843,0,0,0,0,0,0,0,0,0,0,0,0.226279133533702,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118374877218106,0,0,0,0,0.0802942090380235,0.0804121462544547,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0344730997854758,0,0,-0.381487482380709,-0.0629760818233996,0,0,0,0,0.0532593287930093,0,0.145432120513372,0,-0.0398680723056734,0,0,0.299348124280097,0,0.0138513194847165,0,0.130871488338268,0,0,-0.0134765209883563,0,0,1.73472347597681e-18,0,0,0,-0.00848499342686622,0,0
X12.HK.EQUITY,-0.114035033376031,0,0,0,0,0.0694811614244425,0,0.0321799172954078,0,0.513737742212247,0,0,0,0,0,0,0,0,0,0,0.444675868412255,0.0496644882011672,0.00748138286446782,0,0,0.217108273442831,0,0,0,0,0,0,-0.0564834129716467,0,0,0,0,0,0,-0.0922010881575898,0,0,0,-0.0387471858342678,-0.150522723646882,0,0,0,0,0,0.0254601968939948,-0.194807752931044,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0.268258771638905,0.361479964885928,0,0.0603861271325176,0,0,0,0,0,0,0,-0.0493188933172997,0.293576288395572,0,0.321893466515845,0,0,0,-0.128322318310979,0,0,0,0,-0.676356488479008,-0.0688162268060477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200410576043216,0,-0.302862353713727
X601229.CH.EQUITY,-1.73472347597681e-18,0,0.345015645446303,0.0285727484638162,0,-0.442542466815697,0,0,0.249497956060024,0,-0.0735126969028893,0,0,0.118108867799239,0,0,0.110866392369904,0,0,0,0,0,0,0,0,0,-0.101457983200491,0,0,-0.0252174370575934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107034456276345,0,0,0,0,0,0.0283200999138507
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155857404174735,0,0,0,0,-0.0658136044307576,0,0.116090213781415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100162041338781,0,0,0,0,-0.044735790929356,0,-0.0314707473861347,0,0,0,0,0,0.335557203531724,0,-0.0507283945228626,0.0354222129487278
X601788.CH.EQUITY,0,0,0.012730600109004,0,0,0,0,0,0,0,0,0.00828736058287869,0,0.0417870265044437,0,0,0,0.147641872245082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206308745996293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191628962320933,0.153193374557012,0,0,0
X823.HK.EQUITY,-0.0757462271884488,0,0,-0.261009571095898,0,0,0,0,0,0,0.0533764949133653,0.02585610663455,0,0,0,0,0,0,0.0115327416832167,0,0.0648527329789306,0,0,0,0,0,0,0.220183758441415,0,0,0,0,0,0,0,0,0,0.477233701690493,0,0.0125289911362626,0.288416681055334,0,0,0.10155907584277,0,0,0,0,0,0,0.0471205498381631,0,-0.10856226333208
X601881.CH.EQUITY,0.0936877325793218,0.0807255322486521,0,0.0325123089529837,0,0,0,0,0,0,-0.0222620009557946,0,0,0,0,0,0,0,0,0.0320798370004595,0,0,0,0,0,0,0,0,0,0,0,0,0.106846555294291,-0.0392710291281591,0,0,0,0.0562433246405276,-0.0172668548243724,0.605337758611766,0,-0.0168659139960179,0,0,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0117647735841489,0,0,0.0178869189877641,0,0,0,0.149935705280634,0,0,0,0,0.285686130782458,0,0.0332921001839119,0,0,0,-6.7762635780344e-21,0,0,0,0.343779149261503,-0.0175391291250022,0,0.0405877621738021,0.0852350170105807,0,0.0588012884024859,0.0711731943095962,0,0,0.000310362875119551,0,0,0,0,0,0,0,-0.0762289081493688,-0.101116692842207,0
FXI.US.EQUITY,0,0,0,0,0,0,0,0.101260603785853,0,0,-0.0712119410684275,0,0,0,-0.0869293862771108,0,0,0,0,0,0,0,0,0,0.0227312395018016,0,0,0.0221183175159151,0.0206398364219267,0,0,0,0,0.0246047567791363,0,0,0,0,0,0,0,0,0,0,0.191855115670984,-0.123166486807278,0,0,0,0,0,-0.529886698029385,0
VXFXI.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0708621104502856,0,0,0,0.00821772601573509,0,0,0,0,0,0,0,0,-0.0310301466446239,0,0,0,0,0,0,0,0,0,0,0,0,-0.143176984203303,0,0.200746859515706,-0.151547151577145,0,0,0,0,-0.714257023211418,0,0.12089063105921
CN2YR,0,0,0,0,0,0,0,0,0.0360867766624376,0,0,0,0,0,0,0,0,0,0,0,0,-0.0727949589789142,-0.0842733293896517,-0.304077950134768,0,0,0,0,0.363157345033834,0,0,0,0,0.269547853213432,0,0,0,-0.160684316574477,0,0,0,0,0,0,0,0.190699447040081,0.0110068872681095,0,0,0,-0.0253434322284326,0.43030046506654,0
