,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X16.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X300059.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601881.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.109359603028963,0,0,0,0,0,0,0,0,0,0,0,0.606564541962926,0.462374504686689,-0.0834632359892398,0,0.097662849077471,0,0,-0.00144668132367868,0,-0.113850409417422,0,0,-0.246664590547717,0,0,0,-0.434914615527671,0,0,0,0,0,0.0590547422092025,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0320721509978218,0,0.00696351285785099,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0.337467734514108,0,0.0698522088677811,0,0,0,0,0,0,0,0,0.0847766900065039,0,0,0,0,0,0,0,0,0.320591609336581,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0817377644887038,0,0,0.282789989949857,0,-5.42101086242752e-20,0,0,0.0736744065050119,0,0,0,0.0201998647598294,0.22259204071452,0,0,0,0,0,0,0,0,0.0361588734279753,0,0,0,0,0.0335463302717841,0,0,0,0,0,0,0,0,0,-0.0634092881456092,0,0,0,0,0,0,0,0,0,0,0,0.34431314675978,0,0,0.0974112011186468
X601288.CH.EQUITY,0,0,0.255826248388905,0,0.353368113332445,0.111017278612465,0,0.0368988815946326,0,0,0.00839297250665437,-0.0190148931058598,2.71050543121376e-20,0.163924626932035,0,0,-0.0188470739886134,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0696738027504581,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.177069317676708,0,0,0,0,0,0.538257725898103,0,0,0.0718246574590568,0,0.0749046273724101,0,0,0,0,0,0,0,0.269208647285002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.349228325600228,0,0,0.0957592675626013,0,0,0,0,0,0,0,0,0.107197196947835
X600036.CH.EQUITY,0,0,0.230940888848748,0.10125365521216,0,0,0,0.102959584139318,0.0985922608775421,0,-0.04452980421962,0,0,0,0,0,0,0,0,0.00368587777432231,0,0,0,0,0.0328583345917922,0,0,0,0,0,0,-0.0178077844644414,0,0.255389191669454,0,0,0,0.0279523231798716,0,0,0,-0.0857604028458034,0,0,0,0,0,0.120425744707869,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.254217442135005,0,0,0,0,-0.0639020390054847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.197335148872556,0.0982760644652419,0,0.113566732921731,0,0,0.0614767733504031,0,0,0,0,0.0128754978245053,0,0,0,0,0.00691779868114403
X1299.HK.EQUITY,0,0,0,0,0,0,0.0778285812197635,0,0,0,0,0,0,0,0,0,0.033423295666011,0,0,0,0,0.185361539279897,-0.0589921438869668,0,0,0,0,0,0,0.161083656893424,0,0,0,0,0,0,0.0219182841610758,0.0386137571911907,0,0,0,0.17302915973125,0.117237234059633,0,0,0,0,0.444537016571101,0,0,0.0890954456102241,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0619740556675076,0,0,0,0,-0.163617455221947,0,0,-0.324558649012376,0.776452480915125,0,0,0,0,0.680853436085047,0,0,0,0,0,0,-0.156103602366655,0,0,0,0,0,0.21820847585154,0.177164418638864,0,0,0,0,0,0.106223285500488,0,0
X601658.CH.Equity,0,0,0,0,0.00989519483673377,0,0,0,0,0,0,0,0,0,0,0,0,0.212178794516949,0.0385758930513891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250022622462088,0,0,0,0,-0.0132496599919641,0,0,0,0,0
