,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002142.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.528361994943231,0,0.0929422440764212,0.0261874598869404,0.0809688269775491,0.0664910408723548,0,0,0,0,0,0,0,0.0360997089538536,0,0,0.0221081046563902,0.0640802398957556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0076100943553783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.405181593280805,0,0,0.0794332719564134,0.00251160988578516,0.100396232549703,0,0,0,0.0886729471574429,0.0845666423002047,0,0,0,0,0,0,0,0,0,0,0,0.0220619948999968,0,0,0.0451668350411438,-8.67361737988404e-19,0,0,0,0,0,0,0,0.00539024552027014,0,0,0.0409406773109912,0,0.031766877396523,0.0663761887833116,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.152632677581394,0,0,0.00355614085755265,0,0,0,0,0,0,0,0.134604266556436,0,0,0,0,0,0,0,0,0.0248047721662078,0,0,0,0,0,0.253992543508383,0,0,0,0,0,0,0.256824506184884,0,0,0,0.0864982307462765,0,0.0602046574036521,0,0,0,0,0,0
X601288.CH.EQUITY,0.373909756562111,0,3.46944695195361e-18,0,0,0.010159500737229,0,0,0,0.0957473267228695,0,0,0,0,0,0,0,0.235917245077874,0,0,0,0,0,0,0,0.0303326828536723,1.38777878078145e-17,0,0.124997450194769,0.0648467673164751,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771369881871447,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.449877332215121,0,0,0,0,-0.0666514800887451,0,0,0,0,0,0,0.229383930743737,0,0,0,0.271088447709502,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156433086054897,0,-0.212678932392823,0,0,0,0,-0.233766334660885,0
X601988.CH.EQUITY,0,0,0,0.01103703485432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352440531994813,0,0.00326588286630301,0,0,0,0,0,0,0,0.0367312149113137,0,0,0,0,0,0,0,0,0,0.404179590728253,0,0,0,0,0.0700728010996496,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.190420277593091,0,0,0,0,0,0.088820557073367,0,0.0485551559480073,0,0.215578529813717,-0.0440693191287842,0,0,-0.0469861511439731,0,0.0399284210520374,0,0,0,0,0,0.400141246094392,0,0,0,0,0.117542163968486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167676296184963,0,0,0,-0.0476397370790099,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.144831701424072,0,0,-0.104759818957272,0,0,0,0,0,0,0,0,-0.0302291998262937,0,0,0,0.218566773342072,0,0,0.14197789731811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0219997904974451,0.110753837522995,0.265399337680243,0,0,0,0,0.0665037904822873
X601628.CH.EQUITY,0,0,0.038904295156546,0,0.068233916646357,0,0,0,0,0,0,0.0170291378693884,0.19814624414339,0,0,0,0.025132356729017,0,0,-0.110515215771985,0,0,0,0,0,0,0.154931266940331,0,0,0,0,0.23642265205788,0,0,0,0,0,0,-0.0281817388898033,0,0.0925696505515637,0.172878604866085,0,-6.93889390390723e-18,0,-1.73472347597681e-18,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.101857660924461,0,0,0,0.0500382877620676,0.008206872213626,0,0,0,0,0.0771968866969188,0,0,0,0,0,0,0.0236915277184531,0.208364094893162,0,0,0,0.00467118857598088,0,0,0,0,0,0.0884856821857594,0,0,0,0,0,0,0,0,0.169596502345493,0.258458486888424,0,0,0,0,0,0,0,0,0,0,0
