,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.551012376079217,0,0.0285075146347998,0,0.0691406480354937,0,0,-4.33680868994202e-19,0,0.0942629668423955,0,0,0,0,0,0.126092611762792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0020102182405783,0,0,0,0,0.0788642195106923,0,0,0.0751555670203714,-0.0496564622341309,-0.0169923005699014,0,0,-0.027923357401419,0,0,-0.00193491848327471,1.73472347597681e-18
X601318.CH.EQUITY,0,0,0,0.104708101168595,0,0,0,0,0.0433807821090412,0,0,0,0,0,0,0,0,0.234653438107085,0,0,0,0,0,0,0,0.0473918045206146,0,0,0.0648288862789846,0,0,0,0.103355579937038,0,0,0,0,0,0,0.194289507939526,0.0573030338933207,0,0,0,0,5.42101086242752e-20,0,0,0.0813963459900228,0,0,0
X601939.CH.EQUITY,0.0650690010176567,0,0,0.384480341370652,0,0.111128027913343,0,0,0,4.33680868994202e-19,0.0984854203937142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152554175411198,0,0,0,0.0297550213156742,0,0,0,0,0,0,0,0,0,0,0,0.0461561658067372,0,0,0.0197489204527035
X601288.CH.EQUITY,0.251031400023,0,0,0,0,0.037664372389525,0,0,0,0.124841678894094,0,0,0,0,0,0,0,0.0482984399492893,0,0,0,0,0,0,0.0556948925613415,0.172006522186457,0,0.00841702703447435,-3.46944695195361e-18,0.133131604312088,0,0,0,0,0,0,0,0,0,0,0,0.108897230335112,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.321247972161484,0,0,0.102717620888424,0,0,0,0,0.1060770236819,0.097313461346099,0,0,0,0,0,0,0,0,0,0,0,0,0.263068436857978,0,0,0,0,0,0,0,0,0,0,0,0.12960698706344,0,0,-0.488146566590262,0,-0.0296928457139066,-0.0436044161798746,0,0,-0.24289141847786,0
X601988.CH.EQUITY,0.102086127072496,0,0,0,0.0425608276873325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596194845400461,0,0,0,0,0,0,0.105451773911608,0,0,0,0,0,0,0,0,0,0.0509291994352999,0,0,0,0,0,0,0,0,0.0757946718262153,0.0964290894275115,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0527929905092282,0,0,0,0,0,0,0,0,0,0,0,0.0313981522434201,0,0,0,0,0.592101745677903,0,0,0.0685523931165055,0.13317609970027,0,0,0,0,0,0,0,0,-0.00293363195177215,0,0,0,0.0567692634652536,0,0,0.0229668076186521,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.214841846933598,0,0,0,0,0,0,0,0,0,0.168575357959384,0,0,0,0.0316415751747566,0.174019992909154,0,0,0,-0.0857799111506626,0,0,0,0,0,0,0.217546129288836,0,0,0,0,0,0,0.071869627105732,0,0,0,0,0,0,0,0,0,0.0388321049932554,0,0,0,0,0,0,0.0938496489995258
X601628.CH.EQUITY,0,0.162865204634462,0,0,0.0196244968913519,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0418654395239499,0,-0.0189728704144326,0,0,0,0,0.15549295931171,0,0,0,0,0,0,0,0,0,0,0.371225430908551,0,0,0,0.224900676004097,0,0.0653135178198985,0,0,0.00552378399089257,0,0,0,0,0.0154421455448818,0
X601328.CH.EQUITY,0,0.00820995907820349,0.129761186241193,0,0,0,0.126717521072927,0,0,0,0,0.021795635785208,0,0.241925921683981,0,0,0,0,0,0,0,0.232946208640644,0,0,0,0,0,0,0.0543373616027078,0,0,0.0136554134101185,0,-0.00896913259161462,0,0,0.00716400012172247,0,0,0.217075149372314,0,0,0,0,0,0.0186691149819545,0,0,0,0,0,0
