,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.608339971664783,0,0.0373447822450705,0,0,0,0,0,0,0,0.0829625098672074,0,0,0,0,0.0978726989904153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0177052525296961,0,0,0,0.0870200766570786,0,0,0,0.0325979581154881,0,0,-0.00434601252693842,-0.0190993465279744,0,0.0461397693024393,0,0,0.0271317167972603
X601318.CH.EQUITY,0,0,0,0,0,0,0.151202775185118,0,0.0885602947550923,0,0,0,-0.00739286843857221,0,0,0,0.0726401782826161,0.255886657421022,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117226573458073,0,0,0.0435563318235678,0,0,0,0,0.17996167015826,0,0,0.0427255389302468,0,0,0,0,0,0.143596382949292,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.411206438527921,0,0.231723152171479,0,0,0,0.0281064883697612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.168414955124672,0,0,0,0.0116568773513323,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020806166381494
X601288.CH.EQUITY,0.118635329988602,0,0.25708412475657,0,0,0,0,0,0,0.132230160978724,0,0,0,0,0,0,0,0.142289080492357,-0.00809927269444655,0,0,0,0,0,0.142650777922775,0.0489703670259426,0,0,0,0.107237590540552,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.166435723931596,0,0.396237464672615,0,0,0,0,0,0,0,0.133927861296751,0.119422184318045,0,0.0786160906532493,0,-0.22466767309509,0,0,0,0,0.349657347871384,0,0,0,0.133091854240815,0,0,0,0,-0.099306261266332,0,-0.132234554181587,0,0,0,0,0.0724779417567498,0,0,0,-0.465175974708766,0,0,0,0,-0.167076711660528,0
X601988.CH.EQUITY,0.0707032425272032,0,0.0511849525545031,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.580568057810777,0.00885425889135422,0,0,0,0,0,0.143888265471642,0,0,0,0,0,0,0,0,0.0645077806413889,0,0,0,0,0,0.0287501191800247,0,0,0,0,0.0882789748018904,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0397125102878311,0,0,-0.0195773910958342,0,0,0,0,0,0.060023383007935,0,0,0,0,0,0,0.683598171258237,-0.00584452269627659,0.0443139891922052,0,0,0.102694146099689,0,0,0,0,0,0,0,0,0,0,0,0,0.0686119543850435,0.0487698376426306,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.263256086054875,0,0,0,0,0,0,0,0.224199545454848,0.0212678883564164,0,0,0,0,0,0.0544856982615111,0.0481123862001301,0,0,0,0,0,0,0.0824460745684241,0,-0.0483153858913822,0,0.322620070226759,0.199190897157584,0,0,0,0,0,0,0,0,0,0,-0.0755247232730992,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.215115040611806,0,0,0,0,0.0308198581985367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505216459533725,0,0,0,0,0,0,0,0,0,0,0,0,0.404381077121482,0,0.232085800015961,0,0,0.0295635704792854,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0130708051313333,0,0,0,0.158924388564078,0,0,0,0,0,0,0.171891186098197,0,0,0,0,0,0,0,0.288715741116367,0,0,0,0,0.0791907045578715,0,0,0,0,0,-0.00504778174111265,0.0686984775495792,0,0,0,0,0.257351203507142,0,0,0,0,0.0653962054247436,0,0,0,0,0.0213665602909185,0,-0.00941208008245012,0
