,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.257845961590955,0,0.24792547142121,0,0,0,0,0,0,0,0,0.284038931085612,0,0,0,0.0555705183277972,0,0,0,0,-0.138453055880725,0,0,0,0,-0.0622344320223007,0,0,0,0,0,0,0,0,0,0.0061154441322924,0,0,0.0721010682438147,0,0,0,0,0,0,0,0.0711762112737106,0,0,0,0,0
X601318.CH.EQUITY,0,0,-0.0560587413594644,0,0,0.0632172549383949,0,0,0.220609801983288,0,0,0,0.129842328114613,0,0,0,0,0.21002540932019,0,0,0,0,0,-0.01568784328745,0,0,-0.0964180692519086,0,0,0,-0.145330804182975,0,0,0,0,0.215669471624238,0,0,0,0.135490890786735,-0.239815280058416,0,0.285678475925791,0,0,0.244032593853601,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.61060008859335,0,0,8.67361737988404e-19,0.0243120396605344,1.73472347597681e-18,0,0,0,0,0.137028431106562,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351036848052554,0.00598018299867074,0,0,0,0,0.0435025885638211,0,0,0.259050614380653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.321968339893774,0,0,0,0,0.40531974918405,0,0,0,0,0.0749240715302072,0,0,0,0,0,0.128919776990944,0.0450651001839905,0,-0.070150141537361,0,0,0,0,0,-0.0147773488968763,-0.00604612773035774,0,0,0,0,0,0,0,0,-0.0832378700468557,0,0,0,0,0.169828666278185,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.194715525511247,0.0540025472675911,0.158174566456007,0,0.0891012609970274,0,-0.0713677390644371,0,0,0,0.027786038942299,0.165428007049093,0,0,0,0,0,0,0,0.486815620196299,0.0121783735867499,0,0,0,0,0,0,0,0,0.322982524083349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200701387324739,-0.00899087574400922,0,0,-0.0981812155806325,0
X601988.CH.EQUITY,0.16337372582598,0.144737436164757,0.231009351091276,0,0,0,0,0,0.110509733188989,0,0,0.0748396442297085,0,-0.125535298991867,0,0,0,0,0,0,0.0323429315219659,0,0,0,0,0,0,0,0,0,0,0,0,0.15034440975477,0,0,0.141585534716751,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.179895939770075,0,0,0.0257254682103755,0,0.088012555668398,0,0.393055076763879,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0697028300899677,0,0,0.077412048070989,0,0,0,0.0623249771305907,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449638522708357,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0462539646079372,0,0,0,0,0,0.242723015934201,0,0,0,0.0929807452511933,0,0,0,0,0.33036600485044,0,0.180081864923932,-0.0411315091872063,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.267656765452428,0.143444994856035,0,0,0,0,0,0.116469050736655,0,0,0,0,0,0,0,0,0,0,0,0,-0.251762826672435,0.0602445281688428,0.0710314739676055,0,0,0.0127920554782781,0,0.033116912377475,0,0,0,0.148105811931954,0.108843545996397,0,0,0,-0.0608232601240836,0,0,0,0,0,0,0,0,0,0.0649292752026608,0,0,0,0,0,0.111795209165162
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.0620743480079056,-0.385729167607671,0,0,0,-0.0764817176204811,0,0,0,0,0,0,0.77043262253622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.61663095085649,0.201871193638122,0,0,0.196223918855169,0,0,0.189059459229595,-0.0535904821651172,0,-0.0573383117095515,0,0,0.0148978903799392
X601166.CH.EQUITY,0,0,0,0,0,0,0.469058083412125,0.0235103643684247,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0478804114653375,0.0959219594470281,0,0,0,0.353640978119649,0,0,0,0,0,0,0,-0.000831230751017383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00645067158158311
X601328.CH.EQUITY,0,0,0.0848603078594437,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.548045175798708,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342314731268357,0,0,0,0,0,0,0.0548563858817246,0.141152033693447,0,0,0,0,0,0,0.054026996387644,0,0,0,0,0,0,0,0,0,0,0,0
