,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.114895043071502,0,0.400617638702827,0,0,0.0165461981098702,0,0.219313949844133,0.0119403532859083,0,0.143877624715755,0,0,0,0,0,0.0748304103801353,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0640978614878643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.47620208908336,0,0,0,0.0664610499631173,0,0,-0.116183292019561,0,0.043102470408542,0,0,0.392941855187066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0309193626038191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637183657853486,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.0324388065721539,0,0,0,0,0,0,0.371883879549605,0,0,0,0,0,0,0,0,0,0.0384685223737831,0,0,0,0,0.000549811522243127,0,0,0,0,0,0,0,0.062347392314614,0,0,0,0.0538207930958597,0.153518852648204,0,0,0,0,0,0.128541084738964,0.0542187151152333,0,0,0,0,0,0
X601288.CH.EQUITY,0.412777268470939,0,0,0,0.399529763505731,0,0,0,0,0,0.0656985274819205,0,0,0,0,0.0690244198687418,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337016565811726,0,0,-0.0149599527819399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.38814453382436,0,0,0,0,0,0,0.23603282916637,0.0843877968750907,0,0.0999425405435558,0,0,0,0.145683474191561,0,0,0,0,0,0,-0.0189434916971205,0,0,0.0517611658930602,0,0,0,0,0,0,0,-0.030131491867869,0,0,0,0,0,0.0629094938541446,0,0,0,0,0,0,0,0,0,-0.0103217385110381,0.0189868199498286
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.101274211809052,0,0,0,0.0789271823425832,0,0.183241798000689,0,0,0,0,0.567705506720121,0,0,0,0,-0.362378867307702,0.373421280781898,0,0,0,0,0,0,0,0,0,0,0,0,-0.0941780016828651,0.150802979270881,0,0,0,0,0,0,0,0,0,0,-0.097320377346501,-0.0430024710337714
X600036.CH.EQUITY,0,0,0.0314805245218757,0,0,-3.46944695195361e-18,0,0,0,0.010023135860849,0,0.466015644694068,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0465417648957897,0,0,0,0,0.146982302450199,0,0,0,0,0,0,0,0,0.0973450311431949,0,0,0,0,0.0407257423162804,0,0,0,0,0,0,0,0.225215389118241,0,0,0.0284855930836794
X1299.HK.EQUITY,0.0521979207498824,0,0,0,0,0,0.0563798694860331,0,0.0128525272389116,0,0,0,0,0,0.242267317259459,0.178692482753959,0,0,0,0,0.173621069665871,0,0.0759565717817931,0,0,0.127576759688688,0,0,0,0,0,0,0,0,0.0640345930752339,0,0,0,0,0,0.042943438254705,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0684939372187121,0,0,0,0,0,0.104593549224136,0,0,0,0.201124332788944,0,0.355144425914894,0,0,0,0,0.0653782016308964,0,0,0,0,0,0,0.0183720538666255,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0410942804836243,0,0
X601658.CH.Equity,0,0,0,0.225824461957058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342468927027436,0.619603243642693,0,0,0,0,0,0,0,0,0,0,0,-0.0185368294867647,0,0,0,0,0,0.215814511931334,0,-0.562132314651759,0,0,0,0
