,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,-0.0319675830716573,0.183420780125609,0.162800277498134,0.0777806228671144,0,0,-0.0440317042987161,0,0.0251882854011764,0,0,0,0,0.0229404117623097,0,0.129551926842497,0,-0.112766107550918,0,0,0,0,0,0.0146553011687837,0,0,0,0,0,0,0,0,0,0.0513525008833661,0,0,0,0,0.0828621198073069,0,0,0.428138447497822,0,0,-0.0150815773945027,0,0,-0.0933022435845219,0,-0.093853864005286
X601318.CH.EQUITY,0,0,0,0,0,1.0842021724855e-19,0,0,0,-0.0112353371470817,0,0,0,0,0,0.169686136219888,0,3.46944695195361e-18,0,0.33477536979454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198261890559459,0,0,0.0495023512964639,0,0,0,0,0,0.00325685560653504,0,0,0,0,0,0,0,0,0.15736136847365
X601939.CH.EQUITY,0,0,0,0,0.665861775920985,0,0,0,0,0.00634063997852777,0,0.306122256931126,0,-0.036807876455083,0.0442054757921788,0.0245254754840878,0,0,0.0232554917531409,0,0,0,0,0.0277967321001539,0,0.0460487879639339,0.0209429159644011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0592072346751558,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.159667509739917,0.108638122658654,0,0,0,0,0,0,0.319363946686059,0,0,0,0,0.140568041688501,0.0824949790875048,0,0,-0.0413067148490301,0,0,0,0.0221752650553365,0,0.0524136846476772,0.0941019432142784,0,0.143227321217544,0,0,0,0,0,0,0,0,0,0,0,0.136960786537265,0,0,0,0.00133636930857933,0
X601288.CH.EQUITY,0.175236330385483,0,0.831959146647913,0,0,0,0,-0.0739743871632795,0,0,0,0,0,0,0,0,0.0227982507411806,0,0,0,0.0119826118083571,0,0,0,0,0,0,0,0,0.0166382590202694,0,0,0,0,0,0.0556540819593216,0,0,-0.0192713218250189,0,-0.173346109631793,0,0,0,0,0,0,0,0,0.0263974083302337,-0.0146794637995995,0,0
X600036.CH.EQUITY,0.230231508787404,0.0383348920692792,0.216992364993272,0,0,0,0,0,0,0,0,0,0,0,0,0.183103390826713,0,0,0.0291736462272513,0,0,0,0,0,0,0.240880320833615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212772676898471,0,0,0.0101033838582351,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0.148061812852223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630791973767994,0,0,0,0,0,0,0,1.73472347597681e-18,0.00797368444247561,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0508860316233217,0,-0.0404644214065717,-0.0646965473565958,0,0.91684475426809,0,-0.0796499458545064,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.261301859630804,0,0,0,0.0915116654285896,0,0,0,0,0,0,0,0.236676173113812,0,0,0,0.086054219979645,0,0,0,-0.0464496534307747,0.0935132947303901,0,0,0,0,0,0.0370049398633502,0,0,0,0,0,0,0.113284937254187,0,0,0.0381784914990095,0,0,0,0,-0.0396107069014681,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.07591584134863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295668081922439,0.0648186201131664,0,0,0,0,0,-0.252998098168653,0,0,0,0,0,0,0.0697246557293139,0.341177625946653,0.10419778573589,0,0,0.0589238562859013,0,-1.73472347597681e-18,0,0,0
X388.HK.EQUITY,0,0.0294213733676811,0,0.147946767466107,0,0,0,0.133931731353465,0,0,0,0,0,0,0,0,0,0,0,0,0.0820140885604506,0.395018261796376,0.138619055769762,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263067851429737,0.120423141065416,0.134173156550921,0,-0.185716447722306,0,0,0,0,0,0,0,0,0,0,0,0.068144133255612
