,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.260409551553431,0.0296024673161055,0.0581932004354932,-0.0129254503842809,0,0.450317725160677,0,0,0,0.0397546912309836,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0812113696310402,0.0339293968256529,0,0,0,0,0,0,0,0,0,0,0.0801457169377221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.208167051613246,0,0,0,0,0.0220578033135143,0.163063549307612,0,0,0,0.0778527292522766,0,0.0445971324702166,0,0,0.034281054121288,0,0,0.165214268471781,0,0,0,0,0,0,0,0,0,0,0,0.0171934200510947,0,0,0,0,0.0560543904892655,0,0.0311505251747088,0,0,0,-0.0621375690555833,0,0,0,0,0.0477890913154419,0,0,0,0.0991581339464034
X601939.CH.EQUITY,0.305798828590173,0.182308370809846,0,0.186024784877535,0,0,0,0.050990120297297,0,0,0,0.0338785408454858,0.0552314204051596,0,0,0.0294193396964785,0,0,0.247503436867152,0,0,-0.240073062151188,0,0,0,0.131199606931189,0,0,0.0783017947986559,0,0,0,0.208378843560185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.0780461444426818,0,0.446003252511632,0,0,-0.0547721312026159,0.111094745409685,0,0,0.096072990858645,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0720158928480141,0.0433325923903093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707777090098887,0,0.0334656618262784,0.0564325167730091,0,0,-0.0161039195728679
X600036.CH.EQUITY,0,0.147864029108306,0,0,0,0.0456335287527569,0.157758442787896,0,0,0,-0.009134912663266,-0.00461600835888996,0.220704863081827,0,0,0.140635566579286,0,0,0.0558599767052957,0,0,0,0,0,0,0.146897839060896,0.195354363666832,0,0,0,0.00148939736850579,0,0,0,0,0,0,0,0.216016584630012,0,0,0,0,0,0,0,0,0,0,0,-0.0833088798682661,0,0
X601628.CH.EQUITY,0,0,0,0.0453997151263042,0,0,0,0,0,0,0.014290757572186,0.0212523222196879,0,0,0.00343991987848102,-0.224311818355064,0,0,0,0,0,0.0765608668227877,0,0,0,0,-0.016344390641571,0,0,0,0,0,0,0.0128549452491798,0.678946856060163,0,0,0,0,0,0,0.0154146970770644,0,0,0,0,0.120262740761735,0,0,0,0,0,0.205942312232887
X1299.HK.EQUITY,0,0,-0.0672165774551687,0,0.124279347649603,0,0,0,0,0,0.201722645913411,-0.0102127513936229,0,0,0,0,0,0,0,0.188518189956031,0,0,0.184580770842459,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0535845735139736,0.131464341593523,0,0.063228746474663,0,0.0651055003764065,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.105117221895056,0.47192671655066,0.0856648617758864,0,0,0,0,-0.00913042872549194,0.0222971029299916,0,0.255387413456987,0,0,0,0.0367158551018783,0,0,0,0,0,0.0462917214019339,0,0,0,0,0,0,0.052927493227836,0,0,0,0,0,0,0.0380882270458526,0,0,0.0479476899543194,0,0,0,0.00870173920900495,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.195065677534337,0,0,0,0.0929914720278987,0,0,0,0,0.0401588916258312,0,0,0,0,0,0,0,0,0,0.0821310081789994,0,0.221564512295053,0,0.167544315786165,0,0,0,0,-0.0286021091491218,0,0,0.0699356906263354,0,0,0,0,0,0.21230041738933,0,-0.143494051239859,0,0,0.230230172298629,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.238280351755305,0,-0.0786014397398252,0,0,0,0,0.0470928943088471,0.118524011114312,0,0.0278990237321583,0,0,0,0,0,0,0,0,0,0,0,0.11039374471146,0.0678669052130161,0.348641984080227,0,0,0,0,0,0.00253706095247124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265884067931632
