,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601155.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.178993289625987,0.0768818950309575,0,0,0.384146237535832,0,0,0,0.0317744842179936,0,0,0.0304024484546508,0,0,0,0,0,0,0,0,0,0.207872035377347,0,0,0,0.0603919496629829,0,0,0,0.103751758303881,0.0404361411263171,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0843978705025973,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.12840518295539,0,0.00415041639601298,0,0,0.168938302727497,0,0,0,0.295779307861519,0,0.0465282482414657,0,0.0204758398261661,0,0,0.0933747118885869,0,0.071344923082763,0,0,0,0,0,0.00464372683892704,0.132467081420391,0,0,0.0249523916918844,0,0,0,0,0.0151256888315166,0,0,0,0.0836945960157363,0,0,-0.12071954627317,0,0.176187769564207,3.46944695195361e-18,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.121704887803215,0,0,0,0,0,0,0.0567586008355576,0,0,0.0417080973476785,0,0,0.0678813478813201,0,0,0,0,0,0,0.437842279242484,0,0.146038004669018,0,0,0,0,0,0,0,0,0,0,-0.1171786530366,0,0,0,-0.0227582773755506,0,0,0,0,0,0,0,-0.071214185127419,0,0
X601939.CH.EQUITY,0.497243386309483,0.122023764486736,0,0,8.67361737988404e-19,0,0,0,0.088331648293257,0,0.214319419860423,0,0,0,0,0,0,0.192958584627603,0,0,0,0,0,0,0,0,0,0.0863386562116451,0,0,0,0,0,0,0,0,0,0,0.118462139719129,0,-0.10158267418682,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0.136111236245741,0,0,0,0.41812072204618,0,0,0,0,0,0,0,0,0,0,0.0553833315482877,0,0,0,0,0,0.039940901886324,0,0,0.0546523459934878,0,0,0,0,0.0931810683878351,0,0,0,0,0,0,0,0,0,0,0.0885622793014093,0,0,0,-2.16840434497101e-19,0,0,0,0,-0.0679079487019776
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.0929169071191405,0.209857203882696,0,0,0,0,0.0838984273433375,0,0,0,0,-0.194335726752463,0.125674741508181,0,0,0,0,0,0.0358689297408302,0,0,0,0.0917374053858631,0,0.0261443548074156,-1.0842021724855e-19,0,0,0,0,0.139341763319884,0,0.165526571296149,0,0,0,0,0,0,0.236506286077869,0,0,0,-0.0324461524305291,-0.0186759799168752
X601628.CH.EQUITY,0,0,-0.0986988133387776,0,0,0,0,0,0,0.216085022257738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372871677712782,0.103019003665353,0.0224741039819338,0,0,0,-0.0631613438427248,0,-0.0189292445758494,0,0,0.237662528318813,0,0,0.378799919381633,0,0,0,0,0,0.0189379875225214,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.435737522208943,0,0,0,0,0,0,0.0442621448336523,-0.0428214324755621,0,0,0,0,0.23700692638802,0,0,0,0,0,0,0.0508044554704297,0,0,0,0,0,0,0,-0.143479823952632,0.0304963281777237,0,0,0,0,0,0,0.0880494304673627,0,0,-0.0244348343666135,0,0.147182452875857,0,0,0,0,0,0,-0.0734264567835493
X5.HK.EQUITY,0,0.243710949406471,0,0.0863416212458904,0,0,0,0,0,-0.0724020993636436,0.0382990993825586,0.033987270567651,0,0,0,0,0,0,0,0,0,0,0,0.328086698762129,0,0,0.098122800320156,0,0,0,0,0,0,0,0,0,0,0,0.19005011825281,0,0,0,0,0,0,0,0.0993464075594222,0,0,0,0,0,1.73472347597681e-18
X388.HK.EQUITY,0,0,0,-0.111270120329464,0,0,0,0,-0.0473148986177552,0,0,0,0,-1.73472347597681e-18,-0.0274397724590029,0,0.47397704020985,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.153740631042103,0,0,-0.205259455689582,0,0.0315786084851863,0,0,0,0,0.145347566333648,0,0.078714495165123,0,0.133814205130432,0,0,0,0,-0.474987148175525,0
X601166.CH.EQUITY,0,0,0,0.0678131498995503,0,0,0,0,0,-0.101447379641973,0,0,0.459609184232507,0,0,0,0,0,0,0,-0.113799600697327,0,0,0,0,0,0,0.157435833693417,-0.0120446952221382,0,0.0900602632324648,0.19106095487749,0,0,0,0,-0.116587434996747,0,0,0,0,0,0,0,0,0,0.0465308838983568,0,0,0,-0.00626321677348879,0,-0.0541549069794622
