,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601066.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.436669052258056,0,0,0,0,0,0,0,0,0,0,0.334696490891712,0,0,0,0,0,-0.0398873942707406,0,0,0,0,0,0,0,0,0.0648594229091898,0,0,0,0,0,0,0.00484741196214761,0,0,0,0,0,0,0,0,0.00985994214331516,0,0.127472694033039,0,0,0,0,0
X601939.CH.EQUITY,0.280452230166162,0,0,0,0,0,0,0,0,0,0,0.136530372312829,0,0.383889622156013,0,0,0,0,0.0691611860391733,0,0,0,0,0,0,0,0,0,0,0.0173208523656866,0,0,0,0,0.0749416514650831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0.203574170514441,0,0.0843632843223256,0,0,0,0,0,0,0,0,0,0,0.29894509879545,0.0695380037543837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146902575110504,0,0,0,0,0,8.67361737988404e-19,0,0.121915453030217,0,0,0,0,0,0,0,0,0.0214649752902521,0,0,0
X601288.CH.EQUITY,0.320701027725683,0.124940378103493,0,0,0.381553542133326,0,0,0,0,0,0,0,0,0,0.0963697325950996,0.0373001845454535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.177204345799138,0,0,0,0,0,0,0.238546316648827,0,0,0.0933766594677629,0,0,0,0,0,-6.93889390390723e-18,0,0.0235238416248303,0,0,0,0.097964361442403,0,0,0.074161062129439,0,0,0,0,0.101490090028443,0,0,0,0,0,0,0,0.0650837511073492,0,0,0,0.0492080884562942,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.27605101685288,0,0,0.180329287286848,0,0,0,0,0.599400821206549,0,0,0,0,0.56953309619017,0,-0.641271892188689,0,0,0,0.116409339955365,0,0,0,0,0,0,0,0,0,0,0.0168786530821027,0,0,0,0,0,0,0,0,-0.201213945458072,-0.0420629793510715
X600036.CH.EQUITY,0.0978083196798581,0,0,0.0547784864342118,0,0,0,0.0180697871811621,0,0,0,0.0218151423754553,0,3.46944695195361e-18,0,0,0,0,0.0137070078003058,0.0800181850823569,0,0,0,0,0,0,0,0,0,0,0.0978520796501804,0.114020699316095,0,0,0,0.203229894598388,0.0268266170187096,0,0,0,0,0,0,0,0,0,0,0,0,0.0799828213478842,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0356926208910361,0,0,0,0,0,0,0,0,0,0.0258198546038797,0,0,0,0,0.168473042195698,0,0,0.0552044273177418,0,0.0967022448308276,0,0.107515016729717,0,0,0,0,-2.77555756156289e-17,0,0,0.0541848466627904,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369867506871223,0,0,0
X601628.CH.EQUITY,0,0.284699711756669,0,0.136422510660191,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0154893206103736,0,0,0.0582693593724198,0.0294378002334119,0,0,0,0,0,0,0,0,0,0.193246466159093,0,0,0,0.016396078814115,0,0,0,0,0,0,0,0,0.112270789094897,0,0,0,0,0,0,0.012658259921054,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.0978724889141735,0,0,0,0,0,0.19311041273192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741235067205963,0,0,0,0.0881866420141526,0.261456472289119,-0.266574132872786,0,0,0,0,0.378109543426236,-0.0213092803129506,0,0,0,0,1.10210703007308,0,0,-0.492671060170843,0,0,0
X601328.CH.EQUITY,0,0,0,0,0.303297887797021,0,0,0,0,0,0,0,0,0.140182288387891,0,0,0,0,0,0,0,0.480268070042849,0,0,0,0,0,0,0.0303811200396695,0,0,0,0,0,0,0,0.0321260367296139,0,0,0,0,0,0,0,0.0310088598597893,0,0,0,0,0,0,0,0
