,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.231772873788979,0,0,0,0,0,0,0,0,0,0,-0.270540113154135,0,0,0,0,0,0,0,0,0,0,0,-0.319269653511625,0,0,0.786024609737768,0,-0.180395934550367,0,0,-0.0510873482102845,0.26873001096587,0,-0.0225173452735354,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.145279321504764,0,0.121544918122491,0.0318300927561557,0,0,0,0.0401780457401881,0,0,0.028708746222546,0.148349727517492,0,0,0,0,0,0,0.0402360836197779,0,0,0,0,0.0644852724482364,0,0,0,0,0,0,0,0,0,0.372370744137195,-0.0771696250588405,0.0273747223245918,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.229846928547731,0,0,0,0,0,0,0,0.0115152531579811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104997354809503,0,0,0,0,0.0386777944988988,0,0.0328535513414559,0,0,0,0,0,0,0.345351590199977,0,0,0,-0.00650182772736716,0.0961710563731381,0,0,0,0,0,0.0382489121648968,0,0,0
X601288.CH.EQUITY,0,8.67361737988404e-19,0,0,0,0.245318919088252,0,0,0,-8.67361737988404e-19,0,0,0.0899165560167247,0,0,0,0,0,0.125358420398851,0,0,0,0,0,-0.01308408180492,0,0.108663213923693,-0.015598929153715,0,0,0,0,0,0,0,-0.0739368229569338,-6.93889390390723e-18,0,0,0.270826247963527,0,0,0,0.180430180764347,0,0,0,0.0859261840214973,0,0,0,-0.0268147288680989
X5.HK.EQUITY,-0.101902749231372,-0.252027551467936,0,0.113450823945032,0,0,0,0,0,0,0,0,0,0,0,0,0.326538575955388,0,0,0.126632287577328,0,0,0.198676395668616,0.40564964923674,0,0,0,0,0,-0.0539180432606732,0,0,0,0,0,0,0,0,0,0,0,0.18167105200368,0.0363027544771656,0,0,0,-0.0387487619958598,0,0,0,0,0
X601988.CH.EQUITY,0.237175188702474,0,0,0.572767765019968,0,0,0,0,0,0,0.118355145873689,0,0.143874741380964,0,0,0.0811462337519967,-0.0668094813664328,0,0,0.00891515115993827,0,0.0177325169257423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376220664457331
X600036.CH.EQUITY,0,0.679062992158538,0,0,0,0,0,0,-0.118273079801004,0,0,0,0,0,0,0,0,0,0.0314902385158332,0.0738138990303678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220466529442104,0,0,0,0.0608212090289525,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0.00216224706303805,0,0,0,0,0,0,0,0,0,0,0,0,0.401249802869375,0,-0.136325028666217,0.128280741529556,0.0941450942350785,0,0,0,0,0.100483464395238,0.215613958428764,0,-0.141723328855571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0505307458224818
X601628.CH.EQUITY,0,0.172462330293743,0,0.0183083846952795,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.268860523418996,0,0,0,0,0.00101791204794116,0,0,0,0,0,0.145417339467666,0,0,0,0,-0.0402604999813624,0,0,0,0,0,0,0.113096258797671,0,0,0.08876575310425,0,0,0,0,0,0,0,0,0.108292187201406,0,0,0
X601328.CH.EQUITY,0,0.0973170908719751,0.101767068007105,0.38748573933648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347368224109204,0.0115951195046759,0,0,0.00699121275548991,0,0.0712684948151331,0,0,0.129596498948773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107358860607303,-0.184916920891054
