,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00671652967978265,0,0,0,0.181773149162109,0,0,0,0,0.497766084624815,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,-0.157134535122537,0,0,0.506142278159311,0,0,0,0,0,0,0,0,0.0744618236795918,0,0.0241598114842901
X601318.CH.EQUITY,0,0,0,0,0,0,0.136131300358967,0,0.246055313365235,0,0,0,0,0,0,0,0,0.292631487692579,0.0827906810779617,0,0.0429648386998938,0,0,0,0,0.0990975251129258,0,0,0,0,-0.0117446090902293,0,0,0,0,0.0641100905658631,0,0,0,0,0.0263737895462837,-3.46944695195361e-18,0,0,0.0181547056981472,0,0,0.0299402979750491,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.499790925452157,0.0218121914823198,0,0,0,0,0.33424403091522,0,0,0,0,0,0,0,0,0,0,0.121347512492896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160961088666794,0,0,0,0,0,0,0,0,0,0,0,0.0093108251923553
X601288.CH.EQUITY,0,0,0,0,0,0,-0.398224724423446,0,0,0,0.99027381221311,0,0,0,0,-0.117047478362927,0,0,0,-0.305028778320089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161141811603158,0,0.201043864890965,0,0,0,0,0,0.0181298097044093,0,0,0,0,0.0446737023252496,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.12922718418354,0.384494340639582,0,0,0,0,-0.0335753856637052,0,0,0.236966309668544,0.0823874886945278,0,0,0,0,0,0,0.210656948025334,0,0,0.0520907628494915,0.0365285104665348,-0.192806482453133,0,0,0,0,0,0,0,0,0.00256545851910665,0,0,0,0,0,0,0,0,0,-0.228256862090931,0,0.124796888922538,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.34872256316534,0,0,0,0.106638782842644,0,0,0,0,0,0.0888768985712004,0,0.029174381545236,0,0,-0.0489317155903921,-0.0654482796921096,0,0,0,0.21600043850056,0,0,0,0,0,-0.21474041851365,0,0,0,0,0,0,0,0,0.0751682304361564,0,0,0,0,0,0,0,0,-0.0354116407284555,0,-0.130123213789642,0
X1299.HK.EQUITY,0,0,0,0,0.234154667526104,0,0,0,0,0,0,0,0,0,0,0,0.193615595663348,0,0,0,0,0,0,0,0,0.0389373039129729,0,0.0463827285421228,-0.112199769431387,0.0926217109961491,0.0418339512194229,0,0,0,0,0,0.522759878246411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137878562830865
X600036.CH.EQUITY,0.00965601585509699,0,0,0,0,0,0,0,0,0.438838239361482,0,0,0,-0.0129713669523948,0,0,0,0.227679276648094,-0.0404309998545717,0,0,0,0,0,0,0,0,0,0.00580904581146675,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216998458477411,0,0,0,0,-0.129894262304299,0,0,0,0
X601628.CH.EQUITY,0,0.0840689885044949,0,0.00161439679777193,-0.0899347021259762,0,0,0,0,0,0,0.0526317654999884,0,0,0,0,0,0.212578928061542,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.423656724043553,0,0,0,0,0,0.217405811744874,0.0910164398951762,0,0.0650835526710924,0,-0.0108395887861988,0,0,0,0,-0.019333971644252
X601328.CH.EQUITY,0,0,0.105806332476983,0,-0.0566060078727808,0,0,0.417195470459319,0,0,0,-0.0402480857692134,0,0.472322322637216,0,0,0,0,0,0,0.139159157762757,0,0.0925169568060591,0,0,0,0,0,0,0,0,0,-0.0912682051083151,0,0,0,-0.0947147017327197,-0.192518988812248,0,0,0,0,0,0,-0.0601454143867434,0,0,0,0,0,0,0
