,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.0711742765439907,-3.46944695195361e-18,0.0399442906169004,0,0,0,-0.0263251387984395,0,0,0,0.469626290846424,0,0,0,-0.132136048372193,0,0,0,0,0,0,0,0,0,0,0,0,0.0580744978152639,0,0,0,0,0,0,0,0.0499613629231862,0,0.0646643449353433,0,0,0,0.218262813878135,0,0,0,0,0.0229646694885226,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0151867645782515,0,0.0163147217957091,0,0,0.112768913048034,0,0.179759955717529,0,0,-0.0579268079427839,0.20192994078969,0.0571476604691595,0,0,0,0,0,0,-0.138890468858499,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18617015212721,0,0,-0.288782470702348,0.386678908306456,0,0.260555240030934,0,0.241834376240929,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.250596180788539,0,0,0.322966091425426,-0.0299106327078568,0.106821946332891,0,-0.0772545664700792,0,0,0,0,0,0,0.0691966353865307,0.0606665024371716,0,0,0,0,0,0,0.11704846993282,0,0,-0.0325276476274551,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.100969352330296,0.38254630545572,0,0,0,0,0,0,0,-0.00157742052002158,0,0,0,0,0
X601288.CH.EQUITY,0.384882280537733,0,0.0896185211558241,0,0.101484450711883,0.165074092250091,0,0,0.00483128547620853,0,0,0,0,0,0,-0.132470176673275,0.0492115697734362,0,0,0,0,0,0,0,0,0,0.0248946035514483,0,0,0,0,0,0,0,0,0,0,0,0,0.295423279064242,0,0,0,0,0,0,0,0,0.0438559960641644,0,0,0,0
X5.HK.EQUITY,0,0,0.0507513204545665,0.221819676470491,0,0.139219049291527,0,-0.361570783756106,0,0,0,0,0.0908943232074439,0,0,0,0,0,-0.00801180208770623,0,0,0.392947465774218,0,0,0,0.458716374237823,0,0,0,0,0,0,0.0910348830176952,0,0,0,0,0,0,0,0,0,0.00102651808464684,-0.0843054828307807,0,0,0,0.152702828559097,-0.0605285342245626,0,0,0,0
X601988.CH.EQUITY,0.22674959989718,0.101867413848366,0.351099845614441,0,0,0,0,0,0.139384133158609,0,0,0.151142612678009,0,-0.152235444585715,0,0,0,0,-0.114236353558703,0,0,0,0,0.163219091868388,0,0,0.104030267941894,0,0,0,0,0,0,0.0310197129746894,0,0,0,0,0,0,0,0,0,0,0.040963006187109,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0811112215267141,-0.0807305090467121,0,0.13959592340574,0,-0.0469448825120527,0.0295547255739011,0,0.37356268455029,0,0.237540886005345,0,0,0,0,0,0,0.0483779133646518,0,0,0,0,0,0,0,0,0,0.0369130474035799,0.00610344143524596,0,0,0,0.0601942687180229,0.079143642686554,0,0,0,0.127150384566498,0,0,0,0,0,0,0.0516449538830893,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0545853956411689,0,0,-0.00296798378367031,0,1.73472347597681e-18,0,0,0,0.339849938353269,0,0.106078006689412,0,0,0,0,0.153517347818601,0,0,0,0,0,0,0,0,0,0,0,0.0162837559696963,0,0,0,0.139865594973266,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.010876993925761,0.264746071459621,0,0,0.0371207669942639,0.0987279288885517,0,0,0,0,0.0351135244905544,0,0,0,0,0,0,0,0.108676718465627,0,0,-0.106119388677128,0,0,0,0,0.1035188681418,0,0,0,-0.105514068044689,0,0,0,0,0,0,0,-0.188563726007594,0,0,0,0.17692024628049,0,0,0,0,0.121029074842195,0,0,0,0,0.0937403142875547
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15946578802298,0,0,0.00993394515535866,0,0,0,0,0,0.214666039076604,0,0,0,0,0,0.0963245372201161,-0.0151782502047855,0,0,-0.0363982765976407,0.28582445140557,0,0,0,0,-0.182684792677062,0,0,0,0,0.0381342376805337,0,0,0,-0.150436458625662,0,0,0
