,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601066.CH.EQUITY,X601328.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.217048835128437,0,0,0,0,0.394618357283352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265765946984618,0,0.0258764430690935,0,0.0126536894506476,0,0,0,0,0,0.0687317127001632,0.0539530327656318,0,0,0,0,0,0,0.0268633591659881,0,0,0,-0.0946021374962652,0,0,0,0
X601318.CH.EQUITY,0,0,0.246877039466799,0,0,0,0,0,0.0804508840407935,0,0.0748755410607691,0,0.0153412223012852,0,0.181296181515544,0,0,0,0,0,0,0.0581579992982653,0,0,0,0,0,0.191311423045929,0,0,0,0,0,0.0500197715041311,0.0215822669870146,0,0,0,0,0,0,0,0,0,0.0623699682321186,0,0,0.0368075242492887,0,0,0,0,0
X601939.CH.EQUITY,0.285249215439398,0.222898161733421,0,0,0,0,0,0.497142423590805,0.0806802358507576,0,0,0,0,0,0,0,0,0.0303278326982491,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210220671152069,0,0,0,0,0,0.0560308190057199,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188469868945121,0,0
X600036.CH.EQUITY,0,0.0043727234478483,0,0,0,0.155623157792309,0.0261947388207724,0,0.0754195152422268,-0.145296920600821,0,-0.106356126352012,0.152419563390824,0,0,0.179269295657928,0,0,0,0.157105479665117,0,0,0,0,0,0.388753752185025,0,0.0225736418188745,0,0,0,0,0,0,0,0,0,0,0,0,-0.0629829188873397,0,0,0,0,0,0,0,0,0,-0.00769393051448124,0,0.0151082306286796
X601288.CH.EQUITY,0,0,0.0378588833672661,0,0,0,-8.67361737988404e-19,0.496300199337914,0,-0.0529235626197213,0,0.0212766469550039,0,0,0,0,0,0,0,0.0441934657360769,0,0,0.0757168245775455,0,0,0,0.125401462975914,0.114899854292292,0,0,0,0,0,0,0,0,0.0352511207627735,0,0,0,0,0,0,0,0,0,0,0.0160035310121382,0.0245545687463957,0.0418217700542289,0.0319208155932237,0,0
X1299.HK.EQUITY,0,0,-0.081070954649793,0,-0.0155427558798777,0,0,0,0,0.219328887924602,0,-0.0627297868108243,0,0,0,0,0,0,0,0,0,0,0.170913125144423,0,0,0,0,0,0,0,0.0232014931861582,0,0,0,0,0,0.130852116052858,0.0270332098936948,0,0.206523628370561,0,0.205349225472255,6.93889390390723e-18,0,0,0,0,0,0.199726231025247,0,-0.0783383979293708,0,0
X601628.CH.EQUITY,0.0761988957450922,0,0,-0.00341427982279883,0,0,0,0,0,0,0,0,-0.00275429546294308,0,0,-0.180628618926047,0,0,0.260712477381736,0,0,0,0,-0.109108954743745,0,0,0,0,0,0,0,0,0,0,0,0.589580693737321,0,0.0510089262689166,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0580947776150616,0
X601988.CH.EQUITY,0,0,0.0751260743966329,0,0.441494647613039,0,0,0,-0.0912091411987509,0,0,1.73472347597681e-18,0,0,0,0,0,0.279305894289959,0,0,0,0,0,0.0456307983815007,0,0,0.0832094161653009,0,0,0,0,0,0,0,0,0,0,0.00191304933823559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0521860875014814,0,0,0,0,0,0,0,0.196822341275381,0,0,6.93889390390723e-18,0,0,0,0,-0.00774029888658482,0,0,0,0.217461521784004,0,0.0672003971249885,0,0,0,0,0,0,0,0,0,0,-0.114824480751586,0.184145041072846,0,0,0,0.218395972206326,0.1844196966398,0.0397954569060413,0,0,0,0,0.115003075069335,0,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.225433396886507,0,0.346520492700519,0,0,-0.055105965693767,0,0,0,0,0,0,0,0,0,0.1768453141677,0,-0.134253469154766,0,0,0,0,0,0,0,0,0,0,0.111412813730648,0,0,0,0,-0.109134932884454,0,0.075797636224148,0,0,0,0,0.085953800746088,0,0.108010791023875,0,0,0,0,0.165051126907864,0,-0.156330319283636
