,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.117258616626108,0,0.0718982823520576,0,0.0239598681823667,0,-0.0167240127797299,0,0,0,0.390983836570235,0,0,0,-0.0903779255335533,0,0,0,0,0,0,0,0,0,0,0,0,0.210573001047806,0,0,0,0,0,0,0,0,0,0.226818456448577,0,0,0,0.0177936813460874,0,0,0,0.0528690638294002,0,0,0,0,0,0.127967060912485
X601318.CH.EQUITY,0,0,0,-0.102186838093737,0,0,0,0,0.174002423669399,0,0.20538571572395,0,0.0853414579491064,-0.0827500249044444,0.0586145043548572,0,0,0,0,-0.0656730353439273,0,-0.0869786879296006,0,0,0,0,0,0,0,0,0,0,0,0,0.173598497339799,0,0,0,0,-0.195281202684557,0.356175294904246,0,0.18483960564424,0.185321842658976,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.218833784394432,-0.00416957090534217,0,0.279202983408172,0,0.0955328350806613,0,-0.0699630710077487,0,0,0,0,0,0,0.0960556795367507,0,0,-0.0226367982542018,0,0,0,0.0608859557743369,0,0,0,-0.0481150985920776,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.470591879747462,0,-0.0226557973610745,0,0.0236259914197924,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.386202042202205,0,0.187026934219565,0,0,0.213406487159169,0,0,0.0547510881142984,0,0,0,0,0,-0.0182129652641165,-0.0610148140068653,0.0448088325370649,0,0,0,0,0,0,-0.06295244750545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101394185382293,0,0,0,0,0,0,0,0,0.220240889219584,0.0128677987325225,0,0,0
X5.HK.EQUITY,0,-0.125072800253566,0.0278904858442329,0.288953259141932,0,0,0,-0.252342315572189,0,0,0,0,0.147050606826374,0,0,0,0,0,0,0,0.543981665481354,0,0,0,0,0.305341374786937,0,-0.0111155530191162,0,0,0,0,0,0.0225615384667981,0,0,0,0,0,0,0,0,0,0,0,0,0.198609694445396,0,-0.0723506886352038,0,0,0,0
X601988.CH.EQUITY,0.20784442466845,0,0.234473098235086,0.0303776657742329,0,0,0,0,0.077296042158703,0,0.0771427015719583,0,0,-0.277818666891685,0,0,0,0,0,0,0,0,0,0.0533480290944541,0.210423678154321,1.73472347597681e-18,0,0.142491225985191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131546790220548,0,0,0,0,0,0,0,0,0.0748101968931684
X600036.CH.EQUITY,0,0,0,0,0.0211275907586544,-0.0287241820997259,0,0.202401843781723,0,-0.0186058982789372,0.0184568009976862,0,0.392435235684976,0,0.221508257090841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127116692881468,0,0,0,0,0.0797179969710151,0,0,0,0,0.15667352212727,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0438993508357738,0.102013599772048,0,0,0,0.142059710188002,0,0,0,-0.132453752240323,6.93889390390723e-18,0,0,0.296900157099935,0,0.232121218597513,0,0,0.0821932012934923,0,0,0,0.149559567501089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0545102142080901,0.0664075372255635,0,0,-0.00794294886917398,0,0,0
X601628.CH.EQUITY,0.040747908133677,0.265756210228152,0,0,0.0116852809300707,-3.46944695195361e-18,0,0,0,0.00442387557533628,0,0,0,0,0,0,0,0,0,0,0,0.025146252068656,0,0,0,0,0,0.141159490397337,0.0930983992410024,0,0,0,0,0,0,0,0,0,-0.351148664079869,0,0,0.0655072359664491,0.232697298733313,0,0,0,0.164050357648335,0,0,0,0,0,0.0670261535650985
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0439893709868676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0372800529612344,0,0,0,0.468226332014286,0,0,0,0,0,0,0,0,0.214722726372772,0,0.0146652118694554,0,0,0,0,0,0,0,0,0,0,0.0437827215872667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191101063947116,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.0353549619040631,0,0,0,0,0.0818303807552091,0,0,0,0,0,0,0.283113550454968,0,0,0,0,0,0,0,0,0.164055514723454,0,-0.140182269026627,0.0511471838797664,0.124247014284762,0,0,0,0,0,0,0.0268714526388485,0,0,0,0,0,0,0,0.0631684946316554,0,0,0.139348518790436,0.00128122853760136,0.109233482855427,0,0,0,0,0,-0.0441976788562821,0
X600000.CH.EQUITY,0,0.0880381717637776,0,0.0256517335707646,0,0,0.303256063634941,-0.0641378576813887,0,0,0,0.262891031485048,0,0,0.0155334506972112,0,0,0,0,0,0,0,0,0,0.0407075328286893,0,0,0,0.058137455594375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146196007019208,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,-0.0836702882774709,0,0,0,0.0507301286419693,0,0,0,0,0,0.122190744697155,0,0.00960093908593431,0.216009296694417,0,-0.13989879055901,0,0.0752785027809389,0,0,0,0,0,0,0.18689681383033,0,0,0,0,0,0.27350700428153,0,0,0,0,0,0.0526685002877448,0.077982149774697,0,0,0,0,0,0,0,0,0,-0.0130317187035761
