,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.374887442030125,0,0,0.171577629098971,0,0,0,0,0,0,0,0,0,0,0,0.0374761401455246,-0.0391295387076468,0,0,0,0,0,0,0.110466580058953,0,0,0,0,0,0,0,0,-0.00688840764311226,0.195188222800016,0,0,0,0,0,0,0,0.188755995306612,0,-0.127437036018388,0,0,-0.222141889111724,0,0,0
X601318.CH.EQUITY,-0.0214657281083467,0,0,0,0,0,0,0,0,0,0,0.0849970168347209,0,0.0683926473415934,0,0,0.352842168433846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0682859130758215,0.321281492185301,-0.0512972487454072,0.237757518637855,0.0457030576220578,0,0,0,0,0,-0.10702436616087,0,0,0
X601939.CH.EQUITY,0.0803548928260786,0,0,0,0,0,0,0,0,0,0.114073597665338,0,0,0,0,0,0,0,0,0.22580725775184,0.0139652639072735,0,0,0,0,0.323612047768281,0,0,0,0,0,-0.00368030490462886,0,0,0.100246451583908,0,0,0,0.0107853502493254,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.230670793201393,0,0,0,0,0.163294223938161,0,0,0.221234528774043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030684476298892,0.138837158470665,0,0,0,0.126300463719267,0,0,0.273121836092993,0,0,0,0,0.0150951113563733,0,0,0,0,-0.059389277358715
X5.HK.EQUITY,0,-0.198313580659036,0,0.140613418616773,0,0,0,-0.363653463665111,-0.0126848501385518,0,0.0842205898913973,0,0,0,0,0,0,0.0907759523030702,0,0.139819102150235,0,0,0.513748799057292,0,0,0,0,0,0,0,0,0,-0.104278123198466,0,0,0,0,0,0,0,0,0.0442254924201596,0.115958465778197,0,0,0,-0.01839308140256,0,0,0,-0.278574123684375,0
X601988.CH.EQUITY,0.00738453374777431,0,0.0341751132363801,0.359994809810879,0,0,0,0,0,0.142198286751383,0.143064847224285,0,0,0,0,-0.0578927917709665,0,0,0,0,0,0,0,0,0,0,0.144712880644832,0,0,0,0,0,0.0943105809730547,0,0,0,0,0,0,0,0,0.0994579331204762,0,0,0,0,0,0,0,0.0168717880026372,0,0.144373044772992
X600036.CH.EQUITY,-0.000920723072798396,0.348052443109077,0,0,0,0,0,0,-0.118904384376273,0,0,0,0,0.237476109410946,0,0,0,0,0.134553446589508,0,-1.73472347597681e-18,0,0.136937636375872,0,0,0,-0.0530867147532255,0,0,-0.0990900199406411,0,0,0.168102111373598,0,0,0,0,0,0,0.21429610473751,0.0458642447693946,0,0,0,0,0,0.0666107679602487,0.0319594647141577,0,0.040662641639293,0,0
X1299.HK.EQUITY,0,0.119087750964338,0,0,0,0,0,0,0,0,0,0,0,-0.0524360886149267,0.168099422224702,0,0,0.193513324388076,0.233762204365195,0,0.180436791182394,0,0.0256598052010399,0.0511762691714309,0,0,0,0.0638394543107389,0,0,0,0,0,0,0,0,0,0,-0.211650270451611,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0.0143355629977502,0,0,0,-3.46944695195361e-18,0,0.0172770564521423,0,0,0.0119497253829617,0,0,0,0.151557498809384,0,0,0,0,0,0.0494315782302274,0,0,0,0,0,0,0,0,0,0,0,0.0413691555974528,0,0,0,0,0.299796963591276,0,0,0,0,0,0,0,0,0,0.129960224834802,0,0
X601166.CH.EQUITY,0,0,0.0943103313364053,0,0,0.123951450106271,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.224716972260283,0,0,0,0,0,0,0,0,0,0.0732180451580237,0,0,0,0,0,0.382995114365382,0,0.229913529536738,0,0,0,0,0.00263585814068221,0,0,0,0,0,0,0,-0.0349233218856878,0,0,0,-0.107765350499199
X601328.CH.EQUITY,0.0515907412794243,0,0.0660218501952493,0,0.093271999088737,0.388828973783653,0,0,0,0,0,0.171217892147347,0.134206115721192,0,0,0,0,0,0,0,0,0.0102744249789557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683545875577453,0,0,0.0879097076953753,0,0,0,0
X600000.CH.EQUITY,0,0.173059177067413,0,0,0.0557990482183187,0.200683840903774,0.316559447092777,0,-0.108790310257008,0,0.12894911313311,0,0,0,0,0,0,0,-0.0489112733251297,0,0,0.166913199916651,0,0,0,0,0,0,0,0.0224357969693047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00541695081221294,0,0,0,0,0.0959493963076497,0.00852456199307191
