,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0546911301430978,0,0,0,0,0,0.0209209456799458,0,0,0,0.196823084211585,0,0,0,0.449989269227787,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140499925215789,0.469609903717398,0,0,0,0,0,0,0,0,0,0.078503907577226,0,0.0309229970058466
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256410117548877,0.0170719635402644,0.0860989219939333,0,0.0467052677173501,0,0,0,0,0.116175778221511,0,0,0,0,0,0,0,0,0,0.253836378462894,0,0,0,0.19923160415886,0,0.0208045999775447,0.0680855726591617,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.398162734912165,0,0,0,0,0,0,0,0,0.0457163372882904,0,0,0,0,0,0,-0.0771912896891617,0,0,0.289702075199548,0,0,0.129818373250877,0,0,-1.38777878078145e-17,-0.454004644485312,0.0536362637310158,0,0,0,0,0,0,-0.166621457610739,0,0,0,0,0.020558592777626,0.470442971581068,0,-0.0223622414169855,0,0,0.125360132831526,0,0,0,0,0,0.132828883973703
X601288.CH.EQUITY,0,0,0,0,0,0,-0.0516333094635553,0,0.153104814073007,0,0.258878917816038,0,0.0217892290898573,0,0.350897325576695,-0.103165709228112,0,0,0,0,-0.0746975279898646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0592238123144917,0,0,0,0.172358299732735,0.368899401396765,0,0,0,0,0,0,0,0,0.0168085411158312,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,-0.208010964000016,0,0,0,0,0,0,0,0,0.120807145653674,0,0,0.298648951504985,0,0,0,0,0,-0.0881776032203552,0,0,0.0487549974152508,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.306675998292172,0,0,0,0.114414854158024,0,0.108653434034536,0,0,0,0.149805103110362,0,0,0.0564760865560413,0,0,-0.0681707193222675,0,0,0,0.0903124209905278,0,0,0,0,0,-0.243281133063117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097294889708278,0,0
X1299.HK.EQUITY,0,0,0,0,0.169315774760422,0,0,0,0,0,0,0,0,0,0,0.0356026438890434,0,0.173226340138817,0,0,0,0,0,0,0,0.0645971343805878,0,0,0,0.121725715619575,0,0,0.101253207938918,0,0,0,0.438793840476092,0,0,0,0,0,0,-0.183675225495593,0,0,0,0,0,0,0,-0.0299228639581911
X600036.CH.EQUITY,0,0.0489788864633277,0,0,0,0,0,0,0,0.502178466467261,0,0,0,0,0,0.0195487715942003,0.089401887937477,0,0,0,0.260580067500067,0,0,0,0,0,0,0,0.167655295927181,0,0,0,-0.243538592660026,0,0,0,0,-0.18425836105642,-0.0106350669179963,-0.0327937963692915,0,0,0,0.19108897897605,0,-0.0207438579839908,0,0,0,0.0561826932816929,0,0
X601628.CH.EQUITY,0,0.0925850019189414,0,0.0507451979836566,0,0,0,0,0,0,0,0,0,0,0,-0.0211993424746786,0.14103984175741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.112383696176638,0.286910820807151,0,0,0,0,0,0.231098340076363,0.0833408811031474,0.13648631993574,0,0,0,0,0,0,0,-0.047716030057842
X601328.CH.EQUITY,0,0,0.0246275319284029,0,0,0,0,0.703162285608384,0,0,0,0,0,0,0,0,0,0,0,0,0.100106359402858,0,0,0,0,0,0.0135905029737226,0,0,0,0,0,0,0,0,0,0,0,-0.0281376512524027,0,0,0.0227664630560962,0,0,0,-0.15486129641607,0,0,0,0.0282521224706991,0,0
X601166.CH.EQUITY,0.155412221655339,0.0335251405833067,0,0.224223164918175,0,0,0,0.0428172488944558,0.0300251999077458,0,0,0,0,0.270023533583313,0,0,0,0,0.0235937719531658,0,0,0,0,0,0.00870608493348369,0,0,-0.0176766923816663,0,0,0,0,0,0.175862880867605,0,0,0,0,-0.159536763360745,0,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0.0118571375471406,0,-0.0293673542428982,0,0,0,0,0,0,0.0609858523603463,0,-0.200974772644805,0.00993924452207009,0,0,0,0,0,0,-0.0709388305001263,0,0,0,0,0,0,0,0,0.344629660194133,0,0,0,0,0,0,0,0,0.428554555375952,0.145679957053735,0,0,-0.0491308823122323,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0468546980468007,0,0,0,0,0,0.237471963373415,-0.357569456585328,0,-0.0339836980004876,0.0709782064399097,0,0,0,0,0,0,0,0,0,0.433542789309083,0.157713981433493,0,-0.0376149098187895,0.0657218161058951,0,0,0.484186325728659,0,0,0,0,0,0,0,0,0,0,0,-0.0588710687004064,0,-0.0740004408511069,-0.0421634025294794
X600000.CH.EQUITY,1.73472347597681e-18,0,0,0,0.0221807121016254,0,0,-6.93889390390723e-18,0,0.172331460447243,0.507069766733301,0,0,0,0,0,0.15331513971296,0,0,0.128435747757988,0.0078288064427698,0,0,0,0,0,0.231630569301928,0,0,0,0,0,-0.07168075336519,0,0,0,0,-0.278126518337804,3.46944695195361e-18,0,0,0,-0.0148243192662558,0,-6.93889390390723e-18,-0.0754919450649943,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.00406049828347616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230145895857589,0.0296388871172164,0.457180719408965,0,0,0,8.67361737988404e-19,0,-0.0187673062538594,0.222002834781971,0,0.0162519779785483,0.158811743299848,0,0,0,0,0,0.13165086695605,0,0
X11.HK.EQUITY,0,0,0,0,0.0693033559076721,0.133081606480287,0,0,0,0,0,0,0,0,0,0,0,0,0.352532982873528,0,0,0,0,0,0,0,0,0,0,0,0.566854752584827,0,0,0,0,0,0,0,-0.183590091469591,0.0980371579039148,0.0202827396168454,0,0,0,0.335570958852706,0,0,0,0,0,0,0
