,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.194367276725053,0,0.109022756608041,0,0.0197265752048664,0,-0.0534331800948566,0,0,0,0.370297988265306,0.0716478668436276,0,0,-0.110143279118605,0,0,0,0,0,0,0,0,0,0,0,0,0.0973263484609089,0,0,0,0,0,0,0.182360195775522,0,-0.0688858149113526,0,0,0,0,0.0605232895943858,0,0,0,0.0823111989831966,0,0,0,0,0,0.0326606661071039
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.110960844510023,0,0,0,0.0013044402949525,-0.153343410553274,0,0.0898143716489741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220085139302881,0,0,0,0,0,-0.24187642002669,0,0.438368376167718,0.0364142667233035,0.120239732349907,0,0,0,0,0,0.177310170922124,0,0,0
X601939.CH.EQUITY,0.202588682739899,-0.0177022972240358,0,0.351030504924708,0,0.0569096867591384,0,-0.0700965555310353,0,0,0,0,0,0,0.129385979912744,0,0,0,0,0,-0.024958972446269,0.0233436586492204,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0419450571022554,0,0,0,0.417488951536299,0,0,0,0.0402207998695936,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.376150850310213,0,0.159681869228722,0,0,0.186982455895081,0,0,0.0850521340000524,0,0,0,0,0,0,-0.0695658130079421,0.057131310113546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000595213682129891,0,0,0,0,0,0.125447667308219,0,0,0,0,0,0,0,0,0.217325790703624,0,0,0,0
X5.HK.EQUITY,0,-0.132461082635783,0,0.293045642462698,0,0,0,-0.216789602511748,0,0,0,0,0.156539254321989,0,0,0,0,0,0,0.551481975110043,0,0,0,0,0.283765027123284,0,0,-0.0347145417957417,0,0,0,0,0,0,0.0205215349999194,0,0,0,0,0.0299752588386651,0,0,0,0,0,0,0.20649764282862,0,-0.0966445012341176,0,0,0,0
X601988.CH.EQUITY,0.223798929072133,0,0.0206000030757091,0.0707750976063578,0,0,0,0,0.0770621112145224,0,0.0426792893565702,0.182099465934235,0,-0.404621602333795,0,0,0,0,0,0,0,0,0.01494486390263,0.414537028136723,0,0,0,0.0731279471925845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308244298506569,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0199662871532105,0,0,0,0,0,0.103687459585273,0,0,0,0,0.00115521084514561,0,0.282406511116635,0.186469981333704,0,0,0,0.0848955690964588,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103811862798527,0,0,0,0,0,0,0,0,0.0712702655112252,0,0,0,0,0.120069674163352,0,0,0.015451921427872,0,-0.00753503386945893
X1299.HK.EQUITY,0,0,0,0,0,-0.0371214733294511,0,0,0,0,0.208939303455607,0,0,0,-0.15863367383699,0,0,0.307753100352564,0,0.244238536958018,0,0,0.0510718930102092,0,0,0,0,0.108450180281876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103482568130501,0,0,0,0,0,0
X601628.CH.EQUITY,0.0678370603299466,0.327113072270114,0,0,0,0,0,0,0,0,0.0392540947070815,0,0,0,0,0,0,0,0.00279075997369135,0,0,0,0,0,0,0,0,0.140817780576914,0,0,0,0,0.0527154594021495,0,0,-0.360232108854904,0,0,0,0,0.0929835831402243,0,0.204080113074494,0,0,0,0.186308385969387,0,0,0,0,0,0.0961660080374188
X601658.CH.Equity,0,-0.0121635974115977,0,0,-0.0319923525281149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148030532385726,0,0,0,-0.0237491567998105,0,0,0,0,0,0,0,-0.0421824922134482,0,-0.0822448111160092,0,0,0,0,0,0,0,0,0,0.0283883535884345,0,0,0,-0.0048146526267497,0,0,-0.00423057252363172,0,0,0
X601166.CH.EQUITY,0,0,0.10236301180867,0,0,0,0.508968438351998,0,0,0,0,0,0,0,0,0.114623972317171,0,0,0,0,0,0,0,0,0,0,0,0,0.0239878309320697,0,0,0,0,0,0,0,0,0,0.0451295492611893,0,0.0513243712945233,0,0,0,0.175252523323162,0,0,0,0,0,0,0,0.00662353234497268
X601328.CH.EQUITY,0,0,0.0345506973417805,0,0,0.0457125537492015,0,0,0,0,0,0,0.277962600244583,0,0,0,0,0,0,0,0,0.173904327674255,-0.111378440587471,0.126220938990005,0.155946435701936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452228732297151,0,0.157419386850352,0,0,0,0,0,0,0,-0.0366402154111766,0
