,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,-0.155190194587727,0,0,0,0,0,0,0,0,0.521109487861932,0,0,0.0191738567245663,0,0.0191429769085137,0,0,0,0,0,-0.18953556900188,0,0,0,0,0,0,0,0,0,0,-0.308135320457338,0,0,0,0,0.700494924260776,0,-0.154899434907338,0.0589549362347745,0,0,0,-0.0527189717459614,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.189908417097204,0,0.025821171165003,0.0299465781485741,0,0,0,0,0,0,0.0276655521069854,0.124961719801644,0,0,0,0,0,0,0.0493371761009614,0,0,0,0,0.0991884336765051,0,0,0,0,0,0,0,0.0381879498998911,0.530595557085185,0,0,-0.111002240791635,0,0,0,-0.0331843177473033,0,0,0,0,0,0
X601939.CH.EQUITY,0.330631989105922,0,0,0,0,0,0,0,0.0285240632820924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181755015767227,0,0,0,0,0.160810825251614,0,0.0594355205738414,0,0,0,-0.181617596061586,0,0,0.360499053247567,0,0,0,0,0,0,0,0,0,0,0.0414401174880877,0,0,0
X601288.CH.EQUITY,0,4.33680868994202e-19,0,0,0,0.230440752168725,0,0,0,0.0124584098163583,0,0,0.0527147801168716,0,0,0,0,0,0.058936654918785,0,0,0,0,0,0,0,0.129405294307428,0,0,0,0,0,0,0,0,0,0,0,0.311985501094184,0,0,0,0,0.167030604716175,0,0,0,0,0,0,0,0
X5.HK.EQUITY,-0.0576395382887004,-0.136257925467689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350237870834487,0,0,0.205891592247793,0,0.175162947302313,0,0.30920662085934,0,0,0,0,0,-0.108735588624049,0,0,0,0,0,0,0,0,0,0,0.197297004418976,-0.0768233826416347,0,0,0,0,-0.0859870506467977,0,0,0,0,0
X601988.CH.EQUITY,0.280262704792648,0,0,0.571867073103244,0,0,0,0,0,0,0.099830419093847,0,0.103739089253798,0,0,0,-0.0773505787906818,0,0,0,0,0,0.00400567596163372,0,0,0,0,0.0842732286465673,0,0.0340102923440585,0,0,0,0,0,0,0,0.0140894323561545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462643575636178
X600036.CH.EQUITY,0,0.581308111392206,0,0,0,0,0,0,-0.00487706888413267,0,0,0,-0.0882589422540532,-0.141445330348258,0,0,0,0,0,0,0,0,0,0,0,0.255165835080082,0,-0.125898196912666,0,0,0.0201941721493761,0,0,0,0,0,0,0,0,0,0.172371937855978,0,0,0,0,0.132206178786118,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.168194717425823,0,0,0,0,0,0,0,0,-0.169794039013303,0,0,0,0,0.258023204291775,0,-0.122278304532634,0.0645698446157646,0,0,0.143568440209226,0,0,0.35770644925388,0.0368108182191803,0,-0.0248426563351624,0,0,0,0,0,0,0,0,0,0.145543407016917,0,-0.133428063903098,0,0,0,0,0,0,0.0566957597817833,0,0,0,0,-0.126679756927337
X601628.CH.EQUITY,0,0.177612083347691,0,0,0,0,0,0,0,0,0,0,0.0261460920171707,0.272815286167374,0,0,0,0,0.00375032476088287,0,0,0,0,0,0.105875262947644,0,0,0,0,-0.0403197506209389,0,0,0,0,0,0,0.0211156000029529,0,0.172903897070568,-0.0554096362832697,0,0,0,0,0,0,0,0,0.117716369470617,0,0,-0.00473869446048419
X601328.CH.EQUITY,0,0.134237362258276,0.158802001135437,0.372714161763151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338125638979331,0,0,0,0.0187696667363647,0,0.0220338062132273,0,0,0.273617915524592,0,0,-0.020716826942885,0,-0.086392934607771,-0.115205410854242,0,0,0,0,0,0,0,0,0,0.0562465612631856,0,0,0,0,-0.0211756259156263,0,0,-0.300730188494338
