,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.0135022247687653,0,0,0,-0.0500139678186402,0.0718034028247429,0,0,0,0,0,0,0,0.354588122267939,0,-0.198106589358634,0,0,0,0,0,-0.175494350809923,0,0,0,0,0,0,0.152202738290729,0,0,0,0,0.657565809903199,0,0,0,0,0,0,0,-0.00660977444808834,0,0.0579496207121353,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0233861430065973,0.10431946117107,-8.67361737988404e-19,0,0,0,0,0,0,0.0715387945313747,0,0.0830343276023804,0.0536332008219752,0.0212357526505616,0,0,0,0,0.0830373746113038,0,0.0425147869259075,0,0,0,0,0,0,0,0.274109352783428,0,0,0,0,0.215828454911907,0.0133396215900275,0,0,0.0461693274048612,0,0,0,0,0,0,-0.0240417245266739
X601939.CH.EQUITY,0.296128158694314,0,0,0,0,0,0,0,0,0.0456413824026785,0,0,0,0,-0.00105777499644753,0,0,0,0,0,0,0,0.0939022027047,0,0,0,-0.181371765032661,0,0,0,0,0,-0.0167418815855292,0,0,0,0,0.017449135485327,0,0.541677481374804,0,0,0,0,0,0,0,0,0,0,0,0.123759652223729
X601288.CH.EQUITY,0,0,0,0,-0.127303249280029,0,0,-0.0407721809584175,0.07669951016003,0,0.354820004967254,0,0,0.326924703876761,-0.0662753970925835,0,0,0,0,0,-0.107360047329939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315492527170383,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.117380616446459,0,0.351797607917822,0,0,1.38777878078145e-17,0,-0.0191716951217039,0.308967129714692,0,0,0,0.0727900443790329,0,0,0,0,0.097919862627438,0,0,0,0.0380748441208791,-0.178311910092372,0,0,0,0,0.111748596452553,0,0,0,0,0.0572126221580547,0,0,0,0,0,0,0,-0.245633210093341,0,0,0.150327520697895,0,0,-0.00929870109688973
X601988.CH.EQUITY,0,0,0,0,0.345764938689431,0,0,0,0,0,0,0,0,0.107620885877767,0,0,0,0.17146004687338,0,0,-0.0576144220736316,0,0,0,0.17548167789117,0.018779040733451,0,0,0,0,0,-0.337755685060836,0,0,0,0,0,0,0,0,0,0,0,0,0.0139719576910795,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.133284856157843,0,0,-0.000393016921155705,0,0,0,0,0.480890149108954,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.226763257298712,0,0,0,0,0,0,0,0.125930947342098,0,0,0,0,-0.211141946044673,0,0,-0.155912072636351,0,0,0,-0.00882910456861613,0,0,0.209649146474999,0,-0.0239221999836628,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.331486751377144,0,0,0,0,0,0,0,0,0,0,0,0,0.068613105938925,0,0,0,0,0,0,0,0,0.196406905258477,0.0650952915166769,0,0.038428864000032,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.184876453610632,-0.100502733914879,0,0.149852832013949,0,0,0,0,0
X601628.CH.EQUITY,0,0.277405872722086,0.0111864232231459,0.0451863054205455,-0.109375875467648,0,0,0,0,0,0,0,0,0,0,0,0.246275547051343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133870560500683,0.08292166026587,0,0,0,0,0,0.161106419903985,0,0.083838459094567,0.0968084034467832,0,0,0,0,0,0,-0.00396812750070125
X601328.CH.EQUITY,0,0,0,0,0,0,0.717047537017739,0,0,0,0,0,0,0,0,0.0897008200506826,0,0,0,0,0.135994628438788,0,0,0,0,0,0.0844720561752752,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0679986525227817,0,-0.216605665832155,0,-0.0453731630490793,0,0,0,-0.0452442030178197
