,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.531495154647111,0,0,0,0.144720546079303,0,0,0.0643587120012612,0.0216066506515497,0,0,0,0.181619460280249,0,0.0318248238145425,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0234511998366683,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0775648798972191,0.314336261944024,0,0,0,0,0,0,0.0244694583896037,0.251463897844838,0,0,0.0855399609391017,0,0.0654886830623538,0,0,0,0.0984066866292679,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445471018010313,0.00404222618269887,0,0,0,0,0,0,0.00280233446603725,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.629840717400378,0,0.0652083827517987,0.0161828572464937,0,0,0.230587555601794,0,0,0,0,0,0,0,0,0,0,0,0.0524614248495264,0,0,0,0,0,0.0497846615029006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.127328234018141,0.13121565951303,0,0.293482257761336,0,0,0.0384409028660938,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237717851054341,0,0,0,0,0,0.13611895333857,0,0.0202657320411058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.157774427865395,0,0.228782365551796,0,0,0.239192170990749,0,0.0153195558232934,0,0,0,0,0,0,0.0173776723880377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210709276013743,0,0,0,0,0,0,0,0,0,0,0.12882294246611,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.28621200078208,0,0,0,0.152157582104955,0,0,0,0,0,0,0,0,0.032573942636274,0,0,0,0,0,0,0.107185911785725,0,0,0,0,0,0,-0.18084262681386,0,0.0291736506239123,0,0,0,0,0,0,0.134126459263859,0,0,0,0,0,0,0,0,0.145754565489866,0,0
X600036.CH.EQUITY,0,0,0.0386690761829529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869073683342064,0,-0.125892128873849,0,0,0,0,0.605380882547532,-0.0313386462904535,0,0,0,0,0.215872775291672,0,0,0,0,0,0,0,0,0,0.0840550585415883,0,0,0.182378329500772,0,0,-0.000644411625264453,0,0.115110297374851,0,0,0.0223070570013766
X1299.HK.EQUITY,-0.00857130475229793,0,0,0,0.191140139399894,0,0,0,0,0,0,0,0,0,0,0,0,0.145106260131874,0,0,0,0.0805652094558597,0,0,0,0.0372768698272164,0,0,0.0509363352719107,0,0.0961095541423319,0,0,0,0,0,0,0.448570221999099,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0.0305535024710149,0,0,0,0,0,0,0,0.134097022689773,0,0,0,0,0.403098195669562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668028088663744,0.179528264334504,0,0,0,0,0.186553963952997,0,0.0489214377946977,0.0730420873429091,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.374621720404263,0,0.144514654914299,0,0,0,0,0,0,0,0,0,0.43553658210128,0,0,0,0,0.0408610241243953,0,0,0.119224046168589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053206028866948,0,0,0,0,0,0.111550097238577,0,0,0,0,0.0156795994888157,0,0,0
