,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X300059.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X600999.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601155.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,-1.73472347597681e-18,0.227930294627712,0,0,0,0.356597430281931,0,0.00489334884233435,0,0.0153760545005211,0,0,0,0,0,0,0,0,0,0,0,0,0.260279374324779,0.0270597464459315,0,0,0,0,0,0,0.0885943588889768,0,0.0710580652803542,0,0,0,0,0,0,0,0,0,0,0,0,-0.100459906646333,0,0.023124323677102,0,0,0
X601318.CH.EQUITY,0,0,0,0.0791728745680498,0,0,0,0,0.176638947082163,0,0.00527189161946751,0,0.0880368650393753,0.117944643341155,0,0,0,0,0,0.309209222933181,0,0.0607117163024391,0,0,0,0.114561626385394,0,0,0,0,0,0.0504129023706733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661233313042813,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.185150135725266,0,0,0,0,0,-0.0537559197053292,0.13977683395496,0,0,0,0.125631450118459,0,0.0760278050726468,0,0,0,0,0,0,0,0.424737061365486,0,0.0823684513434011,0,0,0,0,0,0,0,0,0,-0.137275151112212,0,0,0,-0.0300984859279894,0,0,0,0,0,0,0,0,0,0.0313006606726193
X601939.CH.EQUITY,0.514039864630468,0.0974063334512122,0,0,0,0,0,0,0.134957290101031,0,0.16516787288201,0,0,0,0,0,0.0100740525673415,0.117355327093548,0.0601281746035897,0,0,0,0,0,0,0,0,0,0.186335772914383,0,0,0,0.0471289702866709,0,0,0,0,0,0.064471879629391,-0.0901490111863588,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.0161122266876289,0,0.11055624392631,0,0,0.0243612804128453,0.470624727537678,0,-0.0175666942718161,0,0,0,0,0,0,0,0,0.121606374991986,0,0,0,0.0562269867390252,0,0.0884437820423427,0,0,0,0.0277133560753862,0,0,0,0.0334272998168003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601653918892446,0,0,0,-0.0576146304898157,-0.0427639273102199
X1299.HK.EQUITY,0,0,0,0,-0.0825657576150966,0,0,-0.0512816469477855,0,0.184433475098895,0,0,0,0,0.0706849059201928,0,0,0,0,0,0,0,0.125127493663063,0,0,0,0,0,0,0,0,0,0.0953928901894345,0,0.0179827149254675,0,0,0,5.75562175349461e-05,0.16216532092463,0.15607200400396,0,0.0924060706265981,0,0,0,0,0.293420008652989,0,0,-0.117062540575517,0,0
X601628.CH.EQUITY,0,0,-0.0542822573834753,0,0,0,0,0,0,0.23629350033472,0,0,0,0,0.0877095274456136,0,-0.0115529668853454,0,0,0,-0.0646515522255266,0,0.15762857453796,-0.0579080039923328,0,0,0,0,0,-0.0260942837324442,-0.00544883558130833,0,0,0.017981350896386,0,0,0,0.357641759485595,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0359636318232113,0
X601988.CH.EQUITY,0.0433296560189787,0,0,0,0.462175591741672,0,0.029902477295202,0,0,0,0,0.0513459511751156,-0.0285641383386354,0,0,0,0,0.184137555925486,0,0,0,0,0,0,0.0285223836826913,0,0,0,0,0,0,0,-0.117693424624928,0,0,0,0,0,0,0.112515693400978,0,0,0,0,-0.034731190941697,0.14553468777014,0,0,0,0,0,0,-0.0750850181811238
X5.HK.EQUITY,0,0.154530885097789,0,0.00402682404148517,0,0,0,0,0,-0.14812085931987,0.0654330687296114,0.0896563542146273,0,0,0,0,0,0,0,0,0,0,0.168232460574621,0.0118651688483145,0,0,0,0.16226751842076,0,0.0543133991939297,0,0,0.0932675588947645,0,0,0,0,0,0.270956429919116,0,0,0,0.121530558221715,0,0,0,0.0534512784968636,0,0,0,0,0,-0.08934515704926
X388.HK.EQUITY,0,0,-0.105223745986036,0,0,0.039569682086856,-0.13238435452935,0,-0.207981811597798,0,0,0,0,0,0,0,0,0,0,0,0,0.141051030236288,0,0,0.0363599701029333,0,0,0,0,0,0,0,-0.162950215918298,0,0,0,0,0.216208245689357,0,0,0,0,0,0.244770076986761,0,0.0289191487869401,0,0.0730790943262434,0,0,0.0879150064745888,0,0
