,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.134392665359781,0.0260265345631067,0,0,0,0,0,0,0.0713319711832572,0,0,0,0,0,0,0,0,-0.0641626193199867,-0.185984029997269,0,0.0215685431097862,0,-0.197343575350492,0,0,0,0,0,0.62799130920155,0,0.178579849347906,0,0,0,0,-0.00977781340308273,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.119002488286391,0,0.168297561401482,0.0154177070482341,0,0,0,0,0.0505904980356215,0,0,0,0,0,0.00779105211439745,0.0872525012293766,0,0,0,0,0,0.0682859398661637,0,0.0424003319776079,0,0,0,0,0,0.293909086892603,0,0,0,0,0,0,0.0405525638175995,0,0,0.0158442928535789,0,0,0,0,0,0
X601939.CH.EQUITY,0.198401589362564,0,0,0,0,0,0,0,0,0.119325400939804,0,0,0,0,0,0,0,0.0941023804860879,0,0,0,0,0,0,0,0,0,0,0,0.0860289759031294,0,0,0,-0.130312191109241,0,0,0,0,0.468050963895882,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,-0.0896691672513234,0,0,-0.42705664922047,0.176521997755903,0,0.568832059289734,0,0,0,0,0.40082379554883,0,0,0,0,0,0,0,0,-0.255972543019973,0,0,0,0,0,0,-0.749580586924873,0,0,0,0,0,0,-0.109027454102318,0,0,0.328683901888748,0,0,0,0,0,0.160339304366041,0,-0.25399288797289,-0.441835951661755,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449331511330635,0,0,0,0.502021894809196,0,0,0,0,0.0596265146900671,0.000847451270197405,0,0,-0.0666671507490583,0,0,-0.221107047505168,0,0,0,0,0,0,0,0,0,-0.16568904955632,0,0.108230756653446,0,0,0,0,0,-0.110616268546586,0,0,0
X601988.CH.EQUITY,-0.0742856700044826,0,0,0,0.38299932985681,0,0,0,0,0,0,0,0,0,0,0.0824338644938701,0,0,0,0,0,0.477695662671094,0,0,-0.0928387460049364,0,0.0579253166248392,0,0,-0.327644824772735,0,0,0,0,0,0,0,0,0,0,0.0204392377348335,0,0,0.0310855652303766,0,0,0,0,0,0,-0.0497868077026205,0
X600036.CH.EQUITY,-0.0324952193110419,0.656768777520405,-0.03844551035392,0,0,0,0,0,-0.102977095594158,0.3800561701818,0,0.223003419674704,0,0,0,0,0.0666087671223222,0.0255263126591717,0,0,-0.198000941842802,-0.190581075004863,0,0,0.157164460142318,0,0,0,0.0991864978402885,0,0.17418707759307,0,0,-0.239443849211206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.0602029215291839,0,0,0.175177384602956,0.00441784685989558,0,0,0,0,0,-0.0235808717735922,0,0,0.00620442963728101,0.0945046407676023,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.220196186235831,0,0,0,0.00849928603579769,0,0,0.15610359211743,0,0,0,0,0,0,-0.00436105813331076,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.0367168714959608,0,0,0,0,0,0,0,0.0697153696235136,0,0,0.355825768086412,0,0,0,0,0,0,0.0112245995248507,0.0221631888192515,0,0,0,0,0,0,0,0,-0.0043532732121746,0,0,0,0,0.184454132792128,0,0.129910836360551,-1.73472347597681e-18,0,0,0,0,0.0107733734190681,0,0,0,0,0,0,0,-0.146515262221406
X601328.CH.EQUITY,0,0,0.0227635575709121,0,0,0,0.0799874960942484,0,0,0,0,0.333565105387089,0,0,0,0,0,0,0,0,0,0,0,0,0.253714193833882,0.100009400833572,0,0,0.0531023900085973,0,0,0,0,0,0,0,-0.22228763157603,0,0,0,0,0,-0.081006122386472,0,0.150361216579381,0,0,0,0,0,0,-0.371630773555986
