,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0.350542000116909,0.171156196936675,0.0293306841901372,0,0,0,0,0,0,0,0,0,0,0,0.178069643368991,0,0,-0.010421144341575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128994680306844,0,0.0321919579591525,0,0,0.0122253334287711,0,0.20721435402618,0,-0.0759508015103456,0.0689922806842727,0
X601318.CH.EQUITY,0,0,0,0.0669070281770964,0,0,0,0,0.128060295804219,0,0,0.0835974776209024,0.109737439950843,0,0,0,0,0,0.110383858645378,0,0.233036229402613,0,0.0521917730914225,0,0,0,0,0,0.0370829278496359,0,0.102723833572264,0,0,0,0,0.0197671098988746,0,0,0,0,0,0,0,0,0.0722709534544473,0,0,0,0,0,0,0,0.107804001418364
X601939.CH.EQUITY,0.0368677830732439,0,0,0,0.345026514146536,0,0,0,0,1.73472347597681e-18,0,0.222080526506445,0,0.00521267127583016,0,0,0,0.133969367638664,0,0.0788438742279856,0,0,-0.0886414075303471,0.211832345136413,0.243417999429289,-0.055218777385188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0390111297492177
X600036.CH.EQUITY,0,0.159501334494404,0,0,0,0.0480746286924705,0.0986331730866288,0.101067070685565,0,0,0,0,0.161205856133311,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35581799281614,0.0450814143634801,0.0618090131847423,0,0,0,0,0,0,0,0,0,0.0416809306422354,0,0.0684723830681549,0,0,0,0,0,0,0,0,0,0,0,0.0511978845555217
X601288.CH.EQUITY,0.0792880873904952,0,0.0881462345875083,0,0,0.143185779678331,0,0.392287047913692,0,0,0,0.0656755876768479,0,-0.0262053824138394,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117108632212574,0,0,0,0,0,0,-0.00944101614446388,0,0,0,0,0.0620533710231929,0,0,0.124438056237804,0,0,0,0,0,0,-0.0688337396729569,-0.080360330982864
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.113273867394839,0,0,0,0,0,0,0.127700005492891,0,0,0,0,0,0.0896247376565989,0,0,-0.0435591895686038,-0.116580115143758,0,0,0,-0.0256189883034828,0.293559942740374,0,0,0.537842084833008,0,0,0,0,-0.0714907791512626,-0.0334896701718407,0.175242008823658,0,0,0,0,0,0,0,0,0,0,0.0960261906350414
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.0359056719531899,0,0.277657497433665,0,0,0,0,0,0.106971403036013,0,0,0,0,0,0,0,0,0,0.00997562656629861,0,0,0,0,0,0,0,0,0,0.0563913177908557,0.00386099285435209,0,0.118782923907072,0,0.184434670822854,0.167739942433012,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0200184487074704,0.0945027911279384,0.21661046840135,0.107264065317373,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305290860481503,0,0,0,0,0.0215741692505641,0,0.229880305903572,0.0933729121297526,0,0,0,0.162071717489922,-0.12958080468821,0,0,0,0,0,0,0,0.0747871113414058,2.16840434497101e-19,0,0,0,0.0147580570484224,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.114522911241237,0,0.0808464445372271,0,0,-0.0402511557188254,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0909488612973267,0.127466291349595,0,0,0,0.197018227549923,0,0,0.0151530401985216,0,0,0,0,0,0,0.0277429301531965,0,0,0.322823073785246,-0.0501122707753432,0,4.33680868994202e-19,0,0.13427925444562,0,0,0,0.0885791168914645,0,0,0,0,0
X388.HK.EQUITY,0,0,-0.163051977516704,0,0,0,0.119659176766592,-0.120588521652156,0,0,0,0,0,0,0.242844192690191,0,0,0,0,-0.0908913621585035,0,0,0.223005795677985,0,0,0.205483271886529,0,0,0,0,0,0.151292030046758,0,0,0,0,0,0,0,0.115193171482259,0,0,0,0,0,0.045014796562185,-0.101293994805624,0,0,0,0.14798948188471,0,0
