,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X002142.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601155.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.238184602711436,0.083447358181036,0,0,0.240404772855792,0,0,0.0333101735102888,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131410234200677,0,0,0,0.0692837625203832,0.0145971608303757,0,0,0.0535596163511596,0.0867731989485751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.187546194717719,0,0,0,0,0.095658120126273,0,0.101919178692128,0,0.1631256350046,0,0.127008748625559,0,0,0,0,0.228094809106863,0,0,0,0,0,0,0,0,0.11353844199342,0,0,0,0,0,0,0.0188715843421832,0,0,0,0,0,0,0,-0.104705387288119,0,0.0665950606928413,0.0464008197127455,0,0,0.0578813033404222,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.161836465783243,0,0,0,0,0,0,0.15638640345833,0,0,0.0767018564661145,0,0,0,0,0,0,0,0,0.103095434392215,0,0,0.0557702002621818,0.0279017615120855,0,0,0,0.0658237776727345,0,0,0,0,0,-0.105185432537188,0,0,0,-0.0790249797458034,0,0,0,0,0,-0.0400520412509613,0.386554058369491,-0.0188365753900749,-0.0584218249464177,0
X601939.CH.EQUITY,0.625277129338332,0.170575310236165,0,0,0,0,0,0,0,0,0.0632073073300598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938653108380986,0,0,0,0,0,0,0,0,0,0,0.174582498396076,0,0,0,0,0,0,0,0,0,0,0.0952604853192807,0.00539646421696729,0,0
X601288.CH.EQUITY,0,0,0,0.177809126319186,0,0,0,0.439950985786578,0,0,0,0.00551399931633736,0,0,0,0,0,0,0,0,0,0,0,0,0.0559960574988839,0,0,0.0698010766883939,0,0,0,0,0.104746368917817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0357534118886766
X1299.HK.EQUITY,0,0,0,0,-0.0538624561257766,0,0,-0.0693083733161299,0,0.187639401362733,0,0,-0.00237256600948927,0.0505904285464815,0,0,0,0,0,0,0,0,0,0.124215806049895,0,0,0,0,0,0,0,0,0.0825122247717514,0.0152857553153339,0,0,0,0.00843766066092118,0,0.172359931617646,0.156927735594636,0,0.0906690027967535,0,0,0,0,0.29895042497613,0,0,-0.106946502271348,0,0
X601628.CH.EQUITY,0,0,-0.137434478170764,0,0,0,0,0,0,0.095271339201441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490910252943214,0.104142618507932,0,0,0,-0.040899536907559,0,-0.0797491704973094,0,0,0.381832052647248,6.93889390390723e-18,0,0.395459923777293,0,0,0,0,0,0.0445373329767582,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0513834068732751,0,0,0,0.450775456468784,0,0,0,0,0,0,0.0689620037870218,-0.0345778886187894,0,0,0,0,0.222035828474935,0,0.0472603788842653,0,0,0,0,0.0170015849882486,0,0,0,0,0,0,0,-0.104981083814017,0,0,1.38777878078145e-17,0,0,0,0,0.116090801720261,0,0,-0.0473048295070055,0,0.123903242272028,0,0,0,0,0,0,-0.0836504446006852
X5.HK.EQUITY,0,0.227178414986754,0,0.0747095388813794,0,0,0,0,0,-0.0983388887284578,0.0514601349932142,0.0612814681323077,0,0,0,0,0,0,0,0,0,0,0,0.230782001977018,0,0,0.118086323523877,0,0,0,0,0,0,0,0,0,0,0,0.251495140958578,0,0,0,0,0,0,0,0.0538094881372434,0,0,0,0,0,-0.0524263302462638
X388.HK.EQUITY,0,0,0,0,0,0.105949177610863,0,0,-0.125235034689059,0,0,0,0,0,0,-0.0297438505520281,0.266691075925849,0,0,0,0,0,-0.0404322135380753,0,0,0,0,0,0,0,0,0,-0.312663240415035,0,0,0,-0.0931946904332866,0.331113311035786,0,0,0,0,0.0121253976718855,0,0.0194601423132491,0,0.111227835394797,0,0,0,-0.0333721087688287,-0.48720664309609,0
