,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.391720855678143,0.0682519587999328,0.10603603329424,0,0,0,0,0,0,0.218049118936451,0,0,0,0,0,0,0,0,0,0,0,-0.000794487893940501,-0.0265323910586381,0,0.0199375354196801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642892525028073,0,0,0,0.114172401170098,-0.0552583518074277,0
X601939.CH.EQUITY,0.43704491808326,0,0,0.134196459449679,0,0,-0.167900023822519,0,-0.0135453442400577,0,0,0,0,0.231702783254925,-0.0509630883696217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257704724201549,0,-0.080061178032368,0,0
X601318.CH.EQUITY,0,0,0,0,0.215558522192822,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0306499683367965,0,0,1.38777878078145e-17,0,0,0,0.185192199338877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258381118738053,0,0,0,0,0,0.221481482649538,0,0,0,0,0,0,0.104651704409532,0,0,0
X601288.CH.EQUITY,0.335057427708452,0,0,0,0.260425514828736,0,0,0,0,0,0.0231405725732184,0,0,0.112525551062117,0,0,0,0,0,0.100664792805568,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.120889252714066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.498278484870127,0,0,0,0,0,0.301846041941758,0,0,0,0,0,0.00251196797119488,0,0.0222300242337463,0,0,0,0,0,0,0,0,0.103958514315461,0,0,0,0,0,0,0,0,0,0,-0.386401018314194,0,0,0,0,0,0,0.21337543192283,0,0,0,0,0,0,0,0.476079072157261
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.314144897767244,0,0,0,0,0,0.0789596038623143,0,0,0,0,0,0.00868123068557518,0,0,0,0,0,0.174834503741006,0.0471673178729792,0,0.0759370147223367,0,0,0,0,0,0,0,0,0.172068141137178,0,0,0,0,0.0988142320013821,0.0263198379546231,0,0,-0.00230794729667438,0,0
X1299.HK.EQUITY,0.0777760808971723,0,0,0,0,0,0,0,0.136039627219205,0,0,0,0,0.0977222537443102,0,0,0,0,0,0,0,0,0.00816878608268132,0,0,0,0,0,0.226914349530746,0,0,0,0,0,0,0.175056003989751,0,0,0,0,0,0,0.0667896060524926,0.0022344673736422,0,0,0.107230846245841,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0415096775753096,0,0,0,0,0,0,0,0,0.13639031855257,0,0,0,0.515166720862635,0,0,0,0,0,0,0,0,0,0,0.211219987373244,0,0,0,0,0,0,0,0,0.0490744585283691,0,0,0,0,0
X601628.CH.EQUITY,0.037430320847936,0,0.0651959386876486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202593356545806,0,0,0,0.194760165670872,0,0,0,0,0,0,0.0900226432853661,0,0,0,0,0,0,0,0,0,0,0,0,0.0826762555562817,0.0415362247338546,0,0,0,0,0.0397865253083699,0,0,0.0918916298750759,0,0.0107513467135722
X601658.CH.Equity,0,0,0,0,0.213817773279885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288603233514025,0,0,0,0,0,0.0361935463150074,0,0.376008607912443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.270370418467626,0,0,0,0
X601328.CH.EQUITY,0.0735693508550006,0,0,0.497700633277181,0,0,0,-0.0578729410705751,0,-0.0596209122614564,0,0,0.0339670603769339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206829473318205,0,0.0896420953972232,0,0,0.178237420156621,0,0,0,0,0,0,0,0,0,0,0,0,0.103306485056023,0,0,0,0,0
