,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.225573388568321,0,0,0.341453065496357,0,0,0,0,0,0.248481610471593,0,0,0,0,0,0,-0.059864307080454,0,0,0,0,0,0,0,0,0,0,-0.046339850061418,0,0,-0.13325081497747,-0.0258360018475906,0.0936643200417403,0,0,0,0.0417371905957393,0,0.104548230522585,0,0,0,0,-0.124876789616538,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.143739726447779,0,0,0,0.0198644357184515,0,0,0.20374550321496,0.023970488496696,0.0039601586784473,0,0,0,0,0,0,0.0704232938746128,0,0,0,0,0,0.0590569866150704,0,0,0,0,0,-0.0336065090562971,0,0,0,0,0.551021577812222,-0.0792974169752587,0.00840840119230457,0,0,0,0.060709228061443,0,0,0,0,0,0
X601939.CH.EQUITY,0.199233971501339,0,0,0,0,0,0,0,0,0.00654614087166172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425905744948076,0,0,0,0,0,0,0,0.112305326204476,0,-0.0494148623065508,0,0,0,0,0,0
X601288.CH.EQUITY,0.0134148637554378,0,0,0,0.050905882990971,0,0,0,0.0088539951454083,0,0,0,0.0881865533701539,0,0,0,0,0,0,0,0,0.362404959604557,0,0,0,0,0.066244752007454,0,0,0,0,0,-0.0598640377787708,0,0,0,0,0,0,0.212901571979009,0,0,0,0,0,0,0,0.0804778663297644,0,-1.73472347597681e-18,0,0
X5.HK.EQUITY,0,-0.0634862870227405,0,0,0,0,0,0,0,0,0,0,0,0,0.124260225049658,0,0,0.127833412418228,0,0.00271677883720157,0.291336037346838,0,0,0.436275844125574,0,-0.0510308422847018,0,0,-0.270205025434035,0,0,0,0,0,0,0,0,0,0,0,0,0.0175617101256321,0,0,0,0,0,-0.153004428681776,-0.0842615585697391,0.137196750268943,-0.0619465787571107,0
X601988.CH.EQUITY,0.0898198724716403,0,0,0.393999530899691,0,0,0,0,0,0.0952424190866286,0,0,0.100816903289828,0,-0.0099763323640267,0,0,0,0,0,0,0.259096558472479,-0.0943574465570585,0,0,0,0,0.147207370854387,0,0,0,0,0,0,0,0.106186726564364,0,0,0,0,0,0,0,-0.0503278792715522,0,0.0100482536908424,0,0,0,0,-0.00187786300174827,0.0803679629316623
X600036.CH.EQUITY,0,0.70710699120326,0.0171048229760023,0,0,0,0,0,-0.182555542783413,0,0,0,-0.101107596631152,0,0,0,0,-0.0926893840542707,0.12448119057946,0,0,0,0,0,0,0,0,0,0,0,0.122124847400303,0,0,0,0,0,0,0,0,0.0750767959053165,0,0.212899597325311,0,0,0,0,0.00288703013870981,0,0,0,0,0.156092246621726
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.084519600708807,0,0,0,-0.134477309569788,0,0,0,0.241373462697698,0.0652702814469706,0.238431132327372,0,0,0.347428474384743,0,0,0.0639840290582613,0,-0.0221370294675747,0,0,0,0,0,0,0,0.0716805691137923,0,0,-0.0338264796052121,0,0,0,0,0,0,0,0,0,0,0,0,-0.171643216594189
X601628.CH.EQUITY,0,0.130118053526435,0,0,0,0,0,0,0,0.0431117166474116,0,0,0,0,0,0.24044690072622,0,0,0,0.0481340598597746,0,0,0.154995638552219,0,0,0,0,0,-0.0302813251683919,0,0,0,0,0,0,0,0,0.214547281763058,0,0.113507641015402,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19
X601166.CH.EQUITY,0,0,0,0,0,0.299279014383094,0.0120000943860649,0,0.0586195891609496,0,0,0,0,0,0,0.484490597153312,0,0,0,0,0,0,-0.273056362067948,0,0,0,0,0.348900524791225,0,0,0,0,0,0.0383741225884139,0,0.293625181893752,0,0,0,0,0,0,0,-0.0602369969900047,0,0,0,0,-0.123339786004911,0,0,-0.155811742398568
