,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.466818992313118,0,0,0.416352392423749,0,0,0,0,0,0,0,0,0,-0.0622797783488062,0,0,-0.0584467790352938,0,0,0.0192390301402404,0,0,0,0,0,0,0,0,0,0,0,0,0.226621669600188,0,0,0,0,0,0,0,0,0,0,-0.095355791441451,0,0,-0.191717822655376,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0158089847701414,0,0,0,0,0,0,0.167839217062617,0,0,0.263828180222233,0,0,0,0,0,0,0,0,0,0,0,0.0373808858072626,0.0195911997931973,0,0,0,0.0881508991962075,0,0,0,0,0,0.356325954567917,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.174658905517258,0,0,0,0,0,0,0,0,0,0.0452047659258422,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.115794341494707,0,0,0,0.0300512973579622,0.399108942580726,0,0,0,0,0,0,0,0,0,0.109629759778358,0,0,0,0,0,0,0,0.0457967180745165,0,-3.46944695195361e-18,0,0,0,0,0,0
X601288.CH.EQUITY,0.0445947402894762,0,0,0,0,0.0757446916772438,0,0,0,0,0.0849704849326722,0,0,0,0,0,0,0,0,0,0.0638599029043827,0,0,0,0,0.148008301875659,-0.0411462318037392,0,0,0,0,0,-0.000294568686431807,0,0,0.0208291447591297,0,0.0108882107438488,0,0.262108935894359,0,0,0,0.237493469228971,0,0,0,0.0369600422612403,0,0,0,0
X5.HK.EQUITY,0,-0.0937943396787296,0,0,0,0,0,0,0,0,0,0,0,0,0.053614251258627,0,0,0.0898550840786214,0,0.33486481041994,0,0,0.417847296860135,0,0,0,0,-0.0174888521873306,-0.2253507022393,0,0,0,-0.0506355324514592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137768217464416,-0.0701835375213838,0.17982735187999,-0.0448095829207295,0.00988131630148475
X601988.CH.EQUITY,0.166144534665994,0.00333132417359649,0,0.38196533627822,0,0,0,0,0,0.105744430429104,0,0,0.138453679768655,0,0,0,0,0,0,0,0,0.0667673734960644,0,0,0,0,0.0374868308724148,0,0,0,0,0,0,0.131476743257845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0.116966049379615
X600036.CH.EQUITY,0,0.303090642627637,0,0,0,0,0,0,0,0,0,0.142303281821727,0,0,0,0,0.0268126772561237,0,0.017281232817275,0,0,0,0,0,0,0,-0.0276267671927924,0,0,0,0.0334939426243856,0.165919470223505,0,0.110501091988302,0.0341650136748524,-0.171928022629436,0,0,0,0.201544575670223,0,0,0,0,0,0,0,0,0,0.126971910190771,-0.0805011344184443,0
X1299.HK.EQUITY,0,0.0423758798642885,0,0,0,0,0,0,0,0,0,0,0,-0.101522604512148,0.0052455697741552,0.015421468273014,0,0.282930897158823,0.165606395501087,0,0.293684612130572,0,0,0.233266368047002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127677853669164,0,0,0,0,0,0,0,0,0,0,0,0,-0.21083827680609
X601628.CH.EQUITY,0,0.184314334915109,0,0,0,0,0,0,0,0.0398297229671179,0,0,0,0,0,0,0.222050763916697,0,0,0,0.113898313531859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780769861136621,-0.0622188487819574,0.166061699343951,0,0.011527068658662,0,0,0,0,0,0,0,0,-0.0962146386593077,0
X601166.CH.EQUITY,0,0,0.111436294048486,0,0,0.266934292579777,0.0944426035785691,0,0,0,0,0,0,0,0,0,0.273147750263801,0,0,0,0,0,0,0,0,0,0.10576888256639,0,0,0,0,0,0,0.315554513140847,0,0.121598489329893,0,0,0,0,0,0,-0.105073433508608,0,0,0,0,0,0,0,0,-0.0994842841024097
