,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.0511945845814711,0.205375233798396,-8.67361737988404e-19,0.0415875521683194,0.0286341792973499,0,0,0,0,0,0,0,0,0,0,0.2012397077307,0,0,0,0,0.0223900030143618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624914054946377,0.00258627669130549,0,0.0292597780862891,0,0,0.102084098690896,0,-0.0353156254912357,0,0
X601318.CH.EQUITY,0,0,0.0977031816848981,0,0.100649612000261,0,0,0,0.120772887640145,0,0.0981788078233287,0,0.0381949090814739,0,0,0,0,0.0680536099064052,0,0.190394721713679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436345111170764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146882517526969
X601939.CH.EQUITY,0,0,0,0.0764780677855662,0,0,0,0,0,0,0.10903746930887,0,0,0,3.46944695195361e-18,4.33680868994202e-19,0,0,0,0,0,0,0.640823021232213,0,0.150097521981958,0,0,0,0.082142442262816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.108389154521464,0.118287199616074,0.0375160270027375,0,0,0.133341198385165,0,0.377240316293276,0,0,0.0617218509076912,1.73472347597681e-18,0,0,0.0266738902835001,0,0,0,0,0,0,0,0,0,0,0,0,0.0883701276296993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035867893635402,0,0,0,0,0,0,0,0,-0.0362678940047602,-0.0753522043306078
X600036.CH.EQUITY,0,0.131503972154421,0,0,0,0,0.200209665974475,0.0223896684171995,0,0,0,0,0.173525405370728,0,0,0.127109379912469,0,0,0,0,0,0,0.175573114463141,0.24581865004813,0,0,0.00129239835519209,0,0,0.0372775038913215,0,0,0,0,0,0,0,0.00461091030154494,0,0.0711903844321015,0.0196388484400431,0,0,0,0,0,0,0,0,0,-0.0669115987167229,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.05586949025373,0,0,0,-0.132683053406147,0,0,0,0,-0.0428931391464779,0.107376729345884,0,-0.0502137962719477,0,0,0,0,0,0,0,0,0,0,0.670345359289056,0,0,0,0,0,0,0,0.0739933454122432,0,0,0,0,0.190495814935955,0,0,0,-0.017283004264333,0.14387483351812
X1299.HK.EQUITY,0,0,-0.0956131868771479,0,0.114052962127315,0,0,0,0,0,0,0.192429112058597,0,0,0,0,0,0,0,0,0.138990987728776,0,0,0,0,0,0.164640606688444,0,0,0,0,0,0.0493197020557985,0,0,0,0,0,0,0.0329988798442844,0.132635655474066,0,0.0862557265448188,0,0.0489562015011455,0.118243724083578,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,-4.33680868994202e-19,0.663337780698016,0.158379599053708,0,0,0,0,0,-0.00367629736603536,0,0,0,0,0,0,0,0,0,0.0842008183017979,0,0,0.237460527778558,0,0,0.00781771340830785,0,-0.0238956583640161,0,0.1004810540678,0,0.132676007709703,-0.0108238318452484,0,0,0,0,0,0,0,0,-0.0188401561177549,0,-0.0324529990888669,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.00848036963451248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130309401435076,0,0,0,0,0,0.0852869366417692,0.179393269174831,0,0.0145256152693011,0,0,0,0,0,0,0,0,0,0,0.345801016912316,0,0,0,0,0,0.152210043556359,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0850496586792895,0,0.0419119610326025,0.0376636654885331,0,0,0,0,0.0348504307710685,0,0.123162726492081,0,0,0.0439815818783203,0,0,0,0,0,0,0,0.158185992269895,0,0,0,0.391089747162077,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0.108605256275037,0,0.089158328780512,0,0,0,0,0,0.324238400715375,0,-0.0330339777695365,0,0,0,0,0,0,0,0,-0.0650487100362662,0,0,0,0,0,0,0.286999538720458,0.280953240737958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134858468564937,0,0,-0.175170598192509,0,0,0.0375439239219556,0,0
X388.HK.EQUITY,0,0,-0.0350067609994053,0,-0.110966263851123,0,0.132710620573213,0,0,0,0,0,0,0,-0.128135193287187,0,0,0,0,0,-0.111813967204861,0.544373963320727,0,0,0,0,0.178853421227098,0,0,0,0,0,-0.0309265369922961,0,0,0,0,0,0.0961596208738171,0,0,0.135071938134248,0.0304446797779727,0,0,0,0,0,0,0,0.12354789280449,0,0
X000001.CH.EQUITY,0,0.112421265061121,0,0,0.460679216660901,0,0,0,0,0,0,0.0847931135125841,0,0,0,0,0,0,0,0.0540103367476453,0,0,0,0.389478093814257,0,0,0.222341844754284,0,0,0,-0.279186410899356,0,-0.0786202346674821,0,0,0,0,0,0,0,-0.0157060455323609,0,0,0,0,0,0,0,0,-0.134185344062139,0.0834331052608756,0,0.0167337586234801
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0612225599821227,0,0,0,0,0,0,0.416533431387443,0,0,0.0335831308101195,0,0,0,0,0,0,0,0,0,0,0,0.0441663646449772,0,0.208201857319795,0.0463739120102771,0,0,0,0,0.234934632669297,0,0.0458852444885525,0.0327455685208043,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.0365470622803983,0,0.046904596646278,-0.066425555434558,0.309903261801715,0,0,0,0,0.0715844963512782,0,0.255684181027018,0,0,0,0,0,0.104375908364484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544370481660348,0,0,0,0,0,0.082284456040271,0.015788318767116,0,0,0,0,0.0656352745732122
X000002.CH.EQUITY,0,-0.0257452409125168,0,0,0.097376127866696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231689193945632,0,0,0,0,0,0.432630497380502,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101130050463339,0,0,0,0,0,0,0,0,0,0.105904800723896
X601328.CH.EQUITY,0,0.0191407138005536,0,0,0.0095685889111558,0,0,0,0,0,0.0148956066063982,0,0,0,0.0454764494022339,0,0,0.220533173736335,0,0,0,0,0,0,0.302783682827876,0,0,0,0.0594498267431573,0,0,0,0,0,0,0,0,0.0312189864150346,0,0,0,0,0,0,0,0,0,0,0.00261075468336817,0,0,0,0
