,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.221901944313812,0,0,0,0,0.384152278231392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265335065782891,0,0,0,0,0.0179417364340269,0,0,0.0897734205409754,0,0.0659336249274472,0,0,0,0,0,0,0,0,0.0131771333979549,-0.00787180537063394,0,0,0,-0.098375398250837,0,0,0,0
X601318.CH.EQUITY,0,0,0.0284425933179624,0,0,0,0,0,0.207514160550213,0,-1.73472347597681e-18,0,0.19336746127981,0,0.098003801750312,0,0.0830751528715677,0,0,0,0,0.135173764123249,0,0,0,0,0,0.174151183305468,0,0.181514782109352,-0.0307061580733827,0.0561192761513369,0,0,0,0,0,0,0.0457239154662327,0,0,0,0,0,0,-0.118843172480122,0.0493921057685517,0.0765448061811559,0,0,0,0,0
X601939.CH.EQUITY,0.510334125118299,0.0755712265696076,0,0.0847150070542599,0,0,0,0,0.134437600787253,0,0.156092432677935,0,0,0,0,0,0,0.0955091433853729,0.0571221277590108,0,0,0,0,0,0,0.00991589551429805,0,0.146151312966041,0,0,0,0,0.147503122455507,0,0,0,0,0,0,0,0,-0.123993499379199,0,0,0,0,0,0,0,0,0.101401139342804,0,0
X600036.CH.EQUITY,-0.0311787498778135,0,0,0,0.21621127172631,0,0,0,0,-0.171011145818877,0.0497434585582667,-0.00437924539243529,0.0850791958912824,0,0,0.16109899058135,0,0,0.150617479984741,0,0,0,0,0,0,0.412202625111874,0,0,0,0,0,0,0,0,0,0,0,0,-0.0308460694311872,0,0,0,0,0,0,0,0,0,0,0,-0.0566964500427734,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.0950449485557569,0,0.183230299619806,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192331014050216,0,0,0,0,0,0,0,0,0.12641952929574,0,0.009380496200598,0,0,0,0.0817602837519189,0,0,0.122203414274778,0,0,0.1508630090603,0,0,0,0.208063196001845,0,-0.135385178942358,0,0
X601288.CH.EQUITY,0,0,0.00818708177134884,0,0,0,0,0.528789253419508,0,-0.0825843263991119,0,0.0300914446015652,0,0,0,0,0,0,0.0517513750938709,0,0,0,0,0.0687257407410585,0.153257834878915,0,0,0.105736159482298,0,0,0,0,0.0879074050481211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318976235741102,0.00271231516970672,0.00573377340280648,0.0461902147659211,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00991158302556529,0,0,0,0,0,0,0,0,-0.152095130609734,0,0,0,0,0,0,0,0,0,0,0,0,0.429662722282299,0,0,0,0,0.0718174736686167,0,0,0,0,0,0,0,0,0,0,-0.0169360557811355,0
X601988.CH.EQUITY,0,0,0,0,0,0.404064545662608,0.0846160825203355,0,0,0,0,0.0439453446417862,0,0,0,0,0,0.148059577739892,0,0,0,0,0,0,0.103333089736426,0,0,0,0,0,0,0,-0.172405781347373,0,0.0442204679094018,0,0,0,0,0,0,0.0689221659404385,0.133131386613534,0,0,-0.0153216607810563,0,0,0,0,0,0,-0.085665909778273
X5.HK.EQUITY,0,0.153186226642116,0.085555583942992,0,0,0,0,0,0,-0.137684401588869,0.0361125436310115,0,0,0,0,0,0,0,0,0,0,0,0,0.117527408551918,0,0,0.166355892406431,0,0.0999090126447253,0,0,0,0,0,0,0,0,0,0.291586667226796,0.0462802634418642,0,0,0,0,0,0,0,0.0361526148541702,0,0,0,0,-0.095883930324889
X388.HK.EQUITY,0,0,0,-0.0784977042258342,0,0,-0.100039125288464,0,-0.085273545973327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.194401497474155,0,0,0.105444453281983,0,0,0,0,0,0,0.446801489381071,0.0694186866791967,0,0,0,0,0.115814520370769,0,0.120138620099507,0,0
