,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.288738268791143,0.0981818926059194,0.0807636865482272,0,0,0.268913654458941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143683497125118,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0946463077170111,0,0,0,0,0,0,0,0,0,0,0,-0.0506728743285828,0,0,0
X601318.CH.EQUITY,0,0,0.241885016630805,0,0,0,0,0,0.101929310960935,0,0,0,0.0602856404180898,0,0.0310329523698904,0,0,0,0,0,0.178160200072188,0,0,0,0,0,0,0,0,0,0,0,0.0429618660361601,0,0,0,0,0.1087470827562,0,0,0,0,0,0,0.0266818784878099,0,0,0,0,0,0,0,0.100435325353313
X601939.CH.EQUITY,0.420648705851201,0.270619616594208,0,0,0,0.0265246672618473,0,0.384155050420453,0,0,0,0,0,0,0,0,0.0298530822077768,0,0,0,0,-0.11162881185044,0,0,0,0,0,0.127065817935161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134587376035022,0,0
X601288.CH.EQUITY,0,0,0.0101030958024185,0,0,0.0935032198567634,0,0.455165028217057,0,0,-0.0929083656902676,0.140488874894172,0,0,0.0337209769142743,0,0,0,0,0,0,0,0.0171874143495764,0.0410891332928113,0,0,0,0.0505792787768487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533104894128807,0,0,0,0.0425511259912085,0,0,0,-0.0440337623113912
X600036.CH.EQUITY,0,0.117201098894806,0,0,0,0,0.233183795285929,0,0,0,-0.0203751747357323,-0.0462279102863803,0.0968800128097776,0,0,0.122474374132021,0,0,0,0,0,0,0,0,0.467677911853477,0,0.125897766897883,0.104601755283394,0,0,0,0,0,0,0.00621085686208827,0,0,0,0,0,0,0,0,0,-0.0328638885874896,0,0,0,0,0,-0.102940405788626,0,0.0496148763833497
X601628.CH.EQUITY,0,0,0,0.0775324866191147,-0.0208951874001834,0,0,0,0,0,0,0,0,0,0,-0.186912624566676,0,0,0,0,0,0.0552169499162494,0,0,0.035205775541432,0,0,0,0,0,0,0,0,0.0093657376274691,0.66416134152494,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079163306216927,0.0079670313303276,0,0,0.239152287193967
X1299.HK.EQUITY,0,0,0,-0.0178680435246909,0,0,0,0,0,0,0.073632593915478,-0.0525044708712813,0,0,0,0,0,0,0,0.031524328936787,0,0,0.153432880066279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108628086248286,0.122895847297407,0.162393862719378,0,0.147817519654018,0,0,0,0,0,0,0.269221420009296,0,0,0
X601988.CH.EQUITY,0,0,0.100131072764828,0.482173813555419,0.0822912621576784,0,0,0,0,-0.00277023157846323,0,0,0.214042357431883,0,0,0,0.0720833535969704,0,0,0,0,0,0.0399053814039157,0,0,0,0,0,0,0,0.0219614573136675,0,0,0,0,0,0.0299667929285478,0,0,0,0,0,0.0368912933590652,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0917640929098852,0,0,0,0,0,0,0,0,0,0,0.000473792025437604,-0.107491736107562,0,0,0,0,0,0,0.145920919297177,0,0.16779831739537,0,0,0.120077206575011,0,0,0,0,-0.0447705346426014,0,0.103987997513899,0,0,0,0,0,0.331806190681595,0,0,0,0.203138572638517,0,0.0525995751226639,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.02803919158564,0.049054870807946,0,0,0,0,0,0.0912186902183089,0.0965454598339889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199358935770108,0.394983757396296,0.0635271496008102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0849315425096974
