,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.144146708294571,0,0.0166139112238778,0,0,0,0,0,0,0.283204400361713,0.24399760383195,0,0,0,-0.0941449224515473,0,0,0,0,0,0,0.0185808505003783,0,0,0,0,0,0,0,0,0.262944009343084,0,0.0250034161503618,0,0,0,0,0.0403607036598324,0,0,0.0600176922014124,0,0,0,0.0207683396200672,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0496822370570879,0,0,0.225343012099858,0,0,0.152464506463794,0,0,0,0.0577737790270001,0,0,0,-0.111901593914392,0,0,0.00296487663531029,0,0,0,0,0,0,0,0,0,0,0.174682873081958,0,0,0,0,-0.289392447392531,0,0.30697957661167,0.0345594513961925,0.181056262456848,0,0,0,0,0.0847595458194926,0,0,0,0
X601939.CH.EQUITY,0.482640658505442,0,0,0,0,0.179166349164359,0,0,0,0,0,0,0,0.0697580184603636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365862651784033,-0.111109909467114,0,0,0.0437168918171875,0,0,-0.0470689183317419,0,0,0,0,0,0
X601288.CH.EQUITY,0.547270225638173,0,0.101365279162333,0,0.0476499578710769,0.0645878456650916,0,0,0.060151362360398,0,0,0,0,0,0.036420015696473,-0.0066361068839406,0,0,0,0,0,0,-0.0188077493033235,0,0,0,0.0498085803924697,0,0,0,0,0,0.113888630486275,0,1.73472347597681e-18,0,0,0.108365389731764,0.120937569003025,0,0,0,0,0,0,0,0,0,0,0,0,-0.0779666665602271
X5.HK.EQUITY,0,-6.93889390390723e-18,0.183231628536413,0.0469079267544321,0,0,0,-0.116839029024183,0,0,0.138804165809932,0.211572064617934,0,0,0,0,0,0.660982466399051,0,0,0,-0.0952775464966771,0,0,0,0,-0.166664882596011,0,0,0,0,0,0,0,0.0278166829607674,0,0,0,0,0,0,0,0,0,0,0.177798062414293,0,0,0,0,0,0
X601988.CH.EQUITY,0.0426730789337568,0,0.171349364080815,0.13995969525703,0,0,0,0,0.0947208390796611,0.153458789048093,0.0501700278983671,0,-0.305085743538513,0,0,0,0,0,-0.0192455680891355,0,0.35057407108827,0,0,0,0,0,0.0865977913007929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205731715181693,0,0,0,0,0,0,0.0404249343535338
X600036.CH.EQUITY,0,0.227667694453963,0,0,0,0,0,0,0,0,0,0.0827246835778668,0,0.191951413163489,0,0.116981044812014,0,0,0,0,0,0,0,0.137041983065043,0,0,0,0,0,0,0,0,0,0.179978573933461,0.0188713686278095,0,0,0,0,0.0488102261362557,5.2058933423037e-05,0,0,0,0,0,0.0556059502433302,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0614239256844446,0,0,0.0320440319029407,0,0,0,-0.00693804311619402,1.73472347597681e-18,0,0.153952691780401,0.229487258987795,0,0,0,0,0.181396976253557,0,0,0,0.182363289141862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167791334524541,0,0,0
X601628.CH.EQUITY,0.243744818380622,0.288882845722483,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.00630163212114748,0,0,0,0,0,0,0,0.0562041841898901,0,0,0,0,0,0.0880422273633334,0,0,0,0,0,0,0,0,0,0,0,0,0.0409158042268858,0,-0.17162771881399,0,0,0,0.203648889249153
X601166.CH.EQUITY,0.176910860964439,0,0,0,0,0.0759745008117265,0.284649900547676,0,0,0,0,0,0,0.0791065149835083,0,0.477862026784252,0,0,0,0,0,0,0,0,0.0781160958663163,0,0.045248334915131,0.0253512411172019,0,0,0,0,0.00133191256295614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
