,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601658.CH.Equity,0,0.0516053068004688,0.041495440478644,0.224120398837537,0,0,0,0,0,0,0,0,0,0,0,0,0.138653664642007,0.00927796441239013,0,0.0250494433582932,0,0,0,0,0,0,0,0.0324519810311258,0,0,0,0.199646765930554,0,0,0,0,0.0173927228292251,0,0,0.0858350959549612,-0.0275131682218948,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0101643892683031,0.115468927536051,0,0,0,0.320786040450915,0,0.0145116537147453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780320634873476,0,0,0,0,0,0.178423559662158,0,0,0,-0.059389240514613,0.133490657321745,0,0,0,0.28366579256402,0,0,-0.0123542573453266,0,0
X601166.CH.EQUITY,0,0,0.0342806392375056,3.46944695195361e-18,0,0.0284857486617346,0.191021683541543,0,0,0,0,0,0,0,0,0,0.0549943404212526,0,0,0,0,0.0589770162240322,0.0662195354141285,0.365161422316379,0,0,0,0,0,0,0,0.0365193512353852,0,0,0,0,0.0551607827361591,0,0,0,0,0,0,0,0,0,0,0,0.183512849577872,0,0.0102233917065719,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.67874077782666,0,0,0.0491386966015947,0,0,0,-0.0463054153935217,-0.0466816482085139,0,0,0.0188655431887633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161073017807165,0,0,0,0.0254720251063003,0,0,0,0,0,0,0,-0.0377452835674483,0,0
X000002.CH.EQUITY,0,0,0,0.188226572631635,-0.203678581848826,0,0,0,0.320807892188702,0,0,0,0.107298041236319,0.349195645075336,0,0,0.0229000521279409,0,0,0,0,0,0.131692792855511,0,0,0,0,0,0,-0.120077655557211,0.057633694951531,0,0,0,0,0,0,0,0,0,0,0,0,0.000333892182359556,0,0,0.0423360383771889,0,0,0,-6.93889390390723e-18,0,0.0692507471663239
X601328.CH.EQUITY,0.31129438028956,0,0,0.0158646903203713,0,0.0153776211019737,0,0,0,0.00198333777531553,0,0.00679163665454593,0,0,0,0,0,0.112218678887743,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159950224416946,0,0,0,0,0,0,0.0545611939754077,0,0,0,0,0,0.142868859295962,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.141965650697889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193132638323052,0,0,0,0,-0.0975821347797292,0.438957063790965,0,0,0,0.0568905386567399,0,0,0.0901788638789867,0,-0.0106694341414015,0.00814139765541586,0,0,0,0,0,0,0,0,0,-0.283934281874258,0
X600000.CH.EQUITY,0,0,0,0.106718526151547,0,0.424613930880932,0,0,0,-0.0528852594645356,0,0,0,0,0,0,0,0,0,0,0.0230721725395426,0,0,0,0,0,0,0,0.0723142824680424,0,0,0.0020481995545695,0,0,0,0,0,0,0,0,0,0.625649298918385,0,0,0,0,0,0,0,0.212131958537286,0,0,0
X601601.CH.EQUITY,0,0.261865166702517,0,0,0.292437842077206,0,0,-0.0136338934084477,0,0,0,0,0.140928534323587,0,0,0,0.0518595143676305,0,0,0.0665864019360476,0,0,-0.0810654380629827,0,0,0.0868933255441351,0,0,0,0,0,0,0,0,0.101791439213639,0.163859547158073,0,0.0370794917573122,0,0,0,0.00577886474380015,0,0,0.0159628638585037,0,0,0,0,0,0,-0.106384128915618,0
X601319.CH.EQUITY,0,0,1.38777878078145e-17,0.155726932014121,0,0,0,0,0,0,0,0,0,0,0.0585172911831968,0,0.26381118111886,0,0.0789444825178572,0,0,0,-0.0114856699951725,0,1.73472347597681e-18,-0.0300519375769462,0,0.088091170246054,0,0,-0.0448089461584965,0,3.46944695195361e-18,0,0,0.00356240289485486,0,0,0,0,0,-0.0150639718208581,-0.0316946970879036,0,0.065415613516741,0,0.233151607785526,0,0,0,0,-0.076874160162955,0
X16.HK.EQUITY,0,0,0,0,-0.022598904036282,0,0,0,0,-0.0178671754790922,0,0,0,0,0,0,0,0,0,0,0,-0.0890923187703372,0,0,0,0,0,0,0,0.206352779594694,0,0,0,0,0,0,0,0,0,0,0,0,0.472326274495467,0,0,0.125626633848856,0,0,0,0,0,-0.00153654383500663,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.107652393712953,0,0,0,0,0,0,0,0,0,0,0,-0.113341757032264,0.267645111014719,0,0.107180308648254,0.00398931204912413,0,0.0430290411351035,0,0,0,0,0,0,0,-0.0404703719497583,0,0,0,0,0,0,0.0736967461422155,0.347297695956821,0,0,0,0,0,-0.109738645330869
X1109.HK.EQUITY,0,0,0,0,0.114276156827506,0,0,0.0463299329219793,0,0.0802125440760502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2302744571649,0,0,0,0,0,0,0,0.156445715348346,0.126977301906732,0,0,0,0.0705355893073332,0,0,0.108699374725017,0,0,0,-0.0551815242863521,0.202344311341023,-0.0480865247949068,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0192412694893223,0,0,-6.93889390390723e-18,0,0,0,0.0451298852896762,0.0466844760752954,0.161925833041847,0,0.074148868551765,0,0,0,0,0,0.00465050147921997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018040581382509,0,0,0,0.167404329265373,0,0.572373005645734,0,-0.0506710165077724,-8.67361737988404e-19,0
X300059.CH.EQUITY,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.211623367546432,0,0,0,0,0,0,0,0,0,0,0,0,-0.0344011533736687,0.0174144885607422,0,0,0,0,0,-0.0139251246808747,0,0,0.219427394435471,0,0.0525410549637557,0.000219934869983436,0,0,0,0,0,0.056286980429592,0,0,0,0,0.250094452058523,0.205162580733024,0,0,-0.0282514128618892,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,-0.364762178983157,0,0,0,0,0,0,0,0,0.404494224867782,0,0,0,0,0.0310600926046603,0,0,0,0,0,0.210830638410693,0,0,0,0,0,0,0,0.295715771799397,0,0,0.00580034092640636,-0.00494964969086573,0,0,0.263415666412477,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,-0.21112544490465,0,0.363548436278218,0,0,0,0,0.146365955096822,0,0,0,0,0,-0.0926639852660885,0,0,0,0,0.0266540753610785,0.0921430361372045,0,0,0.350655097372694,0,-0.0231669007047266,0,0,0,0,0,0,0,0,0,0,0,0,0.0693784316894357,0,0,0,0,0,0.0490994216685172,0.0198363898457656,0,0.0217346209982734
X600048.CH.EQUITY,0,0.0053864305898845,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.497786837923648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188733895607541,0,0,0,0,0,0,0,0,0,0,0.0660093741671958,0,0.0428176539514229,0,0.118468652415009,0,0,0,0,-0.113478174458497,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.240646939600754,0,0.263057327733564,0,0.164789215900113,-0.0251253795619385,0,0,0,0,0,0,0,0,-0.309082952497552,0,0,0,0,0,0,0,-0.14475454286053,0,0,0.0287036797892528,0,0,0,0.286045944182302,0,0,0,0,0,0.0847073794835498,0,0,0,0,0,0,0,0,-0.3483164700267
X688.HK.EQUITY,0,0,0,0,0,0,0.0403300200351811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33495159668362,0,0.123330833602854,0,0,0,0,0,0,0,0.264232255062557,0,0,0,0,-0.210388950864336,0,0.287716746737909,0,0,0,0,0,0,0,0,-0.0122944169332445,-0.00425692924150007,0,0,0,-1.73472347597681e-18,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0.00668450516562424,0,0,0,0,0,0,-0.0869725605437965,0,0,-0.015051264487508,0,0,0.110599425545118,-0.098238289129948,0,0,0,0,0.0876632970336335,0,0.372564485900452,0,0,0,0,0,0,-0.122830595680511,0.698451109703137,0,0,0.0627596085487526,0.0957096916655328,0,0,0,0,0,0,0,0,0,0,0.274313801494436
X601818.CH.EQUITY,0,0.0547876887964862,0,0.125732903095152,0,0,0,0,0,0,0.117200537020622,0,0.268297902012622,0,0,0,0,0.0116186001825737,0,0.176417905039469,0,0,0,0,0,0,0,0.0329367332441925,0.0294569649220751,0,0,0,0,0,0,0.0518011273193205,0,0,0,0,0,0,0,0.00726263090079968,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0.0238931541085403,0,0,0,0,0.0258701982350514,0,0.20082976980531,0,0,0,0,0,0,0.061248854791425,0,0.0390636489969186,0,0,0,0.197274164860286,0,0,0,0,0,0,0,0,0,0.135266622174104,0,0.111017716953534,0,0,0.170706581784476,0.0663755734613424,0,0.0241686405428206,0,0.080827662012025,0,0,0,0,0,-0.012146696470135,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0162243979364507,0,0,0,0.0894244368692018,-0.203978691851627,0,0,0,0,0,0.0246233478204311,0,0,0,0.0896694602566547,0,0,0,0,0,0,0,0,0,0.355483365013158,0,0,0,0.0064284360439862,0,0,0,0,0,0,0.0382842425955985,0,0.143272050570991,0,0,-0.0452910953017506,0.07427131203075,0
X600837.CH.EQUITY,0,0,0,0.0178304179077746,0,0,0,0,0,0,0,0.345480961147681,0,0,0,0,0,0,0.115231808527935,0,0,0,-0.0199270369345881,0,0,0,0,0,0,0,0,0,0.310358517456307,0,0,0,0,0,-0.0189759897222434,0,0,0,0,0,0,0.0372046363905677,0,0.0844709972379209,0,0,-0.0285855684758143,0,0
X601336.CH.EQUITY,0,0,0,0,0.495962598889228,0,0,0,0,0,0,0,0,0,0.31142228108937,0,0,0,0,0,0,0,-0.213785578061626,0,0,0,0.0390801018188298,0,0,0,0,0,0.0862334785150277,0.0469365012140584,0,0,0,0.116179185541644,0,1.38777878078145e-17,0.0512259427678514,0,0,0,0,0,0,0.065483926268903,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0.00393041235387414,0,0.0355400870887518,0.072825062623339,0,0,0,0,0,0,0,0,0,0,0,0.140758330632015,-0.0185800065999226,0,0,0,0.0800948956177372,0,-0.121715407945809,0,0,0,0,0,0.206396918218806,0.125136441752519,0,0,0,0,0.077386504648969,0.0781554784669393,0,0,0,0,0,0,0.0477390487901899,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.0265017485077197,0.125802319495154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747722519458369,0,0,0.27944050931095,0.0937334599163014,0,0,0,0,0.248714683351983,0,0,0,0,0,0,0.16125354134778,0,0,0,0,0,0,0.159594984544556,0,0,0
X002736.CH.EQUITY,0,0,0,0,0.0666872759747138,0,0,0,0,0.0398721981639734,0,0.108493503722205,0,0.0551828291211799,0,0.0600553742963187,0,0,0,0,-0.0747085197884665,0,0.0334602420233607,0,0,0.105427117221951,0,0,0,0,0,0,2.77555756156289e-17,0.159057451594671,0,0,0,0,0,0.387291176680593,0,0,0,0,0,0,0,0,0.0840195487504065,0,0,-0.0671482724212923,0
X000166.CH.EQUITY,0,0,0.0950032876738101,0,0,0,0,0.0993497734017253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157263671404438,0,0.0771951406002751,0,0.28036344412256,0,0.0360967771313083,0,0,0,0,0,0,0,0.0358123437134626,0.124280185338701,0,0,0,0.0242029153077461,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.251550978793379,0,0,0,0,0,0,0,0,0,0,0,0.0277647374166881,0,0.258878612065969,0,0,0,0,-0.0733824982902145,0,0.0705799140069955,0,0,0.490806628467029,0,0,0,0,0.0626998976414357,-0.65114181064558,0,0,0,0,0.142610710702358,0,0,0,0,0,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0.078296787449717,0,0,-0.0781511667674502,0,0,0,0,0,0.049770768624774,0,0.730405933933656,0,0,0.0374817754329919,0,-0.0412785236612264,0,0,-0.0201038559541494,0,0,-0.141691651437518,0,0,0,0,0,0,0,0,-0.0118969427094019,0,0,0,0,0,0,0,0,0,-0.052265488100432,0.087549832568091,0,0,-0.0428865591398141,0
X12.HK.EQUITY,0,0.205435460724329,0,0,-0.128502030088933,0,0.0290945738347723,0.304089183109451,-0.231180343674781,0.0232399198640175,0,0,0,0.0458223262096863,0,0,0,0,0,0,0.59861142180225,0,0,0,0,0.123709296579842,0,0,0.186368227222396,0.205540198710187,0,0,0,0,0,0,0,0,0,-0.00996025540476521,0,-0.160904330064281,0,0,0,-0.174764142058296,0,0,0,0,-0.0401899526933501,0.0759973556581591,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.107044290619163,0,0,0,0.268429744254159,0.112542285701481,0,0,0,-0.0654354422176474,0,-0.261146349121871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0926923731764262,0,0,0,0,0.170168329547045,0,0,0,0.723691131083474,0,-0.0556409756821566,0
X601229.CH.EQUITY,0.337875856436587,0,0,0,0,0.245702177371706,0,0,0.109758597298636,-0.041604166424181,0,0,0,0,0.256676037927546,0,0,0,0,0,0.0441647238941844,0,0,0,0,0,0,0,0,0.194467049168646,0,0,0,0,0,0,0,0,0,0,0,0.0298312700278182,0,0,0,0.045069828721889,0,0,0,-0.180266982105824,0.206709370698227,0,-0.199033807386274
X823.HK.EQUITY,0,0,0,0,0,0,0,0.0695444178288023,0,0,0,0,0,0,0,0,0,0,0.0737672888365659,0,0,0,0,0,0,0,0,0,0.240132786730346,0,0.0948787145838079,0,0,0,0,0,0,0,-0.0793872689606981,0,0.321735618978865,-0.00888771367982751,0.133068464418221,0.0577069447118617,0,0,0,0.168081084172449,0,0,-0.0355382792519577,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37509945931986,0.0188050546639204,0.182734492488849,0,0,0,0,0,0.0185425558699802,0,0,0,0,0,0.039614391632554,0.102501651035587,0,0,0,0,0.377921476404251,0,0,0,0,0,0,0,0,0,0,-0.0543008733998357,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,-0.0774743762019952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343895052821309,-0.00213592094662854,0,0,0,0,0,0,0,0,0.0669289739417755,0,0.112859402544148,0,0,0.473862027403125,0,-0.0413868184404714,0,0,0,0,0,0,0,0,0.152344173845182,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.560438876128494,0,-0.0739449848432445,0.00987099340364153,0,0,0.198298683020752,0,0.0349437003550673,0,0,0,0,0,0,0,0,0.194399804222413,0.023419123928817,0,0,0,0,0,0,0,0,-0.0460207899634975,0,0,0,0,0,0,0,0,0.00333586557888317,0,0,0.0766723626385441,0,0,0,0,0,0,0.0124265288447645
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14601312053686,0,0,0,0,0,-0.27484013964323,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.168067973675094,0.211127169773318,0.0913745440962881,-0.0260487944373214,0,0,0.507517804262293,0,-0.118773921716059,0,0,0,0,0,-0.190283058091344,-0.120520278989739
FXI.US.EQUITY,0,0,0,0,0,0,0,0,0.0637611463424513,-0.145099589989433,-0.144108712657345,0,0,-0.113722547595283,0,0,0,-0.0282576753795116,0,0,0,-0.0187314025842302,0.0950835670120422,0,0,0,0,0,0,0.13087373748425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202372924762421,0,0,0.158239548970896,0,0,0,-0.25400615243708,-0.119806870343001
VXFXI.INDEX,0.157793656828964,0,0,0.0320317137208574,-0.0308928241010314,0,0,0,0,0,0,0,0,0,-0.122557458182243,0,0,0,0,0,0,0,0,0,0,0,0,-0.374356014272819,0,0,0,0,0,0.0194775676504862,0,0,0,0,0,0.00950833288156079,0,0,0,0,0.202777608550777,0,0,0,0,-0.362909847415615,0,0,0.334738320618437
CN2YR,0,0,0,-0.14906157112681,0,0,0,0.144304153417152,0,-0.0388666753865413,0,0,0,0,0,0,0,0,0,0,0,0,-0.424363889952688,0,0,0,0,0,0,0,0.148462641319015,0,0,0,0,0.0533197443341694,0,0,0,0,0.015117030234462,0,0.129299191280437,0,0,0,0,3.46944695195361e-18,0.257477151948503,-0.104809841431952,0.0704233665098718,0.175608941552148,0
