,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0.453665049026761,0.0935143782358598,0.0905864433494868,0,0,0,0,0,0,0,0,0,0,0,0.0759548072934248,0,0,0.0557252309811577,0,-0.0536963724677739,0,0,0.107105492353359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693895830189892,0.0152719670247786,0,-3.46944695195361e-18,0,0.00838814928161447,0.0305430503760343,0.220830715976185,0.0173138962678589,-0.108834259485166,0,0
X601318.CH.EQUITY,0,0,0,0.0657088009394323,0,0,0,0,0.12296881709984,0,0,0.0870694597108895,0.108954840177346,0,0,0,0,0,0.113631860304103,0,0.265300695891122,0,0,0,0.0504102979866289,0,0,0,0.0969694294127847,0,0.0367960530761083,0,0,0,0,0,0.0191177077318009,0,0,0,0,0,0,0,0.0698568373612891,0,0,0,0,0,0,0,0.0991241744554516
X601939.CH.EQUITY,0.252432795618998,0,0,0,0.182850398793018,0,0,0,0,0,-0.027104170772033,0.108761006589623,0,0.0733901475307732,0,0,0,0.0116133332694298,0,0.101873374415767,0,0,0.220112344085227,0,0,0.231965322450322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159019016250415
X600036.CH.EQUITY,0,0.116307852099119,0,0,0,0.0797940382494724,0.0720371836866452,0.126764866727956,0,0,0,0,0.168083438834148,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349521339083034,0,0,0,0.0770111949460923,0,0,0,0,0,0,0,0,0,0.123359016990349,0,0,0,0,0,0,0,0,0,0,0,0.0414675817782488
X601288.CH.EQUITY,0.21127850424192,0,0.0323252964031845,0,0,0.0521691456398646,-0.103991989569655,0.318456492384208,0,0,0,0.047522743594677,0,0,0,0.0744235677245283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177970770195271,0,0,0,0,0,0,-0.123238160003379,0
X601628.CH.EQUITY,0.0622359907877064,0,0,0,0,0,0,0,0,0,0.01510773501753,0,0,0,0,0,0.192581530543883,0,0,0,0,0,0,0,0.0545853863607364,0,-0.109150519918546,-0.086010973560768,0,0,0.0512476680027539,0,0.212794339540916,0,0,0.578425350149873,0,0,0,0,-0.0347006848271155,0.147749958340829,0,0,0,0,0,0,0,-0.0485447839628346,0,0,0.0424710279704442
X1299.HK.EQUITY,0,0,-0.0453919853779214,0,-0.0364475966740008,0,0,-0.0442296672367607,0,0,0.106834998249425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473441692981594,0.080318504450188,0,0.284039366766707,0.290467585005328,0,0.142650529118368,0,0,0,0,0,0.289078808851455,0,0.106770289463518,0
X601988.CH.EQUITY,0,0.121224741667321,0.00710582218411537,0.312654854014454,0.244604939862934,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269663545060914,0,0,0,0,0,0,0,0,0.0979260990215981,0.118484207868944,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334043236228787,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.128296039840499,0,0,0,0,0,0.0385595652456263,0,-0.0082245268888473,0,0,0,0,0,0,-0.0762098247623644,0,0,0,0,0,0,0.0784488561996468,0,0.018773316406255,0,0.31244411958416,0,0,0,0,0,0,0,0,0.10721605386492,0,0.220458271800498,0,0,0.234434076910591,0.117000036638245,0,0,0,0,0.0168951627974162,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0972576703148458,0.169664352380625,0,0,0,-0.0326424184738219,0,0,0,0.0897082338711944,0.0304216124497934,0.0141754208599733,0,0,0.0614692575942836,0,0,0,0,0,0,0,0,0,0.158760379941526,0,0,0.361639122112287,0,0,0,0,0,0,0,0,0,0,0,0,-0.0462299670882882,0,0,0,0,-0.0340156441718534,0,0,0,0,0
