,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.317992039794328,0,0.00253874367790186,0,0,0.343205764763126,0,0,0,0,0,0,0,0.01858137370349,0,0,0,0,0,0,0,0.175418872841925,0,0,0.0201706538403911,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.107027686573837,0,0,0,0,0,0,0,0,0,0,-0.0316086278858061,0,0,0,0
X601318.CH.EQUITY,0,0,0.336152329054944,0,0,0.182592612015908,0,0,0.00320599066739615,0,0,0,-8.67361737988404e-19,0,0.139441189813612,0,0,0,0,0.0163088596890538,0,0,0,0,0,0,0,0,0,0,0.15792762138565,0,0,0,0,0.0929795187172102,0,0,0,0,0,0,0,0,0,0,0.0318644139293742,0,0,0,0,0,0
X601939.CH.EQUITY,0.381415654562565,0.209561391678788,0,0,0,0,0,0.340639379465516,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122265436642137,0,0,0.0794186023675728,0,0,-0.0270199314573614,0,0,0.142322364309632,0,0.149065195639027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985275540078138,0,0
X600036.CH.EQUITY,0,0.123832853908184,0,0,0,1.73472347597681e-18,0,0,0,0,0,-0.0099419761289387,0.026538616188993,0,0,0.0676984418913448,0,0.106083268527776,0,0,0,0,0,0,0.357002376431204,0.0621230532046443,0.0433841073502882,0,0,0,0.102947127603595,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-0.305637063363596,0,0.0179472417272541
X601288.CH.EQUITY,0,0,0,0,0,0,0.0019274334439168,0.525723299821143,0,-0.0855652743190019,0,0.0639856786826678,0,0,0,0,0,0,0,0,0,0,0.0646923768323136,0.141350846241442,0,0,0,0,0,0,0.0948238062312111,0,0.0541935873749369,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443890603794138,0,0.0108512826422816,0,0.0117293844188037,0,0
X1299.HK.EQUITY,0,0,0,0.0369628347005425,0,0,0,-0.165127662517609,0,0.152586896122472,0,-0.0151543238903717,0,0,0.0116540062299787,0,0,0,0,0,0,0,0.138054074245932,0,0,0,0,0,0,0,0,0,0.0983092804726764,0,0,0,0,0.143615286586342,0,0.0915231568080379,0.166241128497894,0.035188353515534,0.0969092095875265,0,0,0,0,0,0.29456564940457,0,0,0,0
X601628.CH.EQUITY,0.145063888567794,0,0,-0.00773726541852479,0,0.000711612626180609,0,0,0,0,0,0,-0.0276260740333954,0,0,-0.198895146646836,0,0,0,0,0,0.138222038048022,0,0,0,0,-0.109900141153361,0,0,0,0,0,0,0.589380458556438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772178143364706
X601988.CH.EQUITY,0.125259257627716,0,0.0537385685808296,0,0.540352960045751,0,0,0,0,0.0940463182009291,0,0,0.154022645172485,0,0,0,0,0,0.00670051168685098,0,0,0,0.12938236179871,0,0,0,0.0144201783358139,0.0826500213985729,0,0,0,0,0,0,0,0,0.0682100492841623,0,0.002496570362299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.162220437520926,0.0809443694742066,0,0,0,0,0,0,-0.0140035314735187,0,-2.16840434497101e-19,0,-0.0768308011286628,0,0,0,0,0,0,0,-0.240830702590722,0.159983193934776,0,0,0.165859686228088,0.0745534914426483,0,0,0,0,0,0.0682364179335646,0,0,0,0,0,0,0,0.172401959404993,0.0668174142002836,0,0,0,0,0,0,0,0,0.14098025948842,0,-0.111256676498018
X388.HK.EQUITY,0,0,0,-0.0833285344821924,0,0.189119063921853,-0.0162129254057566,0,0,0,0,0,0,0,-0.0243944443629308,0,0,0,0,0,-0.0967637885930261,0.50042695446822,0.0191488663232492,0,0,0,0,0,0.0305118319244921,0,0,0,0,0,0,0,0,0,0.129034321989854,0.081764514099893,0,-0.0575171382265604,0,0.159043820533639,0,-0.31491768947075,0,0,0,0,0.16626013181007,0,0
