,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.044408059211581,0,0,0,-0.259068589799873,0.174039119492549,0.0614498682345104,0,0.0244874933769471,0,0,0,0,0,0.225693398240616,0,-0.0849117974636127,0,0,1.0842021724855e-19,0,0,-0.0843548800825886,0,0,0,-0.318086155191597,0,0,0.862155817061554,0,0,-0.128103078226124,-0.0348592199186733,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.246722142984716,0,0,0,0,0,0,0.123900016044653,0.106302149050344,0,0,0,0,0.102140612308852,0.0387297752731739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115250785336122,0.0750938043801567,0,0.267780993689841,0,0,0,0,0,0,0,0,0,0,0,0,-0.114899174766288
X601939.CH.EQUITY,0.133454057492946,-0.145947025764833,0,0,0,0,0,0,0,0,0.203878508310638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144137798908251,0,0,0.0524433064106835,0,0,0,0,-0.203233364949752,0,0,0.122437100137964,0,0.591627745238509,0.158262444070203,0,0,0,0,0,0.0938167033930274,0,0,0,0,0,0.0828703439623039
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.512965451009404,0.264915689672172,0.355208987760752,0,0,0,0,0.398040105518904,-0.126602317383949,0.132814876046064,0,0,0,0,-0.154833765494413,0,0,0,0,0,0,0,0,0,0,-0.586019015629149,0,0,0,0,0,0,0,0,0,0,0,0.0406954624292656,0,0.189197635130354,0,0,0,-0.0725265819556889,0
X5.HK.EQUITY,-0.0281816506386503,-0.372509471800785,0,0,0,0.107387642177036,0,0,0,0,0,0,0,0,0,0.148950393692413,0,0.206537778983486,0,0.260387429568106,0,0,0,0,0,0.0536727103231238,0,0.0194468557266376,0,0,0,0,0,0,0.00629721612791099,0,0,0,0,0,0,0,0,0,0,0,0,0.222917717319823,0,0,0,0.0162320813245549
X601988.CH.EQUITY,0,0,0,0,0.384786946769661,0,0,0.0427584942623344,0,0,0,0,0,0,0.177673422075229,0,0,0,0.208495027052015,0,0,-0.0798663865249657,0,0,0,0,0,0,0,-0.315169685945651,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135864951794459,0,0.0198728052327521,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.456588064345148,-0.0407505257437785,0,0,0,0,1.38777878078145e-17,0,0,0.432784766441892,0.206235354130718,0,0,0,0.0362239949710439,0,0,0,-0.0537239922862895,-0.134758202056686,0.327835046772216,0,0,0,0,0.119571234759139,0,0,0,0,0,0,-0.227038509638725,0,0,0,0,0,0,0,0,-0.0772959081820153,0,0,-0.0888272413667602,0,0,0,0,0,0.00291005938716298
X1299.HK.EQUITY,0,0,0,0,0.277642510650533,0,0,0,0,0,0,-0.0856532534196994,0,0,0,0,0.0233260425800327,0,0,0,0,0,0,0,0,0.131327338673127,0,0,0.11839863141431,0,0,0.102089075925332,0,0,0,0,0,0,0,0,0,0,0,-0.0958777873949539,0,0,0,-0.0278722452795465,0,0,0,-0.0102905094182657
X601628.CH.EQUITY,0,0.141477678423309,0,0.00383233989831855,0,0,0,0,0,0.163653723474101,0,0,0,0.328355319858811,0,0,0,0,8.67361737988404e-19,-0.0531606965555108,0,0,0,0,0,0,-0.0108584156844063,0,0,0,-0.0732856832695742,0,0,0,0,0.120379168883227,-0.0271770140205805,0.149522957872727,0.0705624708182078,0,0,0,0,0,0,0,0,0,0,0,0,-0.0680819186994461
X601166.CH.EQUITY,0.0502666322899513,0,0,0.203783071833604,0,0,0,0,0.176001794550876,0,0,0.135759190019237,-0.0635955924588601,0,0.0809505258556757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274613492574955,0,0,0,0,0,0,0,0,0,-0.213023701135822,0,0,0,0,0,0,0,0,0,0.135233891860374,0
