,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.145834471355109,0,8.67361737988404e-19,0,0,0,-0.10729129030156,0,0,0,0,0,0,0,0,0,0,-0.0825894254472595,0,0,0.423323607902237,-0.12500833092251,0,0,0,0,0.467102422648266,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294671002650729,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,-6.7762635780344e-21,0,0,0,0.0229444852576518,-0.0209976908217699,0,0,1.73472347597681e-18,0,0,0.0294724346852239,0,0,0,0.467269981946438,0,0,0,0,0,0,0.0216311368586535,0,0,0,0.0177266459267142,0,0,0,0.235360971970272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156040382189836,0
X601939.CH.EQUITY,0,0,0,0.770593605336818,0,0,0,0,0,0,0.10131522195117,0,0,0,0,0.110356391925146,0,0,0,0,0,0,0,0,0.010139695906414,0,0,0.0664324400328227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00574372321615817
X601288.CH.EQUITY,0,0,0.879438339677632,0,-0.0230946415410168,0,0,-0.0384274358735709,0,0,0,0,0,0,0,0,0.0160399350470458,0,0,0.0216287450371614,0.00268895560347378,0,0,0.208399041965041,0,0.0641601611105845,0,0,0,0,0,0,0,0,0,0,0,0,-0.105780942492472,0,0,-0.14179599537885,0,0,0,0.0486221885036502,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0893181900185256,0.275428302663904,0,0.271625687740994,0,0,0,0,0,0,0.334930670255716,0,0,0,0,0,0,0,0,-0.0773129837162755,0,0,0.0175293986065358,0,0,0,0.213339957230922,0,0,0,0,0,0,0,0,0,0,0.11185468437963,0,0,0,0,0,0.0359327463713721,0
X600036.CH.EQUITY,0,0,0,0.348743090231223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18093605638473,0,0,0,0,0,0,0,0.197940091985505,0,0.0330409337766741,0,0,0,0,0,0,0,0,0.0691804818132301,0,0,0,0,0,0,0,0.0760077386662863,0,0,0,0,0.00435022198568938,0,-0.00821813568636929,0
X601988.CH.EQUITY,0,0,0,0.00792497394246956,0,0.0451618371374451,0,0,0,0,0,0,0,0.0371285116996916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0405149240490302,0,0,0,0.0482016457125936,-0.0898934620045058,0,0.979989640227996,0,0,0,0
X1299.HK.EQUITY,0,0.00637015869678402,0,0,0.033573094897606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308513306940787,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862758756346231,0.174643901347049,0,0,0,0,0.168732420381063,0,0,0,0,0.0671512689537926,0,0,-0.0389455083152756,0,-0.0839049270868402
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0524877872805166,0,0,0,0,0,0,0,0,0.0688949042015842,0.557144552608361,0,-0.0340440487926669,0,0,0,0,0,0,0,0,0.036336390035699,0,0,0,0.196758807677173,0.263540069375894,0.329265505281592,0,0,0,0.23972784506489,0.00881094283029033,0,0
X388.HK.EQUITY,0,0,0,0,0.192910293977848,0,0,0,0,0,0,0,0,0,0,0,0.0159959551990062,0,0,0,0.256997056268496,0,0.26776231079516,0,0.12943088623409,0,0,-0.0575765403522461,0,0,0,-0.0111172946379017,0,0,0,0,0.0907112056663787,0,0,0,0,-0.0240804244073283,0,-0.161833265525385,0,0,0,0,0,0,0,0.31579987849979,-1.0842021724855e-19
