,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.232864054979649,0,0.129575258752014,0,0,0,0,0.252012749303884,0.0618527659873017,0,0.132410231446081,0,0,0,0,0,0,0.0959792283220801,0,0,0,-0.077586800842151,0,0,0,0,0,0,0,0.00233257042058917,0,0,0,0,0.0731081076398849,0,0,0,0,0,0,0,0,0,0.0180434512903892,0.0265630220396187,0,0,0,0,0,0
X601939.CH.EQUITY,0.457688078724232,0,0,0.0182131954650499,8.67361737988404e-19,0,-0.0318930850242402,0,0,0,0.192619345185563,0,0.226712822409086,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00852838923851626,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.0481442064181158,0,0,0,0,0,0,0,0.25844907149789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204051232043489,0,0,0,0,0,0,0,0.0620227935644613,-6.93889390390723e-18,0.0429541085380557,0,0,0.206542388454345,0,0,0,0,0,0
X601288.CH.EQUITY,0.472502771367418,0.0317614903800999,0,0,0.171271747697156,0,0,0,0,0,0,0,0.0721786853385567,0,0,0,0,0,0,0,0.067307073154665,0.0535817333824023,0,0,0,0,0,0,0,0,0.0366028802981594,0,0,0,0,0,0,0,0,0,0,0.0465713916622591,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.081919040246281,0,0.236548394404017,0,0,0,-0.0773976897109767,0,0,0,0,0,0,0,0,0.216573171312224,0,0.133484162894955,0,0,0,0,0,0,0.298160365010992,0,0,0.041443016111173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.293750184924993
X600036.CH.EQUITY,0,0,0.0217004927686636,0,0,0,0,0,0,0,0,0.415787387798557,0,0,0,0,0,0,0,0,0,0,0.0541268768839023,0.125025997639801,0,0,0,0,0,0,0,0,0,0,0,0,0.0850053623497114,0,0,0.0599456293014874,0,0,0,0,0,0,0,0,0,0.26975884155883,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.113917535178264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535725376463684,0,0,0.200474036796035,0,0.0540238558997268,0,0,0.193865248362339,0,0,0,0,0,0,0,0,0.00135893816383665,0,0,0,0.190132764641602,0,0,0,0,0
X5.HK.EQUITY,0,-0.256043101592183,0,0,0,0,0,0,0,0,0,0,0,-0.0294866068994378,0,0,0,0,0,0,0,0,1.17102927503676,-3.46944695195361e-18,-0.765211618104692,0,0,0.49513515261413,0,0,0,0,0,0,0,0,0,0,0,0,0.402803389915169,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.0719674388534628,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.209972026999665,0,0,0,0,0,0,0.0506102140856841,0,0.297730578935102,0,0,0,0,0.132206998893276,0,0,0,0.0800944279896163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0371570561827856,0,0
X601658.CH.Equity,0,0,0,0.505305357284476,0,0,0,0,0,0,0,0,0,0,-0.395596032772244,0,0,0,0,0,0,0,0.103154226907347,0.00375024251069669,0,0,0,0,0,0.907004755233461,0,0,0,0,0,0,0,0,0,0,-0.134947464002827,0,0,0,0,0.244047146013026,0,0,0,-0.126150038316665,0,0,0.0665461803067445
