,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.0936108237770232,0,0,0,0,0,-0.0649487285340246,0,0,0,0,0,0,0,0,0,0,-0.102902369291326,0,0.530082992973947,0.524767715130315,0.0426746107298605,-0.159798566984276,0.18101611206255,0,0,0,-0.160130709743136,0,0,0,-0.116435394943432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0289229679573437
X601318.CH.EQUITY,0,0,0,-6.93889390390723e-18,0,0.231381928039624,0,0,0,-0.0644247895664281,0,0,0,0.0268002077314156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188308570304188,0.0402065363025815,0,0,0,0,0.196848857168656,0.192972329695216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0.0245382484550529,0,0.827909949090559,0,0,0,0,0,0,0,0,-0.0433885767250352,0,0,0,0.0699092865124762,0,0.104296710038926,0,0,0,0,0,0,0,0.00664825005973355,0.0308522615348973,0,0.00997298918254995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038152250807724,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.894377009087765,0,-0.0748950837021179,0,0,0,0,0,0,0,0,0,0,0,0,0.198990673461929,0,0,0.0601660582771437,0,0,0,-0.0916447197093258,0,0,0.0219947836616294,0,0,0,0,0.0126709663748701,0,0,0,0,0,-0.0351059311854756,0,-0.0854509703950142,0,0,0,0,-0.0114690868789913,0,0,0,0,0,0,-0.0211803320062615
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.13350943551667,0,0.056201312883764,0,0,0,0,0,0,0,0,0,0.00197672302456249,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378411136749171,0.334346115065171,0,0,0,0,0,0,0,0,0.306564110107153,0,0,0,0,0,0.0336291615995678,0
X600036.CH.EQUITY,0,0,0.379329544462539,6.93889390390723e-18,0,0,0,0,0.0302415081705891,-0.0070055657598007,0,0,0,0,0,0,0.131678273202616,0,0,0.013380287988622,-8.67361737988404e-19,0,0,0,0,0,0.203528766991492,0.126093150162209,0,0.000928318411879836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329457216136948,0,0.0353720715778254,0,0,0,0,0,0.00109240871460834
X601988.CH.EQUITY,0,0,0,0.00455337505252955,-0.138470120418911,0.076686252596766,0,0.0494678630091997,0,0,0,-0.0201588159375552,0,0,0,0,0,0,0,0,-0.0439128287799168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107912041773612,0,0,0,3.46944695195361e-18,0,0,0,1.05002525641261,0,0.00189475676697131,0,0
X1299.HK.EQUITY,0,0,0,0,0.115650632931714,0,0,0,0,0,0,0,0.0881362431762753,0,0,0,0,0,0,0,0,0,0,-0.0906151715416837,0.0745945987947119,0,0,0,0.0687638767653686,0,0.176349403160635,0.380950027674663,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.122179936591381,0,0,0.0639298696390155,0,0,0,0,-0.034978323327675,0.0663006077190755,0
X5.HK.EQUITY,0,0,0,0,-0.00901738771797774,0,0,0,0,0,0,0,0,0,0,0,0,-0.185328603674096,0,0,0,0,0,0,0,0,0,0.22594406350898,0.469464105068739,0,0,0,0,0,0,-0.123790395641805,0,0,0,0.00580270472270606,0,0,0,0.0997674863420633,0.0932687827374986,-0.0802634915061266,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0.277282617944549,0,0,0,0,0,0,0,0,0,0,0.0508165416803666,0,0,-0.231867542332218,0,0,0,0,0,0.434465747347141,0.122905224612245,0,0,0,0,0.0216647113053445,0,0,0,0,0,0,0,0,0,0,0,0,-0.241348359005256,-0.0235578457808826,0.118124011975512,0.113790897109107,0,0,-0.0756446894828927,0,0,0
