,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.153666715612471,0,0,0,0,0,0,-0.0164071634298347,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286348754299128,0.426270633240158,0.225881863987882,-0.188257048365522,0,0,-0.0493110397995671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.303746334116709,0,0,0,-0.0696703160880339,0,0,0,0.00386729442934153,0,0,0,0.0481934637632038,0,0,0,0,0,0,0,0,0,0,0,0.0529157063127328,0.113692397110676,0,0,0,0,0.241658371066362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618950078664734,0
X601939.CH.EQUITY,0,0,0,0.769472052632903,0,0,0.0112276562942997,0,0,0.00364741344229591,0,0.0246682982933066,-0.00991935418566641,0,0,0,0,0.14251750534698,0.0760831848156669,0,0,0,0,0,0,0,0.00162112689571418,0,0.0281688458958428,0,0.0571271662817468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.950709987463445,0,-0.100313236288385,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457478598223316,0.0383253780361104,0,0,0,0,0,0,0,0,0.0561127710477197,0,0,0,0,0,0,0.00650896575639695,0,0,0,0,-0.0849463878727521,0,0,0,0,0,0,0,0,0.0144537533224521,0,0,0
X601628.CH.EQUITY,0.0112808251286449,0,0,0,0,0,0,0,0,0.295807977657677,0.199111951230818,0,0,0,0,0,0,0,0,0,0.0276274238540839,0,0,0,0,0,0,0,-0.0306269331691202,0,0,0,0,-1.73472347597681e-18,0,0,0,0.551068876978292,0,0,0,0,0,0,0,0,0.219860359354884,0,0,0,0.0447441075566281,0.1129161652156,0
X600036.CH.EQUITY,0,0,0,0.353540210942774,0,0,0,0,0.0530344337260896,0,0,0,0,0,0,0,0.137349030851541,0.0529112476190316,0,0,4.33680868994202e-19,0,0,0,0,0.128314308950725,0,0,0.096187385260098,0,0,0,0.0445777308816192,0,0,0,0,0.0161314759518016,0,0,0,0,0,0.00681467458587652,0.0115768974692652,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0218774481248049,-0.137865167848245,0.0342141575080392,0,0.0344258753617956,0,0,-0.0132817970224731,0,0,0.0563039354435964,0,0,0,0,0,-0.0247829248624056,0,0,-0.00634621257005948,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0894592429104616,0,0,0,0,0,0,0,0.999584471091955,0,0.032884518476169,0,0
X1299.HK.EQUITY,0,0,0,0,0.0732146354871165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364595586738847,0,0,0,0,0,0,0,0,0,0.25885615134232,0.0970902006084579,0,0,0,0,0,0,0,0,0.0469420734244707,0,0,0,0.0879766203448683,0,0,0,0,0.0780630091850757,-0.00336573889919527
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0124474938413293,0,0,0,0,0,0,0,0,-0.339232933038028,0,0,0,0.0286075294794936,0,0,0,0,0.517451837581636,0.143856891890736,0,0,0,0,0,0,-0.00634802305038542,0,0,0.071322104640407,0,-0.136759303981782,0,0,0.113213690868714,0.16553491647257,0,-0.172585243363193,0,0,0,0,0,0
X388.HK.EQUITY,0,0,-0.186544393989245,0,0.221709828691192,0,0,0,0,0,0,0,0,0,0,0.0436958938710394,0,0,0,0.0521793803148234,0,0,0.373942691231588,0,0,0,0.0847024195661132,0,0,0.069612190795362,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122127118564231,0,0.140180849971701,0,0,0,0,0,0.25053048503179,0
