,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X600030.CH.EQUITY,0,0,0,0.0209267102062515,0,0,0,0,0,0,0,0,0,0.40998588853972,0,0,0.006945028297289,0,0,0.12603302999857,-0.000997239436327542,0,0,0,0,0,0,0,0,0,0,0,0.00988487946554725,0.241278377254249,0,0,0,0,0.190614115679569,0,0,-0.0168932604280461,0,0.0364192676680798,0,0,0.11082963013722,-0.083269795819046,0,0,0,0,0
X601658.CH.Equity,0.146710333586021,0.0444182819890082,0.325882890915991,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.00212347852181362,0.00634312863928702,0,0,0,0,0,0,0,0.149455143157984,0,0,0,0.181299605304294,0,0,0,0,0,0,0,0.102392590404311,0,0,-0.0713431145942195,0.0642298116782602,0,0.0299010274346823,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.00299762253099939,0,0.0399478719001239,0,0.132752323388183,0,0,0,0,0,0,0,0.0341449146652549,0.0214663852299797,0,0,0,0.0380228128199601,0,0.0553854179098271,0,0.0579049792403232,0.370670679648835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225210812346097,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.686974149810824,0,0,0,0.0386809794063036,0,0,0,0,-0.0606778334708922,0,0.0247416238797522,0,0,0,0,0,0,0,0,0.0269605420091346,0,0,0,0,0.00597628924746601,-0.0437136479195099,0,0.19901242065074,0,0,0,0,0,-0.0354918358597373,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,-0.280612258686765,0.169951360507366,0,0,0,0.361918479861709,0.00468411907955897,0,0,0.159546839350324,0.417490486696275,0,0,0,0,0,0,0.0707112773106877,0,0,0,0,0,0,0,-0.0462335781713292,-0.0704818392027888,0.0690110404926173,0,0,0,0,0,0,0,0,0,0,0,0,0.0345666104655011,0,0,0,0,0,0,0,0.0221563571928413,0.00420808295427839
X000001.CH.EQUITY,0,0.0960995834163766,0,0,0,0.656226148638485,0,0,0,0,0,0,0.0444361826899248,0,0,0,0,0,0,0,0,0,0,0,0,0.0551255631857245,0,0,0.110861955937723,0,-0.0712002346937847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190230081251959,0,0
X601328.CH.EQUITY,0.314555022444513,0,0.0483815025160431,0,0,0,0,0,0,0,0.0491850768158582,0,0,0,0,0,0,0,0.129766672557438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712665023254846,0,0,0,0,0,0.0466789624070665,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0.0218764471236323,0.410771535682133,0,0.203169138409574,0,0,0,-0.0323584663387766,0,0,0,0,0.148192060541031,0,0,0,0,0,0,0.15936216316855,0,0,0,0,0,0,0,0,0,0,-0.115506541718516,0,0,0,0.226062734583996,0,0,0.00109327302957974,0,0,0,0,-0.0214871669856187,0,0,0,0,0,0,0,-0.0297394762277516,0,0
X600000.CH.EQUITY,0.0551111690483988,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.759679418212131,0,0,-0.0507353525158935,0,0,0,0,0,0.124075395350801,-0.0416611532165605,0,0,0,-0.00217021259670783,0,0,0.0234788851871626,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.621241130511055,0,0,0.162259215959937,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0.201806514743429,0,0,0,0,0,0,0,0,0,0,0,0,0.231419785111612,0,0,0,0,0,0,0,0,0,-0.0340509558102739,0,0.0703261140355388,0,0,-0.045622075354935,0.165883186386862,0,0,0.024456934304322,0,0,0,0,0,-0.0287693686935484,-0.0687078718762566,0,0,0.0858122301974227,0,0.110595552534796,0,0,0,0,0,0
X16.HK.EQUITY,0,0,-0.0913645065826308,0,0,0,0,0,0,0,0,0,0,-0.00658071799655251,0,0,0,0,0,0,0,0,0,-0.0741541860333758,0,0,0,-0.296825053139512,0,0.316591472325415,0,0,-0.0723903090713461,0,0,0,0,0,0,0,0.142034601811235,0.122289595659167,0.0795141726924225,0,0,-0.149889368642699,0,0.23141101593287,0,0.287048306950196,-6.93889390390723e-18,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0.0551065204656153,0.0405067599753708,0,0.241112497666553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796721345424434,0.0607613969664123,0,0,0,0,0,0,0.175623681540257,0.0114359497858489,0.0737300974516449,0,0.118656616623713,0,0,0,0,0,0,0,0,-0.0945615981476243,0,0
X300059.CH.EQUITY,0,0,0,0,0.0254561245645086,0,0,0,0,0.00893404127637908,0,0,0,0,0,0,0,0,0,0,-0.0270865202620269,0,0,0,0,-0.0226755099865879,0,0,0,0,0,0,0,0.434400124310047,0,0,0,-0.0146969348310637,0,0,0,0,0,-0.0275715855537643,0,0,0.289912516837522,0,0,0.0844118426306396,0,0.0232621514680587,0
X600016.CH.EQUITY,0,0,0.0668803424908712,0.0288024692422215,0,0,0,0,0,0,0,0,0.138687075480423,0,0,0,0.105074286425377,0,0,0,0,0,0,0,0,0,0,0.211318110421589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0854042849013319,0,0.00892995194904732,0,0,0,-0.176752998739405,0.132231229934771
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0836062477713943,0,0,0.258075818037316,0,0,0.0892097771353793,0,0.10492632051332,0.0172862961911597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00643530497046587,0,0,0,0,0,0.11590126103788,0.0482403238890781,0,0.430010252808713,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.697378302724406,0,-0.233247459936198,0,0,0,0,0,0,0.000965696387512985,0.0673771638059212,0,0,0,0,0,0,0,0.155084898237331,0,0,0,0.0135195012346734,1.73472347597681e-18,0.0438892424232753,0,0,0,0,0,0,0,-0.215573497747646,0.145607636979701,0,0.21449428512495,0,0,0.0255675330803629,0,0,0,0,0,0,-0.0462034412315382,0,0
X2388.HK.EQUITY,0,0,0,-0.0721657930401221,0,-0.0929654559760705,0,0,0.165041511927344,0,0,0,0.29106166066444,-0.04336946664195,0,0,0,0,0,0,0.179992581820797,-0.310279949143878,0,0,0,0,0,0,0.0553095468839043,0,-0.182605564236651,0.0310338056645355,0,0,0,0,0,0.727405382954338,0,0,0,0.0256243872207307,0,0,0,0,0,0,0,0,0,-0.246808757164508,-0.0882730659606194
X600048.CH.EQUITY,0,0.122447661500176,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.612878631888387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196045781977089,0,0,0,0,0,0,0,0,0,0.053360997051467,0,0,0.0695391481438742,0,0,0,0.0143204009386876,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0.421106670044348,0,0,0,0,0.212630908789319,0,0.29765936507526,-0.0178539661330512,0,0,-0.111578095751491,0,0.0883615842965817,0,0,0,0,0.355627988327175,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0276256558893778,0,0,0,-0.290202869078487,0,0,0,0,0,0.0189913567809314,0,0.0662101707402708
X688.HK.EQUITY,0,0,0,0,0,0,0.161677006884087,0,0,0,0,0,-0.138302559936126,0,-0.135566154520465,0,0,0,0,-3.46944695195361e-18,0.358937080090539,0.224797974896617,0.0310097590134439,0,0,0,0,0,0,0,0.295203892915416,0,-6.93889390390723e-18,0,-0.167029513540024,0,0,0.235293614921434,0,0,0,0,0,0,0,0,0,0,0,0,-0.00963302814718077,0,0.011926645923576
X2007.HK.EQUITY,0,0,0,0.121856576880006,0,0,0,0,0,0,0,0,0,0,0,0,-0.0372571824546158,0,0,0,0,-0.132795250787985,0,0.00867358788719034,0,0,0,0,0,0.371478600998057,0,0,0,0,0,0,0,0.698187116039334,-0.322982183313535,0,0.0950029012143863,0,0,-0.00476156322606533,0,0,0,0,0,0,0,0.230454678897065,-0.133095454861148
X601818.CH.EQUITY,0.12306139992559,0,0,0,0.0310558281538845,0,0,0,0,0,0,0.133198130727901,0.262035844025622,0,0.0694368723672762,0,0,0.095367034182387,0,0.100300166869944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145370262935785,0,0,0,0,0,0,0,0,0,0.0104685418367373,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,-0.266957812705451,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166811389971294,0,0,0,0,0.0190464312865667,0,0.210366150284666,0,0,0,0,-0.0541127879849606,0.0546812570641636,0,0,0,0,0.558609688113812,0,0,0.00264763400536617,0,0,-0.185196602393687
X601688.CH.EQUITY,0.00918786881649747,0,0,0.155880118016156,0,0,0.0649366041182455,0,0,0.00921578710907358,0.130576044309158,0,0,0,0,0,0,0,0,0,0,0,0.109770597543296,0,0,0,0,0,0,0,0,0,0,0,0,0.16133459299677,0,0,0,0.205157536950457,0,0.0335979933133363,0.0974351437047462,0,0.0865991838825052,0,0.186654667340048,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,-1.0842021724855e-19,0.270568944092054,0,0,0,0,0.0626041018233709,0,0,0,0,0,0,0,0,0.117986245761799,0,0.103644085945958,0,-0.140172825508279,0,0,0,0,0,0,0,0,0,0,0,0.251579322380928,0,0,0,0.127450716989924,0,0.0614849172402474,0,0,0.0103174295226915,0,0,0.0144047824729035,0,0,0,0,0,0,3.46944695195361e-18
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.101338039012457,0,0,0,0,0,0,0,0,0,0,-0.00396093981739904,0.0461482205708291,0,0,0,0,0,0,0,0,0,0,0.477383003120098,0.00239111513345504,0,0,-0.00290794314485057,0,0,0,0,0,0,0,0,0.043568384412299,0,0,0.197503204748863,0,0,0
X601211.CH.EQUITY,0,0,0,0.09322098650011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216375024338337,0,-0.113287712993174,0,0,0,0,0,0,0,-0.0949847347274216,0,0,0,0.0211672992501446,0.134797283051732,0,0,0,0,0.0326526520751596,0.0809226896743558,0,0,0,0,0,0,0.118810687917954,0,0,0.272164156018886,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0751359733722739,0,0.0777132942170356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143160814350406,0.24908572491559,0.015655848322407,0,0,0,0.257617079716048,0,0,0,-6.93889390390723e-18,0,0,0.128486145217612,0,0,0,-0.134054128265101,0,0.0613094589413338,0,0,-0.115440097279751,0,0
X002736.CH.EQUITY,0,0,0,0.0419084404604248,0,0,0,0,0,0.0757523774289008,0,0,0,0.101276090882141,0,0,0.0422546200538217,0,0,0,-0.0839810716458318,0.0172181812069591,0,0,0.0269271321764786,0.126575827871811,0,0,0,0,0,0,0.0817443412136422,0,0,0,0,0,0,0.345758230244764,0,0,0,0,0,0.118834215479504,0,0,0.0399760454552764,0,-0.0787494254099084,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.0707936319170029,0.146733662140145,0,0,0.00727847891787199,0,0,0,0,0,0,0,0,0,0,0,0,0.0644806761962243,0,0,0,0,0,0,0,0.0247811486517456,0,0,0.0728067963556681,0.120042537462518,0,0.131775245966755,0,-0.0591520614995074,0,0,0,0,0,0.258427987665329,0,0,0.336901503743024,0.0594127880500505,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0.150631313706173,-0.0673194155254279,0,-0.106365878399685,0,0,0,0,0,0,0.0758151993474608,0,0.694564934939708,0,0,-0.0222671051016019,0,0,0,0,-0.181438753330949,0,0,0,0,0,-0.0605820435057306,0,0,0,0,-0.000672312052861867,0,0,0,0,0.0291621857936451,-0.0149555353711664,0,0,0,0,0,0,0,-0.0160406975286042,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0.413049854514164,-0.105166641951545,0.0275301093811024,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.400301676769629,0,0,0,0,0,0,0,0,0.206645727185302,0,0.0675142516759864,-0.176938978605353,0,0,0,0,0,0,0,-0.0869624633461587,0,0,0,0,0,0,-0.186321410279655,0,0,0.0300406253604913,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.269904929430109,0,0,0,0,-0.145140585354639,0,0,0,0,0,0,0.103224809684788,0.283884353584802,0,0,0,0,0,-0.100138524985792,0,0.0705419029550877,0,0,0,0.583592095962386,0,0,0,0,-0.574795654098174,0,0,0,0,0.190094757808397,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.262417824026459,0,0,0,0.328734448282826,0.00327121129028534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432400156399779,-0.00901129396981243,0,0,0.026224943567416,0,0,0,0,0,0,0,0,-0.121609503533135,0,0,0,0,0,0,0,0,-0.290886835468799,0,0
X601229.CH.EQUITY,0.0568625202915855,0,0,0,0,0.554079300492515,0,0,0.0770575351518329,0,0,0,0,-0.174477446536739,0.333606685119635,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00877968104677694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168065858675156,0,-0.0748408874649846,0.0815249049676889,0,0.384518356396433
X000776.CH.EQUITY,0,0,0,0.0756558921854385,0,0,0,0,0,0,0,0.176639555842061,0,0,0,0,0.0557923722491133,0,0,0,0,0,0,0.139974715741324,0,0,0,0,0,0,0,0,0.0751898317368493,0,0.155614725599094,0.0915431086386009,0,0,0,0.171970873027987,0,0,0,0,0,0,0.152658285540412,0,0,0,0,0,0.0541841534300001
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,-0.00282550841702274,0,0,0,0,0.0478983874758348,0,0,0,0,0,0,0,0.185951843927434,0,0,-0.147419280668466,0,0.0635783453330954,0,0,0.0243290799088938,0,0,0,0,0.107369564087674,0,0,0,0.521119284281128,0,0,0,0,0,0.215600879268358,0,0,0,0,0,0.0845353768296831,0.0139736570425168
X823.HK.EQUITY,0.0722289983065738,0,0,0,0,0,0,-0.0152029696795825,-0.130384109419495,0,0,0,0.149181886617806,0,0,0,0,0,0,0,0.377438225694386,0,0,0,0,0,-0.0496318707293358,0,0,-0.124224440448375,0,0,-0.147790927384897,0,0,0,0,0.467687272506289,-0.167435479350377,0,0,0,0,0.106418318391304,0.00722297196033706,0,0,0,0,0,-0.149598147671661,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.756283531556272,0.0440618205249655,-0.159873864349501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154072353311357,0,0,0,4.33680868994202e-19,0,-0.0387921999061208,0,0,0,0.0686479961070436,0,0.0320719106743983,0,0.11425241763332,0.0071314563129033,0,0,0,0,0,0,0,0,0,0,0,0,0.0425644880837673
X601881.CH.EQUITY,0,0,0,0,0,0,0,-0.0682202785133735,0,0,0,0,0,0.0416809932672483,0,0,0,0,0,0,0,0,0.0733491099622611,0,0.143138551671426,0,0,0,0,0.0164557597724932,0,0,0.00880861598022931,0,0,0,0,0,0,0.674982657293507,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0
VXFXI.INDEX,0.167654810597293,0,0,-0.127977447215663,0,0,0,0,0,0,0,0,0,0,0,-0.4981380576072,0,0,0,0,0,0,0,0,0,0,0,-0.356989840370919,0,0,0,0,0,0,0,0,0,0,0,0.348988476148797,-0.119037942200914,-0.00582356186626345,0,-0.526241104394786,0,0,0.107989900463418,0,0,0,0,0.0737720121319363,-0.065344114732134
CN2YR,0,0,0,0,-0.383926330347326,0,0,0,0,-0.0365801509727835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032431792182183,0,0,0,0.0158707344779678,0.188174115857295,0,0,0,0,0,0,-0.00957120790769576,0,0.394659683771954,0.0165375022061109,0.0252793925313815,0,0,0,0,0,0,0.0580129316724805,0,0.020197561043347,0,-0.3792880263416
CN210SLOPE,0,0,0,0,0,0,-0.0879124215932223,-0.217399119370122,0,0,0,0,0,0,0.347872063612926,0,0,-0.260411729527149,0,0,0,0.0126121444345973,0,0,-0.267426885671792,0,0,0,0,0.258670547854008,0,0,0,0,0,0,0,0,0,0,0,0.216525714362931,-0.284573949865903,-0.132962577182797,0.383523580324155,0.303413356814504,0,0,0,0,0,-0.358585055425982,0
