,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.232751273721796,0,0,0.556158005510985,0,0.0175468759689585,0,0,0,0,0,0.0665516365501548,0.0170210177011759,0,0,0.0619067478249535,0.0602593400653285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130915592281021,0,0,0,-0.275265527468811,0,0,0,0
X002142.CH.EQUITY,0,0,0.0729875863387345,0,0.45225682257386,0,0,0.0704340924000583,-0.195588944521056,0,0,-3.46944695195361e-18,-0.0301090759969371,0,0,0,0,0,0,0,-0.0973819046256732,0.117221241107041,0,0,0,0,0,0,0,0,0.0558118502398473,0,0,0.470763572545815,0,0,-0.257631086733568,0.0423191276286127,0,0,0,0,0,0,0,0,0,0,-0.037544984180768,0,0.01451568129989
X600000.CH.EQUITY,0,0,0,0,0.0261375443499675,0.0161234894281979,0,0.033870761260416,0,0.395989260155105,0,0.0566638312653835,0,0,0,0,0,0,0,0,0.0471642952487727,0,0,0,0,0,0,0,0,0,0,0.126670511716077,0,0,0,0,0,0,0,0,0,0.0195727228472601,0,0,0.0317172720360538,0,0,0.0154053017839185,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.110706802406413,0,0.0306681093704105,0.107975545370282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60325219654634,-0.46232707362013,0,0,0.00432815176159021,0,0,0.224826732920776,0,0,0.0335240651736899,0,0.201961015757133,0.223577754903782,0.0643060526059808,0,0,0.14138260166275,0,0,0,0,0
X600036.CH.EQUITY,0.242416722013878,0.298840333946804,0,0,0,0,0,0.0161001100930884,0,0,0,0,0,0.0781728151731816,0,0,0,0,0,0,0,0.0913957472470252,0,0,0,0,0,0,0,0,0,0.179246824985486,0,0,0,0.10465030739336,0.0430697643545067,-0.0520881253858725,0,0,0,0,0,0,0,0,0,0,0.111595117474693,0.0489503023723864,0
X601166.CH.EQUITY,0.0234203841055778,0,0,0,0,0,0,0.256988170620125,0,0,0,0.325295604595874,0.020633426551923,0,0,0,0,0,0,0,0.170177952332916,0,0.0732050932946661,0,0,0.0154709666453225,0,0,0,0,0,0,0,0,0.0581683127928347,0,0,0,0,0.00705955536405541,0,0,0.0560094304382065,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0.00130427825426958,0,0.306710155447609,0,0.181315361271748,0.0264859493162009,0,0,0,0.115340937630151,0.0977283126130451,0,0,0,0.00178148058638656,0.179444771345869,0.0244880672578379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0608294157774946,0,0,0,0,0,0,0,0,0,-0.00192920263987392,0
X601229.CH.EQUITY,0,0.0620446687663756,0,0,0,0.395612463382076,0.432681150037344,0,0,0,0,0.290993455324268,-0.0987315355039248,0,0,0,0,0,0.24767203274761,0,0,0,0,0,0,0,0.0813840876797686,0,0,0,-0.22663151493016,0,0.161136996394824,0,-0.219960630251489,0,0,0,-0.119271060375507,0,0,0,0,0,0,0.0528345664473829,0,-0.254357314020654,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.200978217816325,0.26988755475085,0,0.0223881534885051,0.217576969222626,0.0818020583177573,0,0,0,0,0,0,0,0,0,0,0,0,-0.0629880236906445,0,0,0,0,0,0,0.0232916920262002,0,-0.024061107207246,0,0,-0.0304713607497863,0.187901768241777,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.337272354078061,0.0574235641517659,0,0,0,0,0,0,0,0,0,0.0759740847601525,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0333240485493273,0,0,0,0.0737506813869327,0,0,0.0211364085546361,0,0,0,0,0,0,0.204033590665174,0,0,0,0,0,0,0,0,0
