,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.134394591482391,0,1.73472347597681e-18,0,0,0.263755557597834,0,0.00566694093330845,0,0,0,0.210470154126664,0,0.0133188112716853,0,0,0,0,0,0,0,0.231967434385886,0,0,0,0,0,0,0,0.130188554381459,0.0398468833293762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.000337895472798146,0,0,0,0,0.721296511248013,0,0,0,0,0,0,0,0,0,0,0.0988557298872888,0,0,-0.0367425463437413,-0.102030859160787,0,0,0,0,0,0,0,0,0,0,0.323052936924752,0,0,0,0,0,-0.1836064161487,0,0,-0.0368588943046637,0,0,0,0,0,0,3.46944695195361e-18,0,0,0
X600000.CH.EQUITY,0,0,0,0.137537311901901,0,0,0.148369064362896,0,0.108722724956356,0,0.498654823672593,0,0,0,0,0,0,0,0,0,0.119964146990068,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.169927417209987,0,0,0,0,0.243069450624852,0,0,0,0,0.0823040504375123,0.00290941923788445,0.0989158958859897,0.176759559944558,0,0,0,0,0,0,0,0,0,0,0.0874396739125286,0,0,0,0,0,0,0,0,0.0503330522138499,0,0,0,0,0.0642406723715504,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.177686826191391,0,0,0,0,0.300972904839689,0.137505688951538,0,0.0591490474347461,0,0,0.140911004839301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0877962769466279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0962960613282167,0,0,0,0
X600036.CH.EQUITY,0.138334776525814,0,0,0,0,0,0.256754621159119,0,0,0,0,0,0.138416277639904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176988177741805,0,0.149510717197881,0,0,0.0182991700414004,0,0,0,0.158439509901476,0,0,0,0.0443159433333492,0,0,0.137918650396408,0,0,6.93889390390723e-18,0,0,0,0
X601166.CH.EQUITY,0.0363888131339778,0,0,0,0,0.258628563593422,0,0,0,0,0.027769553701071,0,0.5160297904063,0.163020336819219,0,0.0631615614992203,0,0,0,-0.0280693013855718,0,0,0,0,0,0,0,-0.0357106323018991,0,0,0,0,0.134358658852903,0,0,0,0,-0.126407940612168,0,0,0,0,-0.0288862073181909,0,0,0,0,0,0,0,-0.0769629187373218
X601169.CH.EQUITY,0.0431199754549105,0.00442109971619622,0,0.306523904728326,0,0,0,0,0,0,0.156133180796796,0,0.0135576196243016,0,0,0.0615935475705912,0,0,0,0.0684257223335601,0,0.0934197174693858,0,0,0,0,0,0,0,0,0,0,0,0.250926276271739,0.0268196299444771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.155390209811186,0.236622479168516,0,0,0,0,0,0,0,0,0,0,0.237836871820498,0,0,0.0154458492419231,0,0,0,0.182750137648864,0,0,0,0,0,0,0,0,0.0517197518774368,-0.0351878780536272,0,0,0,0,0,0,0,0,0,0.0781200052540312,0,0.0358287079336368,0,0,0,0.0434155538613893,0,0,0,0.0161767317436954
X601288.CH.EQUITY,0,0,0,0,0,0,0.00720083345114096,0,0,0,0,0.343830033125573,0,0.0266218977583032,0.489608686629675,0,0,0.00915875521974186,4.33680868994202e-19,0,0,0,0,0,-0.025640998347409,0,0,0,0,0,0.0353826744254945,0,0,0,0,0,0,0.100440992653406,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.340511079235794,0,0.199010135903083,0,0,0.136382386303193,0,0,0,0,0,0.0857513066268116,0.0671583679693344,0.0610717887207537,0,0,0.0496453510196285,0,0,0,0,0,0,0,0,0,0,0,0.0425930822602055,0.0103473313300879,0,0,0,0,0,0,0,0,0.0166494245302655,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0.143265301149991,0,0,0,0.0251249773048571,0,0,0.174583176778279,0,0.1134096446612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128779989694906,0,0.065893469686935,0,0,0.327379848133516,0,0,0,0,0.0018966265341822,0,0,0,0,0,0,0,-0.00738897433841406,0,0
X601818.CH.EQUITY,0,0,0,0,0,0.121079527176656,0.335963094260067,0,0,0.0355112477939902,0,0,0,0,0,0.459317282878625,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.0475621371912571,0,0,0,0,0,0,0,0,0,0,0.0101201919362033,0,0,0,-0.00410756970893866,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0.168944101239392,0.141077028535008,0,0,0,0.0954170915664405,0,0.130628080525406,0,0,0.30064222654674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158791847481067,-0.148747233394362,0,0,0,0,0.0293308394420117,0,0.0307236388043258,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0647845355182503
X601988.CH.EQUITY,0.280609644781797,0,0,0,0.372266925844498,0,0,0.060013404185466,0,0,0.0564675953624523,0,0,0,0,0,0,0.073414197416334,0,0,0,0,0.0106824507221896,0,0,0,0,0,0,0.0575725792267809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.079384671419446,0.286237694455602,0.31053595502707,-0.0320888633793817,0,0,0,0,0,0,0.114965990367157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.218050837329985,0,0,0,0,0,0,0.195481371058874,-0.11664585743763,0,0,0,0,0,0,-0.142734624493573,0,0
X601658.CH.Equity,0,0,0,0.401821386706558,0,-0.188386061455301,0,0,0.624049338513229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190750823655214,0,0.255334843831656,-0.104857033478973,0,0,0,0,-0.0159020070699807,0,0,0,-0.0916302307966396,0.159218683031894
X11.HK.EQUITY,0,-0.0494436853779123,0,0,0,0,0,0,0,0,0,0,-0.0556826646900678,0,0,0,0,0,0.502767679888178,0,0,0,0,0,0,0,0,0.132924527875686,0,0,0,0,0,0,0,0,0.283850275323204,0,0,0,0,0,0,0,0.155282731747161,0.0576073550394816,0,0,0,0,-0.038931917668467
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.104625229862643,0,0,0,0,0,0,0,0,0.321140374777733,0,0,0,0,0,0,0,0,0,0,0,0,0.114127731314402,0,0,0,0,0,0,0,0,0,0,0,0,0.212950299296514,0,0.144794218790289,0,0.09281092899248,0,0,0
