,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.15979289839092,0,0,0,0,0.225842148213301,0,0.0885332563638193,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.271742066714733,0,0,0,0.163556104815039,0,0,-0.0456297738189878,0,0,0,0,0,-0.102075546713043,0,-0.109983232462232,0,0,0.153797963406001,0,0.0845363145514091,0,0,0,0,0,0,0,-0.250559993423002,-0.108550858332653
X002142.CH.EQUITY,0.237923522891849,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107429442223548,0,-0.168230188326409,0,-0.0323616368136787,0,0.0846227609116755,0,0,0,0,0,0,0,0,0.229422445961266,0,0.118181330791777,0,-0.034695496211163,3.46944695195361e-18,0,-0.259404718314813,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114876109979648
X600000.CH.EQUITY,0.0614107169219584,0,0,0,0,0.0803227425405719,0,0,0,0,0.468179707242902,0,0,0,0.00997143843127651,0,0,0,0,0,0.221338141353628,0,0,0,0.0191660058644236,0,0,0,0,0,0,0,-0.023439777503205,0,0,0.000185017746890893,0,0,0,0.100630629469272,0,0,0,0,0,0,0,0,0,0.142194872327746
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.354269969458976,0.00460074479314156,0,0,0,0.254617250960646,0.0285659166895803,0,0,0,0,0,0.0355203576080711,0,0,0,0.0413639598994616,0,0,0,0,0,0,0,0.181020915291093,0,0,0,0.0642339009065799,0,0,0,0,0,0,0,4.33680868994202e-19,0,-0.0614423320915801,0,0,0,0.0147024642021163
X600016.CH.EQUITY,0,0.0616788201556606,0.147501559624439,0.137421354935766,0,0,0,0.0500732982700809,0.040262408973865,-3.46944695195361e-18,0.257132253250237,0,0,0,0,0,0,0,0,0,0,0.0926156023738623,0,0,0.166373265893611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.16157560758931,0.0933593015712583,0.183991379948337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389517992326894,0,0.0138902648802175,0,0,0.35977079165202,0,0,0.050785618648973,0,0,0,0.0934151491327253,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0113573402370732,0,0,0,0,0.432564877292668,0,0,0,0,0,0.232958592038375,0.0363465752655399,0,0.106727387901133,0,0,0,0,0,0,0,0,0,0,0.0375239647828767,0,0,0,0,-8.67361737988404e-19,0,0.391120962937568,0,0,0,0,0,0,0,-0.131881569648949,0,0,0,0,0.0483800662526288,0,0,0,0
X601169.CH.EQUITY,0,0,0.220265169478391,0.607661055466977,0,0,0,0,0,0,0.0085021005481754,0,0,0,0.135783106635976,0,-0.0580663897788242,0,0,0,0,0,0,0,0,0,0,0,0,0.134876308457496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148263562811461,0,0,0
X601229.CH.EQUITY,0,0,-0.0774659088114816,0.247749539276899,0,-0.0912636295126994,0,0,0,0.413035688530131,0,0,0,0.188495393276948,0,0,0,0,0,0.243097587083099,-0.0484931354783925,0,0,0,0,0.251483264653463,0,0,0,0,0,0,0.157470534733019,0,0,0,0,0,0,0.0968205694985805,-0.00534709608594427,0,0,0,0,-0.273169326865278,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.202634108668496,0,0,0.435029370970226,0,0.161147511614159,0.116784820847658,0,0,0,0,0.113572620411246,0,0,0,0.0694186654188378,0,0,0,0,0,0,0,0,0,0.0394231195229937,0,0,0,0,0,0,0,0,0,0.0166978057581679,0.0176985763153999,0.0737202052835538,-0.0022736581012903,0,0,0.0540850839229633
