,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2887.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X000002.CH.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.182819279149556,0,0,0,0,0,0,0.025319878672879,0,0,0.0824956707064567,0,0,0,0,0,0.123160676950324,0,0,0,0,0,0,0,0.105616530161212,0,0,0,0,0,0,0,0,0.0330095692615506,0,0.221485767980365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.0719766596105112,0,0,0,0,0.0567674483897424,0,0,0.332813769336077,0.0224350315009633,0.33319679566126,0.108980720693944,-0.0468470447935009,0,0,0,0,0,0,0,0,0,0,0,-0.136580583903918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0524241132350831,0,0,-0.00483979328740203,0,0,0,0,0,0.132263772067809
X600000.CH.EQUITY,0,0,0,0,0,0.0861170923209503,0,0,0.0740851037385231,0,-0.0217336175680472,0.0299702836152967,0,-0.135353422034765,0,0,0.322486344256035,0,0,0,0.508385811964549,-0.0521302705961275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0469489655479928,0,-0.0468474097029406,0.0365599701383717
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.0743747137811886,0.0764763413122492,0,0.458671517553763,0.089433222041226,0,0.220868517552659,0,0,0,0,0,0,0,0,0,0,0.0617693159787265,-0.167615649730775,-0.0617361712533264,0,0,0,0,0,0,0,0,0.0981857211489297,0.0868301200127543,0,0,0,0,0,0,0,0.0532813609635323,0,0,0,0,0.0735535830536249,0
X600016.CH.EQUITY,0,0,0,0.211009341999751,0,0,0,-0.55712540824899,0.172684053095616,0,0,0,0,0,-0.93310501403475,0.535650147511882,0.086131870003507,0,0,0,0,0,0,0.481135212178842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0960966728574042,-0.350346797421049,0,0,0,0,-0.0860338294347881,0,0,0,0,0,0
X600036.CH.EQUITY,0.0901575241726633,0.0237555902665834,0,0.0931282827976298,0,0,0,0,0,0.174312373058007,0,-0.0546316041657267,0,-0.128728424387575,0,0,0,0.0171526683000752,0.24654732738734,0,0,0,0,0.129863113932684,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.234089376040476,0.21263675887407,0,0,0,0,0,0,0,0.024279769353718
X600919.CH.EQUITY,-3.46944695195361e-18,0,0,0,0,0,0,0,0.131528487215761,0,0,0.107865216055404,0,0,0,0,0,0.324145635152112,0,0,0,0,0.114745265822563,0,0.0977352276361643,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165359685612776,0,0.130057528487515,0,0,0,0,0,0,0,0,0.108072048654483,-0.0685967407179809
X600926.CH.EQUITY,0,0,0.122279766498351,3.46944695195361e-18,0,0,0,0,-0.17675531301536,0,0,0,0,0,0,0,0,0.638854172403789,0,-0.0750949765473364,0,0,0,0,0.0420451934673076,0,0,0,-0.11312362747227,0,0,0,0,0,0,0,0,-0.0769603784887414,-0.148940666237315,0,0,0,0,0.10907350489444,0,0,0,-0.0945414280449277,0,0,0.17081941544209
X601009.CH.EQUITY,0.0488973622166671,0.212225107892681,0,0,0,0,0,0,0,0,0,0.210510714722145,-0.0903324386243566,0,0,0,0,0,0,0.0756362331581037,0.389707434718442,0.147800402815824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0679450286542432,-0.0194940262324316,0,0
X601166.CH.EQUITY,0.173476360321225,0,0.105227030011488,0,0,0.25040435509475,0,0,0,0,0.168764105659597,0.174430507233535,0,0,0,0,0.176928832557412,0,0,0,0,0.190421270358972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00279012052907049,0,0,0.0642003944304056,0,0,-0.071593475440138,0,0,0,0,-0.0466730533021836
